so_id,customer_id,branch_id,order_date,delivery_date,order_status,payment_terms,total_order_value,total_gst_amount,grand_total,sales_channel
SO-495031,C0094,PUN001,2019-03-02,2019-03-15,Delivered,Advance,161500,40970.0,202470.0,Online
SO-625668,C0203,AHM001,2020-01-29,2020-02-10,Delivered,Net 30,1543450,421481.0,1964931.0,Field Sales
SO-723826,C0134,AHM001,2021-10-02,2021-10-17,Delivered,Net 60,931520,257613.60000000003,1189133.6,Field Sales
SO-886276,C0195,KOL001,2024-11-03,2024-11-12,Cancelled,Advance,1316010,365611.8000000001,1681621.8,Counter Sale
SO-607958,C0286,CHN001,2024-06-24,2024-07-07,Delivered,Net 30,1663930,456537.4000000001,2120467.4,Counter Sale
SO-559386,C0320,DEL001,2022-03-24,2022-03-25,Delivered,Net 60,22500,4050.0,26550.0,Online
SO-463139,C0325,KOL001,2024-11-09,2024-11-11,Delivered,Net 30,826320,230267.60000000003,1056587.6,Counter Sale
SO-168393,C0230,DEL001,2019-09-26,2019-10-10,Delivered,Net 15,1019540,264657.2,1284197.2,Counter Sale
SO-478845,C0139,AHM001,2024-11-10,2024-11-15,Cancelled,Net 15,1065600,289298.0,1354898.0,Field Sales
SO-273996,C0347,DEL001,2024-03-23,2024-04-02,Delivered,Net 45,406360,113684.8,520044.8,Online
SO-607893,C0444,CHN001,2019-10-17,2019-10-29,Delivered,Net 30,3450220,963489.6,4413709.6,Online
SO-182826,C0136,AHM001,2022-05-12,2022-05-21,Delivered,Advance,1093960,299902.80000000005,1393862.8,Online
SO-723937,C0083,DEL001,2019-07-15,2019-07-30,Delivered,Net 45,219000,61320.00000000001,280320.0,Dealer Network
SO-346026,C0385,AHM001,2022-06-22,2022-06-26,Delivered,Net 45,1057930,295747.4,1353677.4,Field Sales
SO-342559,C0490,PUN001,2022-08-30,2022-09-13,Delivered,Net 30,400870,110971.60000000002,511841.6,Field Sales
SO-426682,C0049,KOL001,2023-07-21,2023-08-05,Delivered,Net 15,1455650,406597.00000000006,1862247.0,Field Sales
SO-882523,C0048,HYD001,2023-09-19,2023-10-02,Delivered,Net 45,2086120,563171.6000000001,2649291.6,Online
SO-625536,C0255,CHN001,2024-05-24,2024-05-26,Delivered,Net 15,1783210,456722.8000000001,2239932.8,Field Sales
SO-749429,C0293,PUN001,2024-06-03,2024-06-05,Cancelled,Net 30,233100,65268.00000000001,298368.0,Online
SO-843508,C0121,PUN001,2019-09-09,2019-09-10,Delivered,Net 30,1305130,357988.4,1663118.4,Dealer Network
SO-781769,C0495,AHM001,2020-07-09,2020-07-14,Delivered,Net 45,2139680,580617.4000000001,2720297.4,Online
SO-669505,C0379,CHN001,2023-03-03,2023-03-10,Delivered,Advance,958350,245633.00000000003,1203983.0,Field Sales
SO-751251,C0467,DEL001,2021-12-11,2021-12-19,Delivered,Net 15,343250,78175.0,421425.0,Field Sales
SO-743563,C0500,KOL001,2021-05-29,2021-06-05,Delivered,Net 30,1132190,312294.20000000007,1444484.2,Field Sales
SO-283327,C0489,CHN001,2023-05-23,2023-05-30,Delivered,Net 30,1626500,442410.00000000006,2068910.0,Dealer Network
SO-801451,C0066,HYD001,2023-02-14,2023-02-22,Cancelled,Net 60,1314000,367390.00000000006,1681390.0,Online
SO-842659,C0415,PUN001,2019-03-31,2019-04-04,Delivered,Net 30,1097090,302986.2,1400076.2,Counter Sale
SO-913554,C0075,HYD001,2024-01-01,2024-01-13,Delivered,Net 45,2865100,801078.0000000001,3666178.0,Field Sales
SO-799237,C0273,KOL001,2024-03-19,2024-03-26,Delivered,Advance,2247950,621311.0,2869261.0,Counter Sale
SO-354252,C0468,HYD001,2021-06-07,2021-06-10,Cancelled,Net 60,2612190,725744.2000000001,3337934.2,Field Sales
SO-219718,C0188,PUN001,2024-05-04,2024-05-13,Delivered,Net 30,409950,111916.0,521866.0,Online
SO-317121,C0178,KOL001,2020-11-25,2020-12-10,Cancelled,Net 60,2183280,610760.4000000001,2794040.4,Dealer Network
SO-634213,C0433,AHM001,2023-08-25,2023-09-08,Cancelled,Net 60,279970,76589.6,356559.6,Counter Sale
SO-930628,C0223,AHM001,2022-04-05,2022-04-16,Delivered,Advance,2796550,747779.0,3544329.0,Field Sales
SO-322076,C0403,KOL001,2023-04-22,2023-05-03,Delivered,Advance,2688300,751284.0000000001,3439584.0,Field Sales
SO-116490,C0160,AHM001,2021-02-11,2021-02-24,Delivered,Advance,545000,137155.00000000003,682155.0,Counter Sale
SO-435177,C0099,PUN001,2023-09-15,2023-09-16,Delivered,Advance,17400,3132.0,20532.0,Field Sales
SO-966393,C0352,KOL001,2021-07-17,2021-07-23,Delivered,Net 45,133450,24021.0,157471.0,Counter Sale
SO-335703,C0433,AHM001,2020-01-10,2020-01-11,Delivered,Net 60,1393750,371695.00000000006,1765445.0,Online
SO-450274,C0193,CHN001,2019-08-18,2019-09-02,Delivered,Advance,1176480,304186.4,1480666.4,Field Sales
SO-306597,C0100,KOL001,2024-03-22,2024-03-24,Delivered,Net 30,689650,191797.00000000003,881447.0,Dealer Network
SO-157811,C0001,KOL001,2021-09-18,2021-09-20,Delivered,Advance,254840,66151.20000000001,320991.2,Counter Sale
SO-577112,C0282,KOL001,2019-09-10,2019-09-24,Delivered,Advance,622320,173067.60000000003,795387.6,Dealer Network
SO-367212,C0270,DEL001,2023-05-01,2023-05-14,Cancelled,Net 30,2505370,681391.6000000001,3186761.6,Online
SO-894151,C0128,AHM001,2019-03-13,2019-03-27,Cancelled,Net 60,286680,76192.40000000001,362872.4,Online
SO-700631,C0380,HYD001,2019-11-21,2019-11-22,Delivered,Net 45,1600710,448167.8000000001,2048877.8,Dealer Network
SO-580348,C0102,KOL001,2021-03-27,2021-04-01,Delivered,Net 60,3163900,885747.0000000001,4049647.0,Dealer Network
SO-552476,C0217,DEL001,2022-09-20,2022-10-01,Delivered,Net 60,3577480,999286.4,4576766.4,Counter Sale
SO-271016,C0365,KOL001,2020-08-01,2020-08-03,Delivered,Net 60,1907210,518787.8,2425997.8,Online
SO-577846,C0129,DEL001,2024-02-13,2024-02-26,Delivered,Net 45,1398250,387405.00000000006,1785655.0,Counter Sale
SO-226347,C0306,KOL001,2020-05-10,2020-05-23,Delivered,Net 30,1863800,515504.00000000006,2379304.0,Field Sales
SO-221199,C0446,HYD001,2023-03-04,2023-03-11,Delivered,Advance,1627610,443679.8000000001,2071289.8,Dealer Network
SO-466703,C0117,AHM001,2020-01-27,2020-02-08,Delivered,Net 60,249150,60912.00000000001,310062.0,Dealer Network
SO-336940,C0421,CHN001,2024-05-24,2024-05-29,Delivered,Net 30,2378040,656212.2000000001,3034252.2,Counter Sale
SO-194576,C0301,KOL001,2020-03-05,2020-03-10,Delivered,Advance,4500,810.0,5310.0,Online
SO-801649,C0256,PUN001,2024-04-10,2024-04-15,Delivered,Net 45,1802900,503937.00000000006,2306837.0,Counter Sale
SO-695639,C0028,PUN001,2022-02-13,2022-02-26,Delivered,Net 45,1245930,345297.4,1591227.4,Field Sales
SO-753552,C0452,HYD001,2021-01-03,2021-01-15,Delivered,Advance,53430,9617.4,63047.4,Field Sales
SO-696931,C0080,CHN001,2024-10-15,2024-10-30,Delivered,Net 45,1127300,313394.0,1440694.0,Online
SO-777269,C0019,KOL001,2021-04-06,2021-04-21,Delivered,Net 15,778350,203783.00000000003,982133.0,Online
SO-943462,C0092,AHM001,2023-08-29,2023-09-02,Delivered,Advance,66100,17813.0,83913.0,Online
SO-147428,C0004,CHN001,2021-08-06,2021-08-21,Delivered,Net 30,725600,201588.0,927188.0,Dealer Network
SO-981926,C0260,HYD001,2023-08-25,2023-09-01,Delivered,Net 45,1671720,458899.6000000001,2130619.6,Field Sales
SO-375374,C0482,KOL001,2020-11-06,2020-11-11,Delivered,Net 60,762780,197000.4,959780.4,Online
SO-581531,C0268,PUN001,2022-05-18,2022-05-26,Delivered,Net 60,1710700,475766.0,2186466.0,Field Sales
SO-365444,C0207,KOL001,2019-03-31,2019-04-15,Delivered,Net 30,41190,7414.2,48604.2,Online
SO-144417,C0459,PUN001,2024-01-12,2024-01-25,Delivered,Net 45,461740,127883.2,589623.2,Online
SO-911167,C0200,DEL001,2022-08-23,2022-08-28,Delivered,Net 45,518050,142879.00000000003,660929.0,Field Sales
SO-354657,C0149,AHM001,2022-04-09,2022-04-11,Delivered,Advance,1564180,432582.4,1996762.4,Dealer Network
SO-836410,C0045,KOL001,2020-01-13,2020-01-23,Delivered,Net 60,3173940,859919.2000000001,4033859.2,Counter Sale
SO-386069,C0385,AHM001,2023-04-11,2023-04-16,Cancelled,Net 45,4198900,1173422.0000000002,5372322.0,Counter Sale
SO-399066,C0134,AHM001,2020-11-11,2020-11-16,Delivered,Net 60,1366500,366500.00000000006,1733000.0,Counter Sale
SO-374821,C0178,KOL001,2024-08-20,2024-08-27,Cancelled,Net 60,1641230,439721.4,2080951.4,Dealer Network
SO-394747,C0164,DEL001,2021-10-13,2021-10-20,Delivered,Net 45,940030,230280.4,1170310.4,Field Sales
SO-298370,C0373,HYD001,2021-04-22,2021-05-07,Cancelled,Net 15,375600,104298.0,479898.0,Counter Sale
SO-234220,C0485,PUN001,2021-04-25,2021-05-08,Cancelled,Net 60,1315470,366454.6,1681924.6,Online
SO-522452,C0160,AHM001,2021-10-18,2021-10-20,Delivered,Advance,483450,131091.00000000003,614541.0,Dealer Network
SO-671096,C0163,AHM001,2023-02-16,2023-02-17,Delivered,Net 45,1319310,360900.8000000001,1680210.8,Counter Sale
SO-878637,C0391,AHM001,2019-02-13,2019-02-15,Delivered,Net 60,305380,75698.40000000001,381078.4,Field Sales
SO-805033,C0301,KOL001,2021-07-25,2021-08-05,Delivered,Advance,230220,64399.600000000006,294619.6,Field Sales
SO-555844,C0248,PUN001,2023-07-29,2023-08-12,Delivered,Net 30,196000,54880.00000000001,250880.0,Counter Sale
SO-325211,C0041,HYD001,2020-05-21,2020-05-24,Delivered,Net 60,128450,35966.00000000001,164416.0,Field Sales
SO-958604,C0475,KOL001,2021-09-29,2021-10-02,Delivered,Net 45,14700,4116.0,18816.0,Counter Sale
SO-994328,C0209,CHN001,2021-11-18,2021-11-27,Delivered,Advance,962170,265905.60000000003,1228075.6,Counter Sale
SO-109243,C0037,PUN001,2024-10-11,2024-10-25,Delivered,Advance,425040,118907.2,543947.2,Online
SO-132786,C0475,KOL001,2020-05-13,2020-05-14,Delivered,Net 45,942550,262114.00000000003,1204664.0,Field Sales
SO-499913,C0402,HYD001,2021-06-09,2021-06-15,Delivered,Net 15,23970,5804.6,29774.6,Dealer Network
SO-907522,C0024,CHN001,2023-06-05,2023-06-12,Delivered,Net 60,4151480,1159526.4,5311006.4,Online
SO-695834,C0237,HYD001,2019-12-14,2019-12-23,Delivered,Advance,381710,100117.80000000002,481827.8,Field Sales
SO-132199,C0005,AHM001,2023-07-07,2023-07-14,Cancelled,Net 30,1097040,297832.2,1394872.2,Online
SO-455231,C0359,HYD001,2024-05-13,2024-05-14,Delivered,Net 45,1488700,415966.00000000006,1904666.0,Counter Sale
SO-419568,C0238,CHN001,2022-12-24,2023-01-07,Delivered,Net 15,1061980,296726.4,1358706.4,Counter Sale
SO-229711,C0150,AHM001,2024-08-13,2024-08-22,Delivered,Net 45,939390,261875.20000000004,1201265.2,Online
SO-483778,C0161,AHM001,2020-10-17,2020-10-21,Delivered,Net 45,1701200,476336.00000000006,2177536.0,Counter Sale
SO-602723,C0185,PUN001,2024-09-06,2024-09-21,Delivered,Advance,2680980,748336.4,3429316.4000000004,Field Sales
SO-543250,C0312,PUN001,2019-08-26,2019-09-10,Delivered,Net 45,1032840,283866.20000000007,1316706.2,Online
SO-536069,C0410,HYD001,2022-05-21,2022-05-29,Delivered,Net 30,114250,30975.000000000004,145225.0,Online
SO-812325,C0069,DEL001,2024-02-02,2024-02-09,Delivered,Net 15,907700,250966.00000000003,1158666.0,Field Sales
SO-853940,C0044,KOL001,2022-04-11,2022-04-26,Delivered,Advance,1819370,505416.6000000001,2324786.6,Field Sales
SO-710189,C0118,CHN001,2023-06-18,2023-06-19,Delivered,Net 60,697000,173555.0,870555.0,Dealer Network
SO-382154,C0011,KOL001,2024-06-07,2024-06-10,Delivered,Net 60,360700,76956.0,437656.0,Online
SO-898571,C0449,KOL001,2020-05-08,2020-05-17,Cancelled,Net 45,646800,181104.00000000003,827904.0,Field Sales
SO-669520,C0403,KOL001,2019-02-19,2019-03-01,Delivered,Advance,3417860,923339.8,4341199.8,Online
SO-272716,C0005,AHM001,2020-03-03,2020-03-09,Delivered,Net 30,2345160,654628.8,2999788.8,Dealer Network
SO-160647,C0497,CHN001,2022-09-21,2022-09-24,Delivered,Net 45,569140,152325.2,721465.2000000001,Dealer Network
SO-109350,C0288,DEL001,2022-03-24,2022-04-08,Delivered,Net 30,234650,59037.00000000001,293687.0,Online
SO-685236,C0107,DEL001,2021-02-25,2021-03-11,Delivered,Net 30,2865950,797666.0000000001,3663616.0,Online
SO-682814,C0209,CHN001,2022-07-21,2022-08-01,Delivered,Advance,23850,4293.0,28143.0,Dealer Network
SO-212056,C0031,KOL001,2022-06-19,2022-07-02,Cancelled,Advance,7011350,1958833.0,8970183.0,Dealer Network
SO-997823,C0071,KOL001,2019-01-24,2019-01-31,Delivered,Net 45,524440,131324.2,655764.2,Dealer Network
SO-967944,C0127,KOL001,2019-08-10,2019-08-15,Delivered,Net 45,1292470,359654.60000000003,1652124.6,Online
SO-195538,C0326,KOL001,2021-06-21,2021-07-04,Delivered,Advance,541400,139892.0,681292.0,Field Sales
SO-194725,C0135,DEL001,2019-03-09,2019-03-13,Delivered,Net 60,587200,158136.0,745336.0,Dealer Network
SO-789047,C0024,CHN001,2023-11-01,2023-11-07,Delivered,Net 60,22500,4050.0,26550.0,Field Sales
SO-812541,C0044,KOL001,2022-06-18,2022-06-24,Delivered,Advance,168600,44128.00000000001,212728.0,Field Sales
SO-567126,C0417,KOL001,2023-01-17,2023-01-22,Cancelled,Advance,1551050,432794.00000000006,1983844.0,Counter Sale
SO-969895,C0074,KOL001,2019-01-10,2019-01-12,Delivered,Net 60,2314970,643404.6000000001,2958374.6,Dealer Network
SO-896386,C0356,DEL001,2021-11-17,2021-11-23,Delivered,Net 45,501950,132161.0,634111.0,Field Sales
SO-290394,C0104,KOL001,2019-10-07,2019-10-19,Delivered,Net 60,896200,250316.0000000001,1146516.0,Dealer Network
SO-930609,C0211,HYD001,2022-09-30,2022-10-04,Delivered,Net 15,525740,143078.2,668818.2,Online
SO-551220,C0232,CHN001,2020-06-04,2020-06-16,Delivered,Advance,3999510,1104016.8000000005,5103526.8,Online
SO-312539,C0310,CHN001,2023-04-22,2023-04-24,Delivered,Net 30,2335400,652607.0000000001,2988007.0,Dealer Network
SO-929163,C0240,HYD001,2020-09-20,2020-09-22,Delivered,Net 30,1566670,425130.6,1991800.6,Field Sales
SO-233701,C0342,DEL001,2021-01-16,2021-01-25,Delivered,Net 45,447650,124907.0,572557.0,Field Sales
SO-643565,C0081,HYD001,2024-04-17,2024-04-29,Delivered,Net 15,65950,11871.0,77821.0,Dealer Network
SO-562774,C0365,KOL001,2019-08-07,2019-08-22,Cancelled,Net 60,275450,71596.0,347046.0,Counter Sale
SO-816268,C0226,AHM001,2024-09-28,2024-09-30,Delivered,Net 30,638150,177557.0,815707.0,Field Sales
SO-624447,C0357,AHM001,2022-02-09,2022-02-20,Delivered,Net 15,5533000,1548630.0000000002,7081630.0,Field Sales
SO-436901,C0197,AHM001,2020-04-09,2020-04-18,Delivered,Net 45,582960,156162.8,739122.8,Counter Sale
SO-341260,C0046,AHM001,2024-07-11,2024-07-22,Delivered,Net 45,3345120,934351.6,4279471.6,Dealer Network
SO-452763,C0053,DEL001,2022-06-02,2022-06-06,Delivered,Net 60,3347300,936664.0,4283964.0,Dealer Network
SO-794913,C0092,AHM001,2021-04-04,2021-04-18,Delivered,Advance,1528700,426586.00000000006,1955286.0,Field Sales
SO-619673,C0069,DEL001,2023-06-20,2023-07-01,Cancelled,Net 15,895260,242226.8,1137486.8,Dealer Network
SO-345492,C0056,DEL001,2024-09-28,2024-10-04,Delivered,Advance,129800,23364.0,153164.0,Counter Sale
SO-134371,C0135,DEL001,2022-01-15,2022-01-21,Delivered,Net 60,1299500,363550.00000000006,1663050.0,Dealer Network
SO-344376,C0141,AHM001,2024-09-04,2024-09-16,Delivered,Net 60,963790,249392.20000000004,1213182.2,Dealer Network
SO-208824,C0062,HYD001,2022-04-13,2022-04-25,Delivered,Net 60,134350,37618.00000000001,171968.0,Online
SO-636153,C0228,CHN001,2024-06-09,2024-06-22,Delivered,Net 30,1378250,385910.00000000006,1764160.0,Online
SO-185652,C0233,KOL001,2022-06-14,2022-06-16,Cancelled,Net 45,477330,111389.4,588719.4,Field Sales
SO-120236,C0098,KOL001,2024-04-14,2024-04-17,Cancelled,Net 30,976910,271133.80000000005,1248043.8,Counter Sale
SO-786615,C0188,PUN001,2020-07-09,2020-07-16,Delivered,Net 30,960150,268842.00000000006,1228992.0,Online
SO-703041,C0384,CHN001,2020-03-09,2020-03-13,Delivered,Net 45,1206080,323554.4,1529634.4,Field Sales
SO-788752,C0156,CHN001,2021-01-18,2021-01-24,Delivered,Net 15,113000,31640.000000000004,144640.0,Field Sales
SO-729231,C0272,DEL001,2022-11-22,2022-11-24,Cancelled,Net 45,991660,272338.80000000005,1263998.8,Counter Sale
SO-778901,C0111,CHN001,2022-02-18,2022-03-03,Delivered,Net 15,1875900,523682.00000000006,2399582.0,Field Sales
SO-663655,C0179,CHN001,2022-01-18,2022-01-29,Delivered,Net 30,2006280,550730.4000000001,2557010.4,Online
SO-425909,C0166,AHM001,2019-11-23,2019-12-02,Delivered,Net 60,5145190,1427769.2000000002,6572959.2,Online
SO-277542,C0101,CHN001,2021-09-26,2021-09-30,Cancelled,Net 60,1337350,374113.00000000006,1711463.0,Online
SO-710606,C0237,HYD001,2020-03-17,2020-03-21,Delivered,Advance,572130,154723.4,726853.4,Dealer Network
SO-641102,C0302,AHM001,2021-05-27,2021-06-02,Delivered,Net 15,92950,25011.000000000004,117961.0,Dealer Network
SO-588582,C0048,HYD001,2024-06-09,2024-06-16,Delivered,Net 45,110990,28218.200000000004,139208.2,Counter Sale
SO-120883,C0093,CHN001,2023-12-01,2023-12-10,Cancelled,Advance,1570180,438662.4,2008842.4,Dealer Network
SO-925141,C0037,PUN001,2020-03-14,2020-03-27,Delivered,Advance,1125880,305973.4,1431853.4,Counter Sale
SO-179967,C0094,PUN001,2019-01-18,2019-02-02,Delivered,Advance,649310,175875.8,825185.8,Dealer Network
SO-229678,C0490,PUN001,2022-05-01,2022-05-04,Delivered,Net 30,466910,127843.80000000002,594753.8,Dealer Network
SO-856230,C0238,CHN001,2023-12-10,2023-12-20,Delivered,Net 15,1298500,338230.00000000006,1636730.0,Counter Sale
SO-748130,C0323,AHM001,2021-06-03,2021-06-09,Cancelled,Advance,2140640,586915.2,2727555.2,Dealer Network
SO-515594,C0038,DEL001,2019-01-08,2019-01-23,Delivered,Net 15,627150,174587.00000000003,801737.0,Counter Sale
SO-221968,C0053,DEL001,2022-08-13,2022-08-26,Delivered,Net 60,923050,242729.00000000003,1165779.0,Dealer Network
SO-192026,C0227,KOL001,2023-11-24,2023-12-09,Delivered,Advance,738350,203963.00000000003,942313.0,Dealer Network
SO-610702,C0022,CHN001,2024-07-28,2024-08-11,Delivered,Net 60,1827920,508945.6000000001,2336865.6,Field Sales
SO-845838,C0456,DEL001,2021-08-18,2021-08-24,Delivered,Advance,483400,132182.0,615582.0,Field Sales
SO-823171,C0259,CHN001,2024-01-05,2024-01-16,Delivered,Net 15,990840,277311.20000000007,1268151.2,Field Sales
SO-530800,C0293,PUN001,2022-03-16,2022-03-30,Delivered,Net 30,1428910,381293.8000000001,1810203.8,Field Sales
SO-576691,C0417,KOL001,2022-10-21,2022-10-30,Delivered,Advance,2293400,629387.0,2922787.0,Dealer Network
SO-224841,C0004,CHN001,2024-07-14,2024-07-25,Delivered,Net 30,1490500,417340.00000000006,1907840.0,Counter Sale
SO-349216,C0304,DEL001,2019-01-26,2019-02-06,Delivered,Net 60,1148410,300683.80000000005,1449093.8,Counter Sale
SO-931079,C0398,HYD001,2024-08-18,2024-09-02,Delivered,Net 30,1380400,358737.00000000006,1739137.0,Field Sales
SO-805780,C0102,KOL001,2024-06-03,2024-06-16,Delivered,Net 60,3054330,837559.4,3891889.4,Online
SO-188048,C0107,DEL001,2022-01-30,2022-01-31,Delivered,Net 30,1272190,355204.20000000007,1627394.2,Field Sales
SO-823761,C0040,DEL001,2019-04-10,2019-04-19,Delivered,Net 15,793800,220684.00000000003,1014484.0,Counter Sale
SO-557916,C0027,AHM001,2020-02-07,2020-02-09,Delivered,Net 45,675700,188376.00000000003,864076.0,Dealer Network
SO-482924,C0151,KOL001,2021-11-07,2021-11-08,Delivered,Net 45,1797800,503384.00000000006,2301184.0,Counter Sale
SO-227275,C0415,PUN001,2022-08-03,2022-08-07,Delivered,Net 30,150200,42056.0,192256.0,Field Sales
SO-711803,C0298,CHN001,2021-06-12,2021-06-22,Delivered,Advance,945000,241760.00000000003,1186760.0,Online
SO-139132,C0495,AHM001,2021-09-23,2021-09-25,Delivered,Net 45,4244230,1164056.4,5408286.4,Dealer Network
SO-286612,C0465,CHN001,2020-06-01,2020-06-04,Delivered,Net 30,1769450,492086.00000000006,2261536.0,Online
SO-138029,C0075,HYD001,2020-02-26,2020-02-27,Delivered,Net 45,150900,42252.00000000001,193152.0,Dealer Network
SO-181009,C0002,HYD001,2020-07-24,2020-07-29,Delivered,Advance,839860,233884.80000000005,1073744.8,Field Sales
SO-482348,C0024,CHN001,2022-11-04,2022-11-15,Delivered,Net 60,2223280,618380.4,2841660.4,Online
SO-997886,C0253,PUN001,2019-10-11,2019-10-15,Delivered,Net 60,2997740,833603.2000000002,3831343.2,Dealer Network
SO-469920,C0149,AHM001,2022-01-19,2022-01-20,Delivered,Advance,456300,127764.0,584064.0,Counter Sale
SO-184300,C0182,KOL001,2022-02-11,2022-02-13,Delivered,Net 45,1143530,310085.4,1453615.4,Online
SO-799425,C0299,CHN001,2021-11-22,2021-11-25,Delivered,Advance,593950,166306.0,760256.0,Field Sales
SO-685165,C0208,KOL001,2019-11-22,2019-11-27,Delivered,Net 45,1908900,523847.00000000006,2432747.0,Dealer Network
SO-758895,C0223,AHM001,2024-07-12,2024-07-26,Delivered,Advance,413150,115682.0,528832.0,Online
SO-877682,C0473,CHN001,2024-07-08,2024-07-15,Delivered,Net 45,3729710,1043357.8000000002,4773067.8,Online
SO-261962,C0114,KOL001,2022-12-20,2022-12-22,Delivered,Net 30,1883360,504924.8000000001,2388284.8,Counter Sale
SO-577563,C0063,DEL001,2023-12-20,2023-12-23,Delivered,Advance,3060140,843975.2000000001,3904115.2,Counter Sale
SO-690433,C0398,HYD001,2021-01-18,2021-01-30,Delivered,Net 30,2098900,584092.0000000001,2682992.0,Dealer Network
SO-835315,C0062,HYD001,2023-02-23,2023-03-01,Delivered,Net 60,1719150,469607.00000000006,2188757.0,Field Sales
SO-510955,C0101,CHN001,2024-05-09,2024-05-18,Delivered,Net 60,311900,87332.0,399232.0,Online
SO-195865,C0370,KOL001,2024-07-15,2024-07-19,Delivered,Net 30,983800,256084.00000000003,1239884.0,Online
SO-725729,C0469,KOL001,2021-11-03,2021-11-16,Delivered,Net 45,884270,245368.60000000003,1129638.6,Counter Sale
SO-188459,C0141,AHM001,2021-07-10,2021-07-16,Delivered,Net 60,231120,60346.600000000006,291466.6,Field Sales
SO-575545,C0484,AHM001,2021-02-19,2021-03-03,Delivered,Net 60,786930,218327.4,1005257.4,Dealer Network
SO-893509,C0378,DEL001,2022-12-03,2022-12-04,Delivered,Advance,2028450,565191.0000000001,2593641.0,Counter Sale
SO-661265,C0261,DEL001,2022-05-13,2022-05-16,Delivered,Advance,861310,236565.8,1097875.8,Online
SO-551840,C0366,KOL001,2019-09-08,2019-09-15,Delivered,Advance,4464580,1249734.4,5714314.4,Dealer Network
