payment_uid,payment_id,invoice_id,payment_date,payment_amount,payment_method,invoice_id_ambiguous
PAYUID-004766,PAY-584817,INV-625290,2021-07-09,702138.0,Cash,False
PAYUID-004767,PAY-374428,INV-329860,2022-02-04,3025843.0,Cash,False
PAYUID-004768,PAY-993753,INV-743960,2023-01-27,1051495.2,Bank Transfer,False
PAYUID-004769,PAY-524249,INV-768045,2020-06-15,1647264.0,Bank Transfer,False
PAYUID-004770,PAY-586020,INV-996774,2019-03-24,1478831.73,Credit Card,False
PAYUID-004771,PAY-831789,INV-715455,2023-05-29,3066389.6,Credit Card,False
PAYUID-004772,PAY-731351,INV-466488,2023-09-14,2105274.6,Cash,False
PAYUID-004773,PAY-137909,INV-269797,2021-12-11,875861.4,Cheque,False
PAYUID-004774,PAY-669349,INV-294843,2023-03-30,38144.0,Cash,False
PAYUID-004775,PAY-599376,INV-274835,2022-07-29,2694087.63,Credit Card,False
PAYUID-004776,PAY-336374,INV-215566,2019-10-05,905791.2,UPI,False
PAYUID-004777,PAY-884210,INV-502431,2019-11-24,228672.0,Cheque,False
PAYUID-004778,PAY-619442,INV-407842,2020-12-23,477502.8,UPI,False
PAYUID-004779,PAY-646873,INV-671998,2019-05-21,1618377.26,Bank Transfer,False
PAYUID-004780,PAY-327305,INV-830472,2021-09-14,918312.01,Cash,False
PAYUID-004781,PAY-627326,INV-937506,2024-05-22,1202959.61,Cash,False
PAYUID-004782,PAY-641846,INV-112951,2021-03-26,463209.0,Cheque,False
PAYUID-004783,PAY-677241,INV-254802,2024-10-31,2950.0,Cash,False
PAYUID-004784,PAY-438036,INV-295295,2024-11-25,195996.17,UPI,False
PAYUID-004785,PAY-883280,INV-732589,2021-09-11,1045559.88,Bank Transfer,False
PAYUID-004786,PAY-967063,INV-189235,2020-02-12,258669.0,Cash,False
PAYUID-004787,PAY-653273,INV-561137,2022-08-01,2137490.0,Cheque,False
PAYUID-004788,PAY-315877,INV-439326,2023-07-15,16284.0,Bank Transfer,False
PAYUID-004789,PAY-269704,INV-527042,2019-12-21,819968.0,Credit Card,False
PAYUID-004790,PAY-360239,INV-957872,2021-07-05,161901.92,Bank Transfer,False
PAYUID-004791,PAY-996393,INV-671084,2019-06-25,810498.8,Cash,False
PAYUID-004792,PAY-448666,INV-325198,2020-04-18,1147205.42,UPI,False
PAYUID-004793,PAY-551842,INV-664407,2023-01-12,445035.61,Credit Card,False
PAYUID-004794,PAY-892719,INV-192404,2021-05-10,199369.0,Cash,False
PAYUID-004795,PAY-534847,INV-222669,2021-04-09,1313922.6,UPI,False
PAYUID-004796,PAY-762483,INV-642463,2019-12-01,870497.0,Cash,False
PAYUID-004797,PAY-670868,INV-877882,2020-06-18,1545202.8,Cheque,False
PAYUID-004798,PAY-783957,INV-857646,2021-11-08,5426612.0,UPI,False
PAYUID-004799,PAY-633395,INV-584709,2024-12-03,583378.38,Credit Card,False
PAYUID-004800,PAY-388925,INV-901407,2022-07-07,1312.68,Credit Card,False
PAYUID-004801,PAY-164072,INV-840700,2024-11-21,129792.0,UPI,False
PAYUID-004802,PAY-965494,INV-269158,2022-07-28,598170.4,Credit Card,False
PAYUID-004803,PAY-462945,INV-236908,2019-02-05,4510649.32,Cheque,False
PAYUID-004804,PAY-292378,INV-236908,2019-03-01,1050758.48,Credit Card,False
PAYUID-004805,PAY-299865,INV-221281,2022-04-08,222807.0,Credit Card,False
PAYUID-004806,PAY-516860,INV-945989,2022-08-01,155696.86,Bank Transfer,False
PAYUID-004807,PAY-564933,INV-992518,2024-11-18,1978604.8,UPI,False
PAYUID-004808,PAY-226638,INV-460563,2019-06-04,1186300.0,Bank Transfer,False
PAYUID-004809,PAY-325627,INV-645824,2022-12-12,910696.0,Cheque,False
PAYUID-004810,PAY-661523,INV-379013,2020-08-08,1404097.2,Credit Card,False
PAYUID-004811,PAY-552058,INV-695874,2023-04-01,3675914.4,Cash,False
PAYUID-004812,PAY-275547,INV-509998,2024-05-31,642464.0,Credit Card,True
PAYUID-004813,PAY-778767,INV-642913,2021-10-30,2015456.0,Cash,False
PAYUID-004814,PAY-907825,INV-432059,2023-04-20,3911427.2,Cheque,False
PAYUID-004815,PAY-864016,INV-325937,2019-11-17,911357.0,Bank Transfer,False
PAYUID-004816,PAY-740322,INV-428995,2022-05-25,878813.6,UPI,False
PAYUID-004817,PAY-978935,INV-103455,2019-10-07,2114.46,Bank Transfer,False
PAYUID-004818,PAY-264955,INV-875750,2021-06-16,889098.0,Bank Transfer,False
PAYUID-004819,PAY-417708,INV-324207,2021-07-15,2123861.18,Cash,False
PAYUID-004820,PAY-385833,INV-284739,2020-10-03,1190111.44,UPI,False
PAYUID-004821,PAY-791666,INV-595473,2023-03-14,17275.2,Bank Transfer,False
PAYUID-004822,PAY-111246,INV-206590,2020-09-23,786901.0,UPI,False
PAYUID-004823,PAY-537330,INV-206590,2020-09-26,388779.0,Bank Transfer,False
PAYUID-004824,PAY-149761,INV-983319,2024-09-12,2899642.8,Bank Transfer,False
PAYUID-004825,PAY-583403,INV-869283,2022-05-11,5033641.8,UPI,False
PAYUID-004826,PAY-592390,INV-205042,2020-10-04,848739.08,Cheque,False
PAYUID-004827,PAY-393148,INV-205042,2020-09-02,1032057.51,Cheque,False
PAYUID-004828,PAY-394963,INV-205042,2020-09-15,2181095.4,Cheque,False
PAYUID-004829,PAY-826758,INV-177103,2021-06-27,899901.81,Cheque,False
PAYUID-004830,PAY-755086,INV-177103,2021-07-15,60937.59,Bank Transfer,False
PAYUID-004831,PAY-709671,INV-735206,2019-11-27,1616228.0,Cash,False
PAYUID-004832,PAY-638115,INV-741586,2022-02-14,192303.11,Cheque,False
PAYUID-004833,PAY-559222,INV-990784,2021-12-18,95360.0,Bank Transfer,False
PAYUID-004834,PAY-651552,INV-297583,2024-03-29,1665744.4,Cheque,False
PAYUID-004835,PAY-300572,INV-397946,2024-07-05,509440.0,UPI,False
PAYUID-004836,PAY-437836,INV-632581,2024-10-11,1377521.2,Bank Transfer,False
PAYUID-004837,PAY-281297,INV-792858,2020-10-08,408455.23,Cash,False
PAYUID-004838,PAY-838274,INV-693928,2019-06-28,1844073.2,Credit Card,False
PAYUID-004839,PAY-264321,INV-302857,2024-04-02,1319700.54,Cash,False
PAYUID-004840,PAY-565751,INV-211507,2021-04-12,1839554.2,Credit Card,False
PAYUID-004841,PAY-144283,INV-149414,2023-12-13,1041816.82,UPI,False
PAYUID-004842,PAY-782733,INV-882887,2023-11-17,1462966.4,UPI,False
PAYUID-004843,PAY-771582,INV-875904,2022-01-12,1248174.6,UPI,False
PAYUID-004844,PAY-807072,INV-375899,2023-09-08,2134017.0,Cash,False
PAYUID-004845,PAY-945798,INV-345605,2021-03-27,211438.14,Bank Transfer,False
PAYUID-004846,PAY-749566,INV-345605,2021-04-20,398287.66,Cheque,False
PAYUID-004847,PAY-949615,INV-779009,2023-06-10,1596991.75,UPI,False
PAYUID-004848,PAY-441923,INV-405815,2019-05-24,2833880.8,UPI,False
PAYUID-004849,PAY-577214,INV-747468,2024-02-15,296699.4,Bank Transfer,False
PAYUID-004850,PAY-946989,INV-938646,2021-02-12,213159.0,Cheque,False
PAYUID-004851,PAY-636983,INV-614027,2023-05-02,4274108.8,Cheque,False
PAYUID-004852,PAY-620048,INV-109333,2021-02-16,3031105.2,Cash,False
PAYUID-004853,PAY-444094,INV-152371,2020-08-22,339383.0,Cash,False
PAYUID-004854,PAY-917094,INV-430133,2024-12-02,1558805.4,Cash,False
PAYUID-004855,PAY-371529,INV-130660,2022-04-22,848768.0,Cash,False
PAYUID-004856,PAY-523733,INV-511156,2024-08-03,489676.8,Credit Card,False
PAYUID-004857,PAY-250055,INV-127441,2022-12-31,1195114.0,Credit Card,False
PAYUID-004858,PAY-346356,INV-470454,2022-05-25,1438325.0,Cash,False
PAYUID-004859,PAY-937809,INV-276109,2024-10-03,746636.54,UPI,False
PAYUID-004860,PAY-116533,INV-672359,2021-03-01,326976.0,Cheque,False
PAYUID-004861,PAY-810576,INV-105544,2024-01-22,706184.44,Credit Card,False
PAYUID-004862,PAY-879518,INV-505495,2024-04-25,2327483.0,UPI,False
PAYUID-004863,PAY-797985,INV-943493,2023-05-02,769652.0,Cheque,False
PAYUID-004864,PAY-696944,INV-710774,2022-11-22,3626221.6,UPI,False
PAYUID-004865,PAY-146202,INV-615946,2022-04-03,189638.4,Cheque,False
PAYUID-004866,PAY-627864,INV-706774,2024-05-12,815344.87,Cheque,False
PAYUID-004867,PAY-822114,INV-706774,2024-04-07,1953638.73,Cheque,False
PAYUID-004868,PAY-794124,INV-707055,2022-02-03,2205504.0,UPI,False
PAYUID-004869,PAY-749530,INV-200995,2024-08-11,545184.0,Cheque,False
PAYUID-004870,PAY-259556,INV-441081,2024-04-06,2051626.0,Credit Card,False
PAYUID-004871,PAY-527265,INV-519197,2020-04-19,1439908.4,Cash,False
PAYUID-004872,PAY-324574,INV-989856,2019-02-26,1565313.16,Credit Card,False
PAYUID-004873,PAY-599628,INV-989856,2019-02-25,557075.84,Bank Transfer,False
PAYUID-004874,PAY-144963,INV-130314,2023-01-25,312192.0,UPI,False
PAYUID-004875,PAY-373990,INV-158999,2023-11-19,142971.74,UPI,False
PAYUID-004876,PAY-333029,INV-901431,2024-07-10,280879.36,UPI,False
PAYUID-004877,PAY-345099,INV-901431,2024-06-29,648096.64,Bank Transfer,False
PAYUID-004878,PAY-312912,INV-756377,2019-03-28,792552.09,Credit Card,False
PAYUID-004879,PAY-736272,INV-129427,2024-10-26,1402401.2,UPI,False
PAYUID-004880,PAY-921945,INV-683217,2020-01-11,1063808.4,Bank Transfer,False
PAYUID-004881,PAY-915352,INV-254559,2024-04-03,4859675.2,Cash,False
PAYUID-004882,PAY-667969,INV-592156,2023-03-30,2999628.8,Credit Card,False
PAYUID-004883,PAY-235255,INV-916970,2024-03-08,1700845.0,Cash,False
PAYUID-004884,PAY-591578,INV-650053,2021-03-26,743710.6,UPI,False
PAYUID-004885,PAY-208888,INV-895061,2021-10-30,494158.8,Credit Card,False
PAYUID-004886,PAY-810633,INV-340971,2021-06-28,652040.56,Cheque,False
PAYUID-004887,PAY-161068,INV-718781,2020-03-18,1105456.62,Cheque,False
PAYUID-004888,PAY-166768,INV-689948,2020-12-14,211526.62,Cheque,False
PAYUID-004889,PAY-939282,INV-815917,2021-08-13,124806.1,Cash,False
PAYUID-004890,PAY-240385,INV-191971,2021-10-25,113339.0,UPI,False
PAYUID-004891,PAY-596326,INV-212182,2024-11-03,27760.27,Bank Transfer,False
PAYUID-004892,PAY-109518,INV-292201,2023-10-27,1141877.09,Cheque,False
PAYUID-004893,PAY-104461,INV-702505,2021-08-04,653.08,Cash,False
PAYUID-004894,PAY-970974,INV-899107,2023-02-04,224287.2,Credit Card,False
PAYUID-004895,PAY-860590,INV-661082,2019-10-19,1415924.4,Credit Card,False
PAYUID-004896,PAY-692178,INV-208422,2019-09-20,175886.46,UPI,False
PAYUID-004897,PAY-722816,INV-208422,2019-09-15,315127.94,Credit Card,False
PAYUID-004898,PAY-663972,INV-338764,2023-07-27,109773.72,Bank Transfer,False
PAYUID-004899,PAY-803836,INV-546104,2019-02-24,24028.61,Cheque,False
PAYUID-004900,PAY-945934,INV-509344,2024-04-29,592573.22,Bank Transfer,False
PAYUID-004901,PAY-989112,INV-509344,2024-06-15,1772727.58,Credit Card,False
PAYUID-004902,PAY-242699,INV-170300,2019-11-29,2842108.8,Credit Card,True
PAYUID-004903,PAY-445650,INV-140054,2023-02-22,206786.12,UPI,False
PAYUID-004904,PAY-751652,INV-111639,2021-11-24,2153443.0,Credit Card,False
PAYUID-004905,PAY-798286,INV-998873,2019-03-24,5256202.4,Cash,False
PAYUID-004906,PAY-339442,INV-510987,2023-01-23,97313.96,UPI,False
PAYUID-004907,PAY-782781,INV-510987,2023-01-19,113324.04,Cheque,False
PAYUID-004908,PAY-773190,INV-443591,2024-11-13,310760.31,Cash,False
PAYUID-004909,PAY-992144,INV-331386,2024-08-23,177255.03,Credit Card,False
PAYUID-004910,PAY-980523,INV-206289,2022-10-07,174390.77,UPI,False
PAYUID-004911,PAY-650560,INV-273690,2020-09-22,1197792.82,UPI,False
PAYUID-004912,PAY-571058,INV-874809,2024-10-13,200704.0,Cheque,False
PAYUID-004913,PAY-200101,INV-419776,2020-10-11,2147658.6,Credit Card,False
PAYUID-004914,PAY-375362,INV-387987,2024-02-03,239188.0,Bank Transfer,False
PAYUID-004915,PAY-748770,INV-671106,2019-06-06,4255111.0,Credit Card,False
PAYUID-004916,PAY-580901,INV-910147,2020-07-21,1213974.2,UPI,False
PAYUID-004917,PAY-649654,INV-561011,2021-09-14,169952.81,Credit Card,False
PAYUID-004918,PAY-964460,INV-952008,2023-09-09,618077.6,Cash,False
PAYUID-004919,PAY-306187,INV-801039,2024-09-02,2847642.8,Cheque,False
PAYUID-004920,PAY-897741,INV-146454,2024-04-18,66264.61,Cheque,False
PAYUID-004921,PAY-750076,INV-551421,2022-03-18,472805.85,Credit Card,False
PAYUID-004922,PAY-356515,INV-681490,2023-07-12,1184873.0,UPI,False
PAYUID-004923,PAY-818118,INV-829537,2019-02-24,34998.8,Bank Transfer,False
PAYUID-004924,PAY-189765,INV-822163,2022-09-02,131831.54,Credit Card,False
PAYUID-004925,PAY-938772,INV-780887,2020-07-27,755198.0,Bank Transfer,False
PAYUID-004926,PAY-697542,INV-615942,2022-05-24,839744.0,Bank Transfer,False
PAYUID-004927,PAY-564554,INV-238944,2019-04-13,88146.0,UPI,False
PAYUID-004928,PAY-412023,INV-828322,2022-09-15,132207.96,UPI,False
PAYUID-004929,PAY-326228,INV-828322,2022-07-30,345662.44,UPI,False
PAYUID-004930,PAY-391085,INV-168388,2023-10-27,507699.16,Credit Card,False
PAYUID-004931,PAY-422920,INV-789430,2023-12-21,2633491.0,Bank Transfer,False
PAYUID-004932,PAY-615885,INV-995118,2023-09-15,4698511.0,Credit Card,False
PAYUID-004933,PAY-357077,INV-174068,2022-07-12,2051734.36,Cash,False
PAYUID-004934,PAY-179023,INV-795383,2020-04-21,1825716.8,Credit Card,False
PAYUID-004935,PAY-729773,INV-103810,2021-01-27,1247250.6,UPI,False
PAYUID-004936,PAY-218466,INV-544600,2022-08-10,28003.27,Cheque,False
PAYUID-004937,PAY-306915,INV-544600,2022-07-24,1814050.73,Bank Transfer,False
PAYUID-004938,PAY-567938,INV-252161,2021-03-17,1171496.8,UPI,False
PAYUID-004939,PAY-216581,INV-488911,2024-05-19,14712.08,Bank Transfer,False
PAYUID-004940,PAY-891763,INV-645901,2025-01-07,2044372.6,Bank Transfer,False
PAYUID-004941,PAY-537668,INV-469439,2020-02-06,2116900.48,Bank Transfer,False
PAYUID-004942,PAY-131989,INV-469439,2020-01-26,190709.52,Cheque,False
PAYUID-004943,PAY-180547,INV-287016,2023-08-22,2380831.8,Bank Transfer,False
PAYUID-004944,PAY-118629,INV-292855,2020-11-16,85529.6,Cheque,False
PAYUID-004945,PAY-526001,INV-587759,2024-02-26,107775.48,UPI,False
PAYUID-004946,PAY-696337,INV-631284,2020-06-07,3632785.4,UPI,False
PAYUID-004947,PAY-753746,INV-525988,2023-06-05,334985.0,Cash,False
PAYUID-004948,PAY-402066,INV-605822,2020-12-28,5944.03,Cash,False
PAYUID-004949,PAY-310969,INV-605822,2020-12-24,7649.57,Cheque,False
PAYUID-004950,PAY-988803,INV-433466,2019-11-02,1369171.6,Credit Card,False
PAYUID-004951,PAY-969263,INV-955670,2022-12-12,240044.4,Cheque,False
PAYUID-004952,PAY-124200,INV-307347,2020-09-25,702136.2,Bank Transfer,False
PAYUID-004953,PAY-318606,INV-993419,2021-11-28,89719.58,Cash,False
PAYUID-004954,PAY-140025,INV-693718,2021-12-26,1218560.0,Cash,False
PAYUID-004955,PAY-313246,INV-405414,2019-08-22,2367188.52,UPI,False
PAYUID-004956,PAY-447834,INV-405414,2019-09-16,137893.68,Bank Transfer,False
PAYUID-004957,PAY-626081,INV-638294,2022-03-04,580608.0,Cash,False
PAYUID-004958,PAY-802491,INV-487189,2021-06-18,668560.4,Credit Card,False
PAYUID-004959,PAY-342900,INV-656760,2024-04-01,154201.83,Cash,True
PAYUID-004960,PAY-817460,INV-649021,2023-07-29,1236337.8,Cash,False
PAYUID-004961,PAY-871403,INV-735899,2019-12-18,877855.0,Credit Card,False
PAYUID-004962,PAY-514443,INV-825205,2024-09-18,599025.94,Cheque,False
PAYUID-004963,PAY-276724,INV-665813,2023-09-19,3482815.8,Credit Card,False
PAYUID-004964,PAY-571904,INV-597737,2022-09-07,897100.97,Cash,False
PAYUID-004965,PAY-176300,INV-229878,2020-04-02,564670.11,UPI,False
PAYUID-004966,PAY-513188,INV-164642,2023-03-26,374193.0,Credit Card,False
PAYUID-004967,PAY-280525,INV-871873,2024-11-02,270306.41,Bank Transfer,False
PAYUID-004968,PAY-150111,INV-947270,2019-04-25,3254265.2,Cheque,False
PAYUID-004969,PAY-539921,INV-298201,2022-12-01,915770.24,UPI,False
PAYUID-004970,PAY-938276,INV-913215,2020-12-05,507499.25,UPI,False
PAYUID-004971,PAY-595629,INV-153289,2019-10-07,1012554.02,Cash,False
PAYUID-004972,PAY-350550,INV-354808,2021-05-25,382408.0,Bank Transfer,False
PAYUID-004973,PAY-430596,INV-126180,2022-08-20,431604.18,Cheque,False
PAYUID-004974,PAY-803854,INV-126180,2022-08-01,176835.39,Bank Transfer,False
PAYUID-004975,PAY-813252,INV-126180,2022-09-18,678934.23,Cheque,False
PAYUID-004976,PAY-356207,INV-315470,2021-04-04,2620916.2,Credit Card,False
PAYUID-004977,PAY-329202,INV-991146,2022-04-11,4213896.0,Bank Transfer,False
PAYUID-004978,PAY-972894,INV-291925,2024-05-12,1609893.47,Credit Card,False
PAYUID-004979,PAY-127955,INV-249115,2019-08-13,1855610.2,UPI,False
PAYUID-004980,PAY-922289,INV-341294,2023-11-09,311531.0,Credit Card,False
PAYUID-004981,PAY-499914,INV-332863,2023-05-20,100111.6,UPI,False
PAYUID-004982,PAY-767565,INV-921898,2022-11-06,37083.0,Cash,False
PAYUID-004983,PAY-339039,INV-691199,2021-05-27,192280.0,Cheque,False
PAYUID-004984,PAY-649157,INV-666667,2024-03-28,3313472.0,Credit Card,False
PAYUID-004985,PAY-748957,INV-118294,2020-09-06,754347.79,Cash,False
PAYUID-004986,PAY-538179,INV-118294,2020-09-22,761095.61,Cheque,False
PAYUID-004987,PAY-279837,INV-147325,2021-12-19,179535.37,Bank Transfer,False
PAYUID-004988,PAY-756328,INV-147325,2021-12-27,281454.83,UPI,False
PAYUID-004989,PAY-821385,INV-606911,2023-02-12,2108442.2,Cash,False
PAYUID-004990,PAY-557484,INV-774261,2023-09-22,305664.0,Cash,False
PAYUID-004991,PAY-723639,INV-128395,2019-12-26,4792275.2,Bank Transfer,False
PAYUID-004992,PAY-204759,INV-756526,2021-03-25,4675852.0,Credit Card,False
PAYUID-004993,PAY-614630,INV-607070,2019-09-06,1266490.14,UPI,False
PAYUID-004994,PAY-390302,INV-510839,2021-08-21,47822.43,Credit Card,False
PAYUID-004995,PAY-273463,INV-510839,2021-07-31,130027.17,Bank Transfer,False
PAYUID-004996,PAY-920578,INV-193076,2023-12-26,4773321.52,Cash,False
PAYUID-004997,PAY-300998,INV-193076,2023-12-21,180018.48,Cash,False
PAYUID-004998,PAY-381934,INV-467529,2021-06-14,106673.0,Credit Card,False
PAYUID-004999,PAY-196716,INV-981752,2022-02-12,422351.18,Credit Card,False
PAYUID-005000,PAY-469566,INV-981752,2022-02-17,294601.11,Credit Card,False
PAYUID-005001,PAY-951503,INV-981752,2022-02-14,363174.5,Bank Transfer,False
PAYUID-005002,PAY-199837,INV-257437,2019-12-11,455432.4,Bank Transfer,False
PAYUID-005003,PAY-821283,INV-568858,2023-10-02,2173715.4,UPI,False
PAYUID-005004,PAY-356013,INV-597822,2024-12-20,3652030.0,UPI,False
PAYUID-005005,PAY-835731,INV-816670,2019-02-25,584960.0,Credit Card,False
PAYUID-005006,PAY-499475,INV-998187,2021-03-23,2546219.2,Credit Card,False
PAYUID-005007,PAY-309585,INV-211904,2020-03-25,4415772.4,Cash,False
PAYUID-005008,PAY-743637,INV-579285,2023-09-16,702075.05,UPI,False
PAYUID-005009,PAY-794144,INV-579285,2023-09-26,1356111.85,UPI,False
PAYUID-005010,PAY-380432,INV-579285,2023-09-18,1945769.09,UPI,False
PAYUID-005011,PAY-745767,INV-716446,2022-05-30,476747.23,Cheque,False
PAYUID-005012,PAY-586326,INV-235939,2019-11-06,428048.38,Cash,False
PAYUID-005013,PAY-782825,INV-235939,2019-10-16,928211.42,Cash,False
PAYUID-005014,PAY-804405,INV-821529,2022-12-31,1219026.4,Credit Card,False
PAYUID-005015,PAY-895543,INV-627412,2020-09-28,1049720.0,Credit Card,False
PAYUID-005016,PAY-714341,INV-337717,2022-06-27,111555.55,Cash,False
PAYUID-005017,PAY-473503,INV-337717,2022-06-19,267895.45,UPI,False
PAYUID-005018,PAY-379803,INV-820352,2020-07-29,1081217.2,Bank Transfer,False
PAYUID-005019,PAY-744092,INV-275761,2024-05-09,2976541.2,Cash,False
PAYUID-005020,PAY-786457,INV-137485,2024-04-27,623444.8,UPI,False
PAYUID-005021,PAY-247249,INV-962929,2023-09-10,1217006.8,Bank Transfer,False
PAYUID-005022,PAY-392639,INV-159728,2019-11-13,197871.9,Cash,False
PAYUID-005023,PAY-239322,INV-157847,2023-12-30,702800.86,Cheque,False
PAYUID-005024,PAY-295490,INV-648318,2025-01-27,1066786.3,Bank Transfer,False
PAYUID-005025,PAY-384561,INV-253679,2020-10-31,3433869.0,UPI,False
PAYUID-005026,PAY-729171,INV-189624,2022-11-01,3345899.8,UPI,False
PAYUID-005027,PAY-804231,INV-295895,2024-04-21,126325.34,UPI,False
PAYUID-005028,PAY-217478,INV-295895,2024-03-20,256097.89,Cash,False
PAYUID-005029,PAY-697210,INV-295895,2024-03-27,132985.77,Cash,False
PAYUID-005030,PAY-628127,INV-783846,2024-02-16,3113041.6,Bank Transfer,False
PAYUID-005031,PAY-296593,INV-446340,2019-09-22,3245220.6,Bank Transfer,False
PAYUID-005032,PAY-296485,INV-862276,2022-06-10,771774.6,Cash,False
PAYUID-005033,PAY-700027,INV-829950,2023-08-18,590929.06,Cash,False
PAYUID-005034,PAY-108487,INV-829950,2023-10-08,171858.14,Cash,False
PAYUID-005035,PAY-994048,INV-226490,2022-02-16,1836132.0,Cheque,False
PAYUID-005036,PAY-917293,INV-331964,2021-08-27,1624984.18,Credit Card,False
PAYUID-005037,PAY-305221,INV-331964,2021-08-27,542414.82,Cheque,False
PAYUID-005038,PAY-671578,INV-140181,2024-05-23,443815.1,Credit Card,False
PAYUID-005039,PAY-371989,INV-285263,2025-01-02,57041.2,Cash,False
PAYUID-005040,PAY-598293,INV-232092,2024-09-04,730142.0,UPI,False
PAYUID-005041,PAY-571467,INV-675752,2021-11-30,1929577.6,Credit Card,False
PAYUID-005042,PAY-283467,INV-933081,2020-08-21,1844586.76,Cash,False
PAYUID-005043,PAY-457972,INV-933081,2020-09-04,63886.44,UPI,False
PAYUID-005044,PAY-691045,INV-809166,2019-03-15,2300931.0,Cash,False
PAYUID-005045,PAY-569062,INV-217161,2019-04-22,1007285.71,Cheque,False
PAYUID-005046,PAY-973790,INV-217161,2019-04-28,420266.29,Bank Transfer,False
PAYUID-005047,PAY-127948,INV-716163,2019-02-12,215822.0,Bank Transfer,False
PAYUID-005048,PAY-232704,INV-174914,2022-01-28,1148473.8,Credit Card,False
PAYUID-005049,PAY-235806,INV-174914,2022-02-05,2677983.4,Cheque,False
PAYUID-005050,PAY-324120,INV-577441,2022-10-14,561752.8,UPI,False
PAYUID-005051,PAY-373571,INV-990297,2024-10-05,986500.0,Credit Card,False
PAYUID-005052,PAY-335363,INV-892124,2024-01-11,1132.8,Credit Card,False
PAYUID-005053,PAY-847909,INV-649728,2021-10-08,972256.12,Credit Card,False
PAYUID-005054,PAY-626105,INV-491770,2020-11-13,705088.0,Cheque,False
PAYUID-005055,PAY-890551,INV-481646,2020-05-22,296701.0,Bank Transfer,False
PAYUID-005056,PAY-180248,INV-296664,2022-02-05,1048828.0,Bank Transfer,False
PAYUID-005057,PAY-457662,INV-286874,2024-11-12,206411.42,Cash,False
PAYUID-005058,PAY-841252,INV-286874,2024-11-27,472379.18,Cash,False
PAYUID-005059,PAY-826930,INV-562304,2020-03-06,151992.12,Credit Card,False
PAYUID-005060,PAY-936104,INV-562304,2020-03-06,1840122.76,Cheque,False
PAYUID-005061,PAY-344627,INV-562304,2020-03-18,788977.12,Credit Card,False
PAYUID-005062,PAY-237290,INV-380911,2020-08-01,530617.7,Cash,False
PAYUID-005063,PAY-434860,INV-380911,2020-09-01,248710.54,UPI,False
PAYUID-005064,PAY-661222,INV-380911,2020-09-03,462890.36,Cash,False
PAYUID-005065,PAY-339610,INV-446556,2023-08-19,1228384.8,UPI,False
PAYUID-005066,PAY-763456,INV-751630,2022-01-05,3046400.0,Cash,False
PAYUID-005067,PAY-929983,INV-326284,2023-03-03,2839777.0,UPI,False
