po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total
PO-628087,SUP0005,HYD001,2019-03-06,2019-04-03,2019-04-03,Received,395154.45,110643.246,505797.696
PO-541809,SUP0001,CHN001,2019-12-30,2020-01-18,2020-01-21,Received,19721805.14,5433837.2572,25155642.3972
PO-404717,SUP0008,DEL001,2022-12-06,2023-01-01,2023-01-01,Received,5782498.399999999,1573115.8,7355614.199999999
PO-483596,SUP0003,CHN001,2019-08-22,2019-09-07,2019-09-10,Received,2755751.71,496035.3078,3251787.0178
PO-684019,SUP0008,AHM001,2022-05-08,2022-06-03,2022-06-03,Received,9820484.61,2749735.6908,12570220.3008
PO-527172,SUP0006,PUN001,2022-04-01,2022-04-11,2022-04-11,Received,11318253.69,3148454.5982,14466708.288199998
PO-687377,SUP0004,CHN001,2019-08-18,2019-09-05,,Cancelled,501183.41,90213.0138,591396.4238
PO-330336,SUP0004,KOL001,2024-07-30,2024-08-17,2024-08-17,Received,10783465.34,2802852.4452000004,13586317.7852
PO-812077,SUP0006,DEL001,2023-04-25,2023-05-05,2023-05-05,Received,13083807.04,3631230.687200001,16715037.7272
PO-494430,SUP0008,AHM001,2023-08-24,2023-09-19,2023-09-19,Received,34478398.17,9631599.360600002,44109997.5306
PO-301594,SUP0007,DEL001,2022-03-06,2022-03-18,2022-03-22,Received,2230081.5,465503.95,2695585.45
PO-375945,SUP0008,KOL001,2019-04-19,2019-05-15,2019-05-15,Received,14420983.89,3801763.903200001,18222747.7932
PO-354396,SUP0004,AHM001,2023-05-19,2023-06-06,2023-06-13,Received,7722201.77,1983991.4936,9706193.2636
PO-842539,SUP0006,DEL001,2024-06-23,2024-07-03,2024-07-10,Received,6966404.44,1804612.4352,8771016.8752
PO-648106,SUP0006,HYD001,2020-07-26,2020-08-05,2020-08-05,Received,17068342.3,4779135.8440000005,21847478.144
PO-909898,SUP0003,HYD001,2022-07-07,2022-07-23,2022-07-23,Received,23880099.08,6645441.533400001,30525540.6134
PO-121192,SUP0006,CHN001,2021-06-24,2021-07-04,,Cancelled,14780242.49,4040529.8502,18820772.3402
PO-572119,SUP0007,HYD001,2019-01-16,2019-01-28,2019-01-27,Received,7325763.28,2039595.1624000005,9365358.4424
PO-707983,SUP0005,AHM001,2023-04-30,2023-05-28,2023-06-04,Received,2951194.32,795277.2396000001,3746471.5596
PO-597972,SUP0008,CHN001,2023-06-11,2023-07-07,,Cancelled,18306389.74,5100468.2722000005,23406858.0122
PO-433726,SUP0004,AHM001,2024-09-19,2024-10-07,2024-10-07,Received,51088712.39,14255055.9172,65343768.3072
PO-923321,SUP0007,CHN001,2021-05-02,2021-05-14,2021-05-14,Received,35145776.69,9620522.6232,44766299.3132
PO-442917,SUP0006,DEL001,2023-08-14,2023-08-24,2023-08-24,Received,39933817.44,11121856.5392,51055673.9792
PO-509077,SUP0008,CHN001,2022-10-23,2022-11-18,2022-11-19,Received,26761133.860000003,7393582.912800001,34154716.772800006
PO-120124,SUP0007,AHM001,2021-01-24,2021-02-05,2021-02-05,Received,40821722.97,11418717.3876,52240440.3576
PO-248753,SUP0006,PUN001,2023-11-14,2023-11-24,2023-11-26,Received,42129637.25,11724494.153,53854131.403000005
PO-111690,SUP0003,CHN001,2024-10-31,2024-11-16,2024-11-16,Received,223797.6,40283.568,264081.168
PO-595753,SUP0003,AHM001,2021-08-16,2021-09-01,2021-09-01,Received,21805817.840000004,6068324.026200001,27874141.8662
PO-955847,SUP0004,AHM001,2022-04-03,2022-04-21,2022-04-21,Received,17101932.41,4687347.3548,21789279.7648
PO-873704,SUP0004,CHN001,2022-11-09,2022-11-27,2022-11-27,Received,12094595.249999998,3362677.5840000003,15457272.834
PO-793534,SUP0007,KOL001,2019-04-26,2019-05-08,2019-05-08,Received,9529949.8,2596282.921000001,12126232.721
PO-693420,SUP0004,PUN001,2020-06-30,2020-07-18,2020-07-18,Received,13189595.3,3627057.476,16816652.776
PO-518937,SUP0005,HYD001,2019-03-30,2019-04-27,2019-05-04,Received,20339841.71,5526844.173800001,25866685.8838
PO-376938,SUP0001,DEL001,2024-09-12,2024-10-01,2024-10-01,Received,8437051.44,2349497.4412,10786548.8812
PO-274296,SUP0001,CHN001,2022-03-07,2022-03-26,2022-03-26,Received,8641558.450000001,2398280.5000000005,11039838.95
PO-786373,SUP0001,KOL001,2019-05-12,2019-05-31,2019-05-31,Received,52343877.77,14621314.5356,66965192.3056
PO-463103,SUP0005,KOL001,2020-10-23,2020-11-20,2020-11-20,Received,29185883.77,7998895.716600002,37184779.4866
PO-867163,SUP0008,DEL001,2022-06-08,2022-07-04,2022-07-04,Received,5413338.0,1427841.035,6841179.035
PO-591781,SUP0002,PUN001,2024-05-10,2024-05-20,2024-05-20,Received,30295725.96,8482803.268800002,38778529.2288
PO-941878,SUP0003,AHM001,2023-10-19,2023-11-04,2023-11-07,Received,26816579.69,7468591.933200001,34285171.6232
PO-352370,SUP0008,DEL001,2021-12-13,2022-01-08,2022-01-08,Received,7810906.82,2154706.0776000004,9965612.8976
PO-361304,SUP0007,HYD001,2023-03-02,2023-03-14,2023-03-14,Received,39724528.61,11078834.8958,50803363.5058
PO-812500,SUP0004,HYD001,2020-04-27,2020-05-15,2020-05-15,Received,16411070.430000002,4503995.2074,20915065.6374
PO-582324,SUP0007,AHM001,2020-02-08,2020-02-20,2020-02-20,Received,4443531.1,1224966.948,5668498.048
PO-894071,SUP0008,KOL001,2024-10-19,2024-11-14,2024-11-11,Received,23278847.71,6472135.723800001,29750983.4338
PO-365006,SUP0004,CHN001,2021-10-07,2021-10-25,2021-10-25,Received,25508962.34,6989994.513200001,32498956.8532
PO-444508,SUP0008,PUN001,2022-03-11,2022-04-06,2022-04-06,Received,17638757.04,4931097.676200001,22569854.7162
PO-917825,SUP0007,PUN001,2022-03-12,2022-03-24,2022-03-24,Received,160875.47,28957.5846,189833.0546
PO-751947,SUP0007,AHM001,2019-09-24,2019-10-06,2019-10-06,Received,40648708.94,11084695.4262,51733404.3662
PO-929987,SUP0008,PUN001,2023-12-22,2024-01-17,2024-01-17,Received,6858101.709999999,1853736.7328,8711838.4428
PO-912981,SUP0008,KOL001,2022-10-07,2022-11-02,2022-11-02,Received,5509729.89,1432832.7492,6942562.639199999
PO-786969,SUP0007,DEL001,2024-08-17,2024-08-29,2024-08-29,Received,14096681.77,3896146.3026,17992828.0726
PO-393407,SUP0004,HYD001,2021-12-04,2021-12-22,2021-12-22,Received,24664458.68,6836000.701400001,31500459.381400004
PO-938276,SUP0007,PUN001,2022-05-06,2022-05-18,2022-05-18,Received,10415773.44,2874486.1312,13290259.5712
PO-394115,SUP0008,HYD001,2019-04-03,2019-04-29,2019-04-29,Received,2755441.53,765709.1694,3521150.6994000003
PO-989303,SUP0002,CHN001,2019-01-18,2019-01-28,2019-01-26,Received,11980411.11,3312629.7618000004,15293040.871800002
PO-439002,SUP0004,AHM001,2022-06-22,2022-07-10,2022-07-10,Received,1313223.56,236380.2408,1549603.8008
PO-849806,SUP0003,CHN001,2024-07-15,2024-07-31,2024-07-28,Received,17099795.32,4773498.8716,21873294.1916
PO-821566,SUP0002,CHN001,2023-05-05,2023-05-15,2023-05-19,Received,235878.9,66046.09200000002,301924.992
PO-549129,SUP0004,KOL001,2021-09-11,2021-09-29,2021-09-29,Received,35653795.18,9976121.3854,45629916.5654
PO-178192,SUP0002,DEL001,2022-04-01,2022-04-11,2022-04-11,Received,393277.5,110117.7,503395.2
PO-593212,SUP0004,HYD001,2020-08-21,2020-09-08,2020-09-08,Received,16177101.03,4501382.1984,20678483.2284
PO-461152,SUP0003,CHN001,2024-04-28,2024-05-14,,Cancelled,24129465.77,6708786.754600001,30838252.5246
PO-173991,SUP0004,HYD001,2020-03-23,2020-04-10,2020-04-10,Received,18396533.77,4972692.8786,23369226.6486
PO-773922,SUP0001,KOL001,2021-10-10,2021-10-29,2021-10-29,Received,14412138.86,4032424.8328,18444563.6928
PO-205010,SUP0005,CHN001,2019-05-31,2019-06-28,2019-06-29,Received,15254319.26,4223162.864800001,19477482.1248
PO-760678,SUP0006,AHM001,2020-05-03,2020-05-13,,Cancelled,14079256.159999998,3850100.7688,17929356.928799998
PO-498086,SUP0005,DEL001,2024-08-20,2024-09-17,2024-09-15,Received,14828470.75,4077409.553,18905880.303000003
PO-218330,SUP0008,AHM001,2019-02-18,2019-03-16,2019-03-16,Received,46087495.98,12879801.401400002,58967297.3814
PO-573715,SUP0004,HYD001,2022-11-30,2022-12-18,2022-12-18,Received,1608928.58,427739.9524,2036668.5324
PO-984349,SUP0007,DEL001,2023-08-17,2023-08-29,2023-08-29,Received,24715300.15,6855061.582,31570361.732
PO-548458,SUP0002,KOL001,2021-06-16,2021-06-26,2021-06-29,Received,4859317.5200000005,1360608.9056000002,6219926.425600001
PO-126352,SUP0003,DEL001,2021-06-03,2021-06-19,2021-06-19,Received,28269449.88,7882781.278400001,36152231.1584
PO-469106,SUP0002,DEL001,2021-09-04,2021-09-14,2021-09-14,Received,8045536.32,2191061.5336,10236597.8536
PO-829663,SUP0003,AHM001,2020-08-03,2020-08-19,2020-08-19,Received,35140437.68,9619533.9064,44759971.5864
PO-605939,SUP0002,PUN001,2019-12-05,2019-12-15,2019-12-15,Received,7779847.649999999,2176887.342,9956734.992
PO-329190,SUP0004,DEL001,2021-09-15,2021-10-03,2021-10-03,Received,18530261.3,5043624.525,23573885.825
PO-848701,SUP0003,DEL001,2021-09-05,2021-09-21,2021-09-21,Received,20361094.13,5610703.2094,25971797.3394
PO-213400,SUP0003,KOL001,2021-08-23,2021-09-08,,Cancelled,21304657.65,5821802.763000001,27126460.413000003
PO-586767,SUP0005,DEL001,2023-12-02,2023-12-30,2023-12-30,Received,7294179.22,2007966.4576,9302145.6776
PO-115136,SUP0008,KOL001,2021-02-10,2021-03-08,2021-03-08,Received,4611350.69,1286923.2602,5898273.9502
PO-785866,SUP0004,AHM001,2020-08-13,2020-08-31,2020-08-31,Received,15524686.36,4281614.765800001,19806301.1258
PO-930439,SUP0004,KOL001,2022-12-15,2023-01-02,2023-01-02,Received,179541.64,32317.4952,211859.1352
PO-840566,SUP0003,PUN001,2023-09-30,2023-10-16,2023-10-16,Received,469710.8,131519.024,601229.824
PO-546791,SUP0006,DEL001,2024-10-13,2024-10-23,2024-10-23,Received,4228417.649999999,1171089.086,5399506.736
PO-449823,SUP0006,DEL001,2021-10-02,2021-10-12,2021-10-12,Received,4911934.94,1345540.6292000003,6257475.569200001
PO-807291,SUP0007,PUN001,2020-05-08,2020-05-20,2020-05-20,Received,11832537.090000002,3235620.2142000007,15068157.3042
PO-520704,SUP0003,AHM001,2023-10-25,2023-11-10,2023-11-08,Received,1226867.4,220836.132,1447703.532
PO-317511,SUP0006,AHM001,2020-10-22,2020-11-01,2020-11-01,Received,8805504.719999999,2429185.2256,11234689.9456
PO-297980,SUP0001,HYD001,2023-05-22,2023-06-10,2023-06-10,Received,64385.92,11589.4656,75975.3856
PO-401949,SUP0007,KOL001,2023-08-20,2023-09-01,2023-09-01,Received,20517826.69,5736486.462200001,26254313.1522
PO-922811,SUP0005,KOL001,2022-06-25,2022-07-23,2022-07-23,Received,17246685.270000003,4747886.9186,21994572.188600004
PO-250200,SUP0007,KOL001,2019-01-01,2019-01-13,2019-01-13,Received,27225421.8,7217315.167000001,34442736.967
PO-339320,SUP0003,CHN001,2020-08-28,2020-09-13,2020-09-13,Received,28104255.44,7772612.8082,35876868.2482
PO-397056,SUP0002,PUN001,2024-04-04,2024-04-14,,Cancelled,20841309.79,5712675.619200001,26553985.4092
PO-114232,SUP0006,HYD001,2019-12-12,2019-12-22,2019-12-20,Received,8928939.629999999,2413514.5294000003,11342454.1594
PO-126182,SUP0006,KOL001,2023-08-24,2023-09-03,2023-09-03,Received,591868.5,165723.18000000002,757591.68
PO-372283,SUP0007,DEL001,2024-02-14,2024-02-26,2024-02-26,Received,24164092.49,6756370.5732,30920463.0632
PO-314869,SUP0001,CHN001,2024-12-02,2024-12-21,2024-12-21,Received,9599782.79,2366016.3502,11965799.1402
PO-909750,SUP0005,KOL001,2019-01-27,2019-02-24,2019-02-26,Received,38487580.38,10755801.9414,49243382.3214
PO-669096,SUP0002,CHN001,2023-01-20,2023-01-30,,Cancelled,12190175.84,3369885.1922000004,15560061.0322
PO-115311,SUP0006,DEL001,2021-01-30,2021-02-09,2021-02-09,Received,9032269.97,2389426.8866,11421696.8566
PO-959419,SUP0005,DEL001,2023-06-18,2023-07-16,2023-07-16,Received,14383163.39,3969752.2372,18352915.6272
PO-326983,SUP0004,CHN001,2020-04-23,2020-05-11,2020-05-08,Received,34324325.77,9371729.6546,43696055.4246
PO-295422,SUP0001,HYD001,2022-08-28,2022-09-16,2022-09-16,Received,990229.74,182707.5272,1172937.2672
PO-183335,SUP0004,PUN001,2021-12-31,2022-01-18,2022-01-18,Received,235915.42,42464.7756,278380.1956
PO-958425,SUP0007,KOL001,2022-03-07,2022-03-19,2022-03-16,Received,5037166.76,1371724.7768,6408891.5368
PO-772841,SUP0006,DEL001,2021-07-17,2021-07-27,2021-07-29,Received,7847080.71,1877809.4018000003,9724890.1118
PO-182313,SUP0006,PUN001,2023-06-06,2023-06-16,2023-06-16,Received,206544.38,37177.9884,243722.3684
PO-452789,SUP0006,AHM001,2021-10-01,2021-10-11,2021-10-11,Received,10489126.61,2658982.2168000005,13148108.826800002
PO-915203,SUP0001,HYD001,2022-08-01,2022-08-20,2022-08-20,Received,11628949.2,3176469.306,14805418.506
PO-380749,SUP0001,KOL001,2024-02-04,2024-02-23,2024-02-23,Received,4635535.0,1285983.648,5921518.648
PO-977023,SUP0003,CHN001,2024-10-27,2024-11-12,2024-11-12,Received,6134594.02,1717686.3256,7852280.3456
PO-220992,SUP0003,DEL001,2021-06-06,2021-06-22,2021-06-22,Received,15600450.86,4331268.8228,19931719.6828
PO-144846,SUP0002,HYD001,2023-05-22,2023-06-01,2023-06-01,Received,18304283.75,5087559.176,23391842.926
PO-555686,SUP0006,AHM001,2023-09-10,2023-09-20,2023-09-20,Received,12237469.39,3243631.6032,15481100.9932
PO-597104,SUP0005,CHN001,2023-09-06,2023-10-04,2023-10-04,Received,21529954.81,5802802.9718,27332757.7818
PO-889905,SUP0007,PUN001,2019-09-25,2019-10-07,2019-10-07,Received,2384662.76,667705.5728,3052368.3328
PO-853292,SUP0005,KOL001,2023-08-09,2023-09-06,2023-09-06,Received,11462018.7,3172948.762,14634967.462
PO-643036,SUP0002,KOL001,2023-04-08,2023-04-18,2023-04-22,Received,2726308.99,749535.3532,3475844.3432
PO-791783,SUP0002,CHN001,2020-12-06,2020-12-16,2020-12-21,Received,4420013.739999999,1204108.2592,5624121.9992
PO-276955,SUP0006,AHM001,2023-02-08,2023-02-18,2023-02-18,Received,238116.44,42860.9592,280977.3992
PO-959554,SUP0002,HYD001,2022-04-23,2022-05-03,2022-05-03,Received,2788528.76,754178.9428000001,3542707.702800001
PO-497040,SUP0003,PUN001,2021-06-11,2021-06-27,2021-06-24,Received,13240923.86,3554017.7358000004,16794941.5958
PO-123497,SUP0008,AHM001,2024-06-09,2024-07-05,2024-07-03,Received,1437110.81,402391.0268000001,1839501.8368
PO-353454,SUP0006,DEL001,2020-07-04,2020-07-14,,Cancelled,28828979.95,7848160.711000001,36677140.661
PO-945555,SUP0007,KOL001,2022-04-07,2022-04-19,2022-04-19,Received,3220113.62,834843.7976,4054957.4176
PO-879058,SUP0002,HYD001,2022-06-06,2022-06-16,2022-06-19,Received,5626891.26,1498019.1848,7124910.444799999
PO-147559,SUP0006,KOL001,2023-10-19,2023-10-29,2023-10-31,Received,20450873.8,5681321.224,26132195.024000004
PO-766429,SUP0008,DEL001,2021-11-07,2021-12-03,,Cancelled,10465542.38,2928890.428400001,13394432.8084
PO-747285,SUP0004,CHN001,2019-08-19,2019-09-06,2019-09-06,Received,33635697.81,9375077.0998,43010774.9098
PO-160871,SUP0006,AHM001,2024-04-02,2024-04-12,2024-04-12,Received,5119917.76,1359334.2568,6479252.016799999
PO-746362,SUP0006,DEL001,2021-02-22,2021-03-04,2021-03-04,Received,6122955.16,1713353.3488000005,7836308.5088
PO-991649,SUP0001,PUN001,2024-05-27,2024-06-15,2024-06-15,Received,6652151.16,1838995.9128,8491147.072800001
PO-338264,SUP0005,HYD001,2021-12-11,2022-01-08,2022-01-08,Received,10458754.49,2863246.1912,13322000.6812
PO-506964,SUP0006,KOL001,2021-11-26,2021-12-06,2021-12-06,Received,16036527.43,4461618.770400001,20498146.2004
PO-336854,SUP0006,DEL001,2023-09-20,2023-09-30,2023-10-07,Received,13109287.93,3599507.9224,16708795.8524
PO-533690,SUP0007,KOL001,2021-02-01,2021-02-13,2021-02-13,Received,13689876.82,3806222.4896,17496099.3096
PO-949374,SUP0007,HYD001,2024-01-08,2024-01-20,2024-01-23,Received,6950227.57,1946063.7196000004,8896291.2896
PO-562781,SUP0002,HYD001,2019-06-29,2019-07-09,2019-07-09,Received,6430679.5600000005,1770913.4308000002,8201592.990800001
PO-898271,SUP0006,AHM001,2020-12-12,2020-12-22,2020-12-22,Received,10995077.04,2999818.5312,13994895.571200002
PO-163890,SUP0005,AHM001,2021-06-02,2021-06-30,,Cancelled,7300566.13,1916543.6024,9217109.7324
PO-174720,SUP0007,KOL001,2023-12-27,2024-01-08,2024-01-08,Received,7518987.779999999,2081156.5204000005,9600144.3004
PO-658827,SUP0007,PUN001,2024-04-21,2024-05-03,2024-05-04,Received,13916999.52,3708130.7396,17625130.2596
PO-640229,SUP0007,AHM001,2022-10-28,2022-11-09,2022-11-09,Received,7697152.02,2146901.1816,9844053.2016
PO-839645,SUP0007,HYD001,2021-08-10,2021-08-22,2021-08-22,Received,85263.76000000001,15347.4768,100611.2368
PO-106166,SUP0007,AHM001,2022-08-17,2022-08-29,2022-08-29,Received,16369254.41,4578366.792800001,20947621.2028
PO-668897,SUP0001,HYD001,2022-12-05,2022-12-24,2022-12-24,Received,4252517.76,1190704.9728,5443222.732799999
PO-707333,SUP0004,KOL001,2021-01-11,2021-01-29,2021-01-29,Received,24469591.28,6812631.988400001,31282223.2684
PO-198391,SUP0005,AHM001,2023-11-20,2023-12-18,2023-12-18,Received,37497181.21,10136092.053800002,47633273.2638
PO-598699,SUP0001,AHM001,2023-08-23,2023-09-11,2023-09-11,Received,6568657.45,1806226.452,8374883.902000001
PO-206297,SUP0003,HYD001,2019-06-26,2019-07-12,2019-07-12,Received,11818680.88,3307095.0864000004,15125775.9664
PO-949793,SUP0005,DEL001,2022-05-10,2022-06-07,2022-06-07,Received,9591512.4,2418651.7720000003,12010164.172
PO-390745,SUP0001,PUN001,2020-12-13,2021-01-01,2021-01-01,Received,28305454.96,7818787.9648,36124242.9248
PO-575879,SUP0002,CHN001,2024-01-07,2024-01-17,2024-01-15,Received,9893175.83,2746047.5614,12639223.3914
PO-251897,SUP0005,HYD001,2019-04-30,2019-05-28,2019-05-28,Received,18853.35,3393.603,22246.953
PO-716429,SUP0007,KOL001,2019-02-18,2019-03-02,2019-03-02,Received,32086823.05,8922133.618,41008956.668000005
PO-297507,SUP0007,CHN001,2022-12-22,2023-01-03,2023-01-03,Received,13797791.23,3780087.2374,17577878.4674
PO-181607,SUP0005,DEL001,2022-07-03,2022-07-31,2022-07-31,Received,16253522.36,4397460.8968,20650983.2568
PO-988357,SUP0003,PUN001,2023-04-01,2023-04-17,2023-04-24,Received,7072745.28,1980368.6784000003,9053113.9584
PO-198805,SUP0002,AHM001,2022-12-21,2022-12-31,,Cancelled,28066158.98,7825583.139400001,35891742.1194
PO-500710,SUP0004,KOL001,2019-09-10,2019-09-28,2019-10-01,Received,7088378.05,1946762.9980000004,9035141.048
PO-945755,SUP0007,KOL001,2023-01-16,2023-01-28,2023-01-28,Received,46759954.57,13061372.4236,59821326.9936
PO-861959,SUP0005,DEL001,2019-09-04,2019-10-02,2019-10-02,Received,3178276.64,889917.4592000002,4068194.0992
PO-376437,SUP0002,HYD001,2020-12-05,2020-12-15,2020-12-19,Received,12393746.8,3402366.7320000003,15796113.532
PO-631680,SUP0007,KOL001,2021-02-06,2021-02-18,2021-02-18,Received,18596992.19,5131908.6232,23728900.8132
PO-422442,SUP0006,AHM001,2021-11-21,2021-12-01,2021-12-01,Received,9665627.77,2630619.9816000005,12296247.7516
PO-246878,SUP0006,AHM001,2023-08-23,2023-09-02,,Cancelled,9214138.73,2354417.9764,11568556.7064
PO-468312,SUP0002,PUN001,2022-01-04,2022-01-14,2022-01-14,Received,499954.84,139987.35520000002,639942.1952000001
PO-685930,SUP0001,KOL001,2019-10-31,2019-11-19,2019-11-19,Received,21055718.97,5879478.3266,26935197.2966
PO-862510,SUP0001,PUN001,2022-03-27,2022-04-15,2022-04-15,Received,2942981.14,747072.6812,3690053.8212
PO-150093,SUP0007,CHN001,2024-01-01,2024-01-13,2024-01-13,Received,35116462.13,9806073.1074,44922535.2374
PO-811511,SUP0004,AHM001,2023-01-21,2023-02-08,2023-02-08,Received,14666377.509999998,4027832.3248,18694209.8348
PO-631360,SUP0002,HYD001,2022-09-11,2022-09-21,2022-09-21,Received,38574831.53,10758565.7204,49333397.25039999
PO-390421,SUP0007,KOL001,2024-03-31,2024-04-12,2024-04-12,Received,8561386.86,2397188.3208000003,10958575.1808
PO-224058,SUP0008,CHN001,2024-07-14,2024-08-09,2024-08-09,Received,15838783.05,4427606.068,20266389.118
PO-320786,SUP0003,KOL001,2020-12-10,2020-12-26,2021-01-01,Received,37706603.620000005,10510967.471600002,48217571.0916
PO-658562,SUP0001,CHN001,2024-03-03,2024-03-22,2024-03-22,Received,15878903.09,4421244.927200001,20300148.0172
PO-606090,SUP0008,HYD001,2020-07-22,2020-08-17,2020-08-17,Received,8981779.81,2505282.4988,11487062.3088
PO-725712,SUP0003,CHN001,2021-11-25,2021-12-11,,Cancelled,14839983.55,4136779.212,18976762.762
PO-478550,SUP0001,AHM001,2023-01-18,2023-02-06,2023-02-06,Received,22138202.33,6178924.306400001,28317126.636400003
PO-226227,SUP0001,PUN001,2019-09-25,2019-10-14,2019-10-18,Received,5756528.69,1571992.0012000003,7328520.6912
PO-646345,SUP0007,HYD001,2019-10-27,2019-11-08,2019-11-08,Received,28474101.33,7935927.236400001,36410028.5664
PO-509409,SUP0006,HYD001,2019-04-17,2019-04-27,2019-04-27,Received,19861807.64,5410355.0112000005,25272162.6512
PO-488862,SUP0005,AHM001,2021-11-25,2021-12-23,2021-12-23,Received,17032953.73,4659823.423400001,21692777.1534
PO-741840,SUP0008,PUN001,2022-09-29,2022-10-25,2022-10-29,Received,54572282.76,15259719.904800002,69832002.6648
PO-608135,SUP0006,HYD001,2023-12-05,2023-12-15,2023-12-15,Received,4212163.0,1145315.772,5357478.772000001
PO-715991,SUP0006,DEL001,2024-08-11,2024-08-21,,Cancelled,2952173.34,817564.5172,3769737.8572
PO-706697,SUP0003,PUN001,2022-12-20,2023-01-05,2023-01-05,Received,5237289.74,1186256.7072,6423546.4472
PO-682539,SUP0007,PUN001,2020-01-15,2020-01-27,,Cancelled,34695590.31,9667591.120800002,44363181.4308
PO-966218,SUP0007,CHN001,2022-05-02,2022-05-14,2022-05-21,Received,21947388.23,6145268.704400001,28092656.9344
