po_id,line_number,product_id,quantity,unit_cost,gst_rate,line_total,gst_amount,line_grand_total
PO-328337,9,P019,261,34724.28,28,9063037.08,2537650.3824000005,11600687.4624
PO-415867,1,P012,262,1959.21,28,513313.02,143727.64560000002,657040.6656000001
PO-415867,2,P013,147,992.83,18,145946.01,26270.2818,172216.2918
PO-415867,3,P020,125,707.66,18,88457.5,15922.35,104379.85
PO-415867,4,P001,105,18389.72,28,1930920.6,540657.768,2471578.368
PO-415867,5,P023,206,10418.55,28,2146221.3,600941.964,2747163.264
PO-677928,1,P008,235,520.49,18,122315.15,22016.727,144331.877
PO-677928,2,P018,188,7561.51,28,1421563.88,398037.8864000001,1819601.7664
PO-153676,1,P003,246,974.68,18,239771.28,43158.8304,282930.1104
PO-153676,2,P015,37,85307.41,28,3156374.17,883784.7676,4040158.9376
PO-880011,1,P010,262,21788.85,28,5708678.699999999,1598430.0359999998,7307108.736
PO-880011,2,P015,275,72986.37,28,20071251.75,5619950.49,25691202.24
PO-880011,3,P010,40,28198.02,28,1127920.8,315817.824,1443738.624
PO-880011,4,P003,226,783.13,18,176987.38,31857.7284,208845.1084
PO-880011,5,P018,28,8242.31,28,230784.68,64619.7104,295404.3904
PO-880011,6,P017,76,375.04,18,28503.04,5130.5472,33633.5872
PO-880011,7,P013,139,1246.26,18,173230.13999999998,31181.4252,204411.5652
PO-880011,8,P001,106,19315.62,28,2047455.72,573287.6016,2620743.3216
PO-880011,9,P013,83,1294.13,18,107412.79,19334.3022,126747.0922
PO-880011,10,P030,48,18058.43,28,866804.64,242705.29920000004,1109509.9392
PO-880011,11,P002,146,571.33,18,83414.18000000001,15014.5524,98428.7324
PO-315283,1,P011,28,24655.15,28,690344.2000000001,193296.37600000005,883640.5760000001
PO-315283,2,P026,297,220.07,18,65360.79,11764.9422,77125.7322
PO-315283,3,P007,134,925.99,18,124082.66,22334.8788,146417.5388
PO-883546,1,P017,128,333.16,18,42644.48,7676.0064,50320.4864
PO-883546,2,P022,179,13941.41,28,2495512.39,698743.4692,3194255.8592000003
PO-883546,3,P003,267,887.99,18,237093.33,42676.7994,279770.12940000003
PO-883546,4,P017,258,344.13,18,88785.54,15981.397199999998,104766.9372
PO-883546,5,P025,81,6881.19,18,557376.39,100327.7502,657704.1402
PO-883546,6,P005,149,6238.61,28,929552.89,260274.8092,1189827.6992
PO-883546,7,P025,139,6235.59,18,866747.01,156014.4618,1022761.4718
PO-883546,8,P002,211,647.83,18,136692.13,24604.5834,161296.7134
PO-225144,1,P007,136,1287.07,18,175041.52,31507.4736,206548.9936
PO-225144,2,P012,39,1801.39,28,70254.21,19671.178800000005,89925.38880000002
PO-432299,1,P021,171,28920.24,28,4945361.04,1384701.0912,6330062.131200001
PO-432299,2,P008,143,395.24,18,56519.32,10173.4776,66692.7976
PO-432299,3,P014,101,50138.14,28,5063952.14,1417906.5992,6481858.7392
PO-432299,4,P018,167,8732.51,28,1458329.17,408332.1676,1866661.3376
PO-432299,5,P006,190,6835.37,28,1298720.3,363641.68400000007,1662361.9840000002
PO-432299,6,P024,237,8565.72,28,2030075.64,568421.1792,2598496.8192
PO-432299,7,P001,20,18354.04,28,367080.8000000001,102782.62400000004,469863.42400000006
PO-432299,8,P005,72,6019.62,28,433412.64,121355.5392,554768.1792
PO-432299,9,P013,84,1132.46,18,95126.64,17122.7952,112249.4352
PO-432299,10,P011,122,17300.22,28,2110626.8400000003,590975.5152000001,2701602.3552000006
PO-432299,11,P029,188,2627.79,18,494024.52,88924.4136,582948.9336
PO-853015,1,P005,163,6573.0,28,1071399.0,299991.72000000003,1371390.72
PO-853015,2,P002,266,465.18,18,123737.88,22272.8184,146010.6984
PO-853015,3,P021,146,28200.87,28,4117327.02,1152851.5656,5270178.5856
PO-482294,1,P020,137,1014.25,18,138952.25,25011.405,163963.655
PO-482294,2,P023,261,9794.18,28,2556280.98,715758.6744,3272039.6544
PO-482294,3,P019,151,28934.93,28,4369174.43,1223368.8404,5592543.2704
PO-482294,4,P015,155,106202.42,28,16461375.1,4609185.028,21070560.128
PO-482294,5,P014,35,74674.06,28,2613592.1,731805.7880000001,3345397.8880000003
PO-482294,6,P030,153,16940.05,28,2591827.65,725711.7420000001,3317539.392
PO-961750,1,P015,269,74098.88,28,19932598.720000003,5581127.641600002,25513726.361600004
PO-961750,2,P012,220,1681.22,28,369868.4,103563.15200000002,473431.552
PO-961750,3,P014,26,70327.08,28,1828504.08,511981.14240000007,2340485.2224000003
PO-961750,4,P016,230,7849.38,18,1805357.4,324964.332,2130321.7320000003
PO-961750,5,P006,204,9566.19,28,1951502.76,546420.7728,2497923.5328
PO-961750,6,P022,103,14032.3,28,1445326.9,404691.532,1850018.432
PO-961750,7,P023,192,9636.2,28,1850150.4,518042.1120000001,2368192.512
PO-961750,8,P005,267,6057.98,28,1617480.66,452894.5848,2070375.2448
PO-961750,9,P004,98,27624.85,28,2707235.3,758025.884,3465261.184
PO-488323,1,P007,238,965.5,18,229789.0,41362.02,271151.02
PO-488323,2,P007,264,1053.0,18,277992.0,50038.56,328030.56
PO-488323,3,P017,83,418.41,18,34728.03,6251.0454,40979.0754
PO-488323,4,P012,198,1770.94,28,350646.12,98180.9136,448827.0336
PO-488323,5,P024,243,7380.74,28,1793519.8199999998,502185.5496,2295705.3696
PO-488323,6,P013,31,1014.41,18,31446.71,5660.4078,37107.1178
PO-488323,7,P029,262,3549.44,18,929953.28,167391.5904,1097344.8704
PO-264388,1,P002,122,439.94,18,53672.68,9661.0824,63333.7624
PO-264388,2,P019,141,29224.99,28,4120723.59,1153802.6052,5274526.1952
PO-264388,3,P023,252,8440.24,28,2126940.48,595543.3344,2722483.8144
PO-264388,4,P030,289,19373.42,28,5598918.38,1567697.1464000002,7166615.5264
PO-975115,1,P023,94,9727.93,28,914425.42,256039.11760000003,1170464.5376000002
PO-975115,2,P014,33,63373.28,28,2091318.24,585569.1072000001,2676887.3472
PO-975115,3,P019,215,28475.42,28,6122215.3,1714220.2840000002,7836435.584
PO-975115,4,P026,203,269.82,18,54773.46,9859.2228,64632.6828
PO-975115,5,P005,81,5776.96,28,467933.76,131021.4528,598955.2128
PO-975115,6,P029,121,2722.4,18,329410.4,59293.872,388704.272
PO-975115,7,P025,231,5589.23,18,1291112.13,232400.1834,1523512.3134
PO-975115,8,P018,24,7269.13,28,174459.12,48848.55360000001,223307.6736
PO-975115,9,P015,297,90094.92,28,26758191.24,7492293.5472,34250484.7872
PO-975115,10,P013,99,1123.7,18,111246.3,20024.334,131270.634
PO-975115,11,P004,96,25818.49,28,2478575.04,694001.0112000001,3172576.0512
PO-975115,12,P013,101,1229.17,18,124146.17,22346.3106,146492.4806
PO-500547,1,P019,80,33268.37,28,2661469.6,745211.4880000001,3406681.0880000005
PO-500547,2,P022,61,12572.98,28,766951.78,214746.49840000004,981698.2784
PO-500547,3,P014,174,69932.04,28,12168174.96,3407088.9888,15575263.9488
PO-552470,1,P001,109,16324.98,28,1779422.82,498238.38960000005,2277661.2096
PO-552470,2,P005,70,7003.01,28,490210.7,137258.996,627469.696
PO-552470,3,P017,248,399.04,18,98961.92,17813.1456,116775.0656
PO-552470,4,P011,130,17975.28,28,2336786.4,654300.192,2991086.592
PO-404894,1,P025,158,4897.6,18,773820.8,139287.744,913108.544
PO-404894,2,P025,217,6915.8,18,1500728.6,270131.148,1770859.748
PO-404894,3,P021,108,32573.85,28,3517975.8,985033.224,4503009.024
PO-491779,1,P014,20,57733.7,28,1154674.0,323308.72000000003,1477982.72
PO-491779,2,P023,276,7909.93,28,2183140.68,611279.3904000001,2794420.0704000005
PO-491779,3,P008,71,366.79,18,26042.09,4687.5762,30729.6662
PO-491779,4,P021,283,36332.92,28,10282216.36,2879020.5808,13161236.9408
PO-491779,5,P007,48,1201.9,18,57691.2,10384.416,68075.61600000001
PO-491779,6,P013,265,957.75,18,253803.75,45684.675,299488.425
PO-491779,7,P029,64,3280.96,18,209981.44,37796.6592,247778.0992
PO-491779,8,P016,85,6837.07,18,581150.95,104607.171,685758.1209999999
PO-252407,1,P012,287,2135.81,28,612977.47,171633.69160000002,784611.1616
PO-252407,2,P017,260,352.12,18,91551.2,16479.216,108030.416
PO-951916,1,P023,121,8489.76,28,1027260.96,287633.06880000007,1314894.0288000002
PO-951916,2,P003,155,856.24,18,132717.2,23889.096,156606.296
PO-951916,3,P011,85,18222.0,28,1548870.0,433683.6,1982553.6
PO-951916,4,P019,150,27794.48,28,4169172.0,1167368.16,5336540.16
PO-951916,5,P014,144,68083.31,28,9803996.64,2745119.0592000005,12549115.6992
PO-951923,1,P024,104,6774.7,28,704568.7999999999,197279.264,901848.064
PO-951923,2,P014,230,73227.35,28,16842290.5,4715841.340000001,21558131.84
PO-951923,3,P014,160,51757.77,28,8281243.199999999,2318748.096,10599991.296
PO-951923,4,P011,72,20826.48,28,1499506.56,419861.8368000001,1919368.3968
PO-989185,1,P011,79,18692.46,28,1476704.34,413477.2152,1890181.5552
PO-989185,2,P023,238,11537.92,28,2746024.96,768886.9888,3514911.9488
PO-989185,3,P011,195,20354.12,28,3969053.4,1111334.952,5080388.352
PO-989185,4,P024,146,7607.04,28,1110627.84,310975.79520000005,1421603.6352
PO-989185,5,P019,131,25547.38,28,3346706.7800000003,937077.8984000002,4283784.678400001
PO-989185,6,P002,217,523.88,18,113681.96,20462.7528,134144.71279999998
PO-989185,7,P005,228,6385.93,28,1455992.04,407677.7712000001,1863669.8112
PO-989185,8,P020,260,798.37,18,207576.2,37363.716,244939.91600000003
PO-989185,9,P023,192,9602.92,28,1843760.64,516252.97920000006,2360013.6192
PO-989185,10,P005,258,6208.61,28,1601821.38,448509.9864,2050331.3664
PO-983896,1,P010,164,21973.13,28,3603593.32,1009006.1296000002,4612599.449600001
PO-983896,2,P014,300,55457.29,28,16637187.0,4658412.36,21295599.36
PO-260194,1,P027,101,343.71,18,34714.71,6248.6478,40963.3578
PO-260194,2,P022,267,13349.41,28,3564292.47,998001.8916,4562294.3616
PO-260194,3,P019,232,26821.78,28,6222652.96,1742342.8288000005,7964995.7888
PO-652374,1,P007,99,1200.96,18,118895.04,21401.1072,140296.1472
PO-652374,2,P022,294,11582.99,28,3405399.06,953511.7368,4358910.796800001
PO-652374,3,P018,150,8742.86,28,1311429.0,367200.12000000005,1678629.12
PO-652374,4,P008,67,490.36,18,32854.12,5913.7416,38767.8616
PO-652374,5,P029,46,3416.23,18,157146.58,28286.384399999995,185432.9644
PO-652374,6,P009,179,9716.59,28,1739269.61,486995.4908000001,2226265.1008
PO-652374,7,P014,86,72707.06,28,6252807.16,1750786.0048000002,8003593.1648
PO-652374,8,P003,184,992.56,18,182631.04,32873.587199999994,215504.6272
PO-652374,9,P001,89,16755.62,28,1491250.18,417550.0504,1908800.2304
PO-652374,10,P022,216,13471.21,28,2909781.36,814738.7808000001,3724520.1408
PO-407087,1,P005,150,7088.12,28,1063218.0,297701.04000000004,1360919.04
PO-407087,2,P007,67,1143.12,18,76589.04,13786.0272,90375.0672
PO-407087,3,P007,170,1143.62,18,194415.4,34994.772,229410.172
PO-407087,4,P022,270,13125.15,28,3543790.5,992261.34,4536051.84
PO-407087,5,P026,269,273.67,18,73617.23000000001,13251.1014,86868.33140000001
PO-407087,6,P015,210,77109.35,28,16192963.500000002,4534029.780000001,20726993.28
PO-407087,7,P028,94,1912.51,18,179775.94,32359.6692,212135.6092
PO-407087,8,P008,299,484.29,18,144802.71,26064.4878,170867.1978
PO-134947,1,P003,257,796.8,18,204777.6,36859.96799999999,241637.568
PO-134947,2,P009,136,13242.47,28,1800975.92,504273.2576,2305249.1776
PO-134947,3,P015,290,87522.52,28,25381530.8,7106828.624000001,32488359.424
PO-134947,4,P010,188,22506.82,28,4231282.16,1184759.0048000002,5416041.1648
PO-134947,5,P004,188,33069.69,28,6217101.720000001,1740788.4816000003,7957890.201600001
PO-134947,6,P009,191,13077.17,28,2497739.47,699367.0516000001,3197106.521600001
PO-134947,7,P028,183,1597.32,18,292309.56,52615.7208,344925.2808
PO-134947,8,P008,292,516.27,18,150750.84,27135.1512,177885.9912
PO-134947,9,P022,206,14587.09,28,3004940.54,841383.3512,3846323.8912
PO-134947,10,P030,57,19277.45,28,1098814.65,307668.1020000001,1406482.7520000003
PO-820965,1,P030,22,14432.93,28,317524.46,88906.84880000002,406431.30880000006
PO-820965,2,P025,182,6418.6,18,1168185.2,210273.336,1378458.5359999998
PO-332423,1,P013,260,1194.13,18,310473.80000000005,55885.28400000001,366359.084
PO-332423,2,P003,266,809.22,18,215252.52,38745.4536,253997.97360000003
PO-332423,3,P008,223,403.89,18,90067.47,16212.1446,106279.6146
PO-332423,4,P017,265,448.68,18,118900.2,21402.036,140302.236
PO-332423,5,P014,214,53096.78,28,11362710.92,3181559.0576000004,14544269.9776
PO-332423,6,P021,109,29779.51,28,3245966.59,908870.6452,4154837.2352
PO-332423,7,P003,204,806.0,18,164424.0,29596.32,194020.32
PO-437694,1,P022,185,10598.79,28,1960776.15,549017.322,2509793.472
PO-437694,2,P023,227,8563.74,28,1943968.98,544311.3144,2488280.2944
PO-437694,3,P015,116,92999.92,28,10787990.72,3020637.4016000004,13808628.121600002
PO-437694,4,P025,253,6816.09,18,1724470.77,310404.7386,2034875.5086
PO-437694,5,P005,191,7565.9,28,1445086.9,404624.332,1849711.232
PO-437694,6,P001,244,16647.9,28,4062087.600000001,1137384.5280000002,5199472.1280000005
PO-437694,7,P017,239,427.89,18,102265.71,18407.8278,120673.5378
PO-437694,8,P011,243,23712.84,28,5762220.12,1613421.6336000003,7375641.7536
PO-947846,1,P007,223,1054.18,18,235082.14,42314.7852,277396.9252
PO-947846,2,P014,101,71549.78,28,7226527.78,2023427.7784,9249955.5584
PO-947846,3,P010,192,30766.0,28,5907072.0,1653980.16,7561052.16
PO-947846,4,P012,140,1722.0,28,241080.0,67502.40000000001,308582.4
PO-892592,1,P023,138,10061.11,28,1388433.1800000002,388761.29040000006,1777194.4704000002
PO-892592,2,P010,108,21878.62,28,2362890.96,661609.4688,3024500.4288
PO-892592,3,P016,123,7006.75,18,861830.25,155129.445,1016959.695
PO-892592,4,P013,35,933.93,18,32687.55,5883.759,38571.309
PO-892592,5,P011,157,20562.04,28,3228240.2800000003,903907.2784000002,4132147.5584
PO-892592,6,P001,106,17930.24,28,1900605.44,532169.5232,2432774.9632
PO-233185,1,P012,242,1652.23,28,399839.66,111955.10480000002,511794.76480000006
PO-233185,2,P030,206,19540.56,28,4025355.36,1127099.5008000005,5152454.860800001
PO-233185,3,P028,44,1570.9,18,69119.6,12441.528,81561.12800000001
PO-233185,4,P013,202,1156.71,18,233655.42,42057.9756,275713.3956
PO-233185,5,P026,98,252.25,18,24720.5,4449.69,29170.19
PO-233185,6,P014,160,66001.19,28,10560190.4,2956853.3120000004,13517043.712
PO-233185,7,P013,121,904.16,18,109403.36,19692.6048,129095.9648
PO-233185,8,P010,214,28011.27,28,5994411.78,1678435.2984000002,7672847.078400001
PO-233185,9,P014,173,65888.66,28,11398738.18,3191646.6904,14590384.8704
PO-233185,10,P016,213,8228.35,18,1752638.55,315474.939,2068113.489
PO-203099,1,P010,280,30931.68,28,8660870.4,2425043.7120000003,11085914.112
PO-203099,2,P003,56,808.77,18,45291.12,8152.401599999999,53443.52159999999
PO-203099,3,P018,234,10051.56,28,2352065.04,658578.2112,3010643.2512
PO-203099,4,P026,152,211.62,18,32166.24,5789.9232,37956.1632
PO-203099,5,P022,151,14602.61,28,2204994.11,617398.3508,2822392.4608
PO-447331,1,P026,128,190.04,18,24325.12,4378.5216,28703.6416
PO-447331,2,P017,98,384.27,18,37658.46,6778.5228,44436.9828
PO-447331,3,P006,134,8470.85,28,1135093.9,317826.2920000001,1452920.1920000005
PO-447331,4,P030,46,19101.09,28,878650.14,246022.03920000003,1124672.1792
PO-447331,5,P007,96,1196.53,18,114866.88,20676.0384,135542.9184
PO-447331,6,P003,208,752.84,18,156590.72,28186.3296,184777.0496
PO-447331,7,P012,50,1770.77,28,88538.5,24790.78,113329.28
PO-447331,8,P002,108,545.79,18,58945.31999999999,10610.1576,69555.47759999998
PO-447331,9,P001,144,18971.65,28,2731917.6,764936.9280000001,3496854.528
PO-447331,10,P019,55,25467.48,28,1400711.4,392199.192,1792910.592
PO-447331,11,P016,85,9011.28,18,765958.8,137872.584,903831.384
PO-245284,1,P004,299,35224.36,28,10532083.64,2948983.4192000004,13481067.0592
PO-245284,2,P006,105,6788.39,28,712780.9500000001,199578.66600000003,912359.6160000002
PO-245284,3,P012,75,2201.15,28,165086.25,46224.15,211310.4
PO-245284,4,P016,154,6852.71,18,1055317.34,189957.1212,1245274.4612
PO-245284,5,P014,24,58338.72,28,1400129.28,392036.19840000005,1792165.4784
PO-245284,6,P021,123,35298.26,28,4341685.98,1215672.0744000005,5557358.054400001
PO-245284,7,P030,171,14419.33,28,2465705.43,690397.5204000002,3156102.9504000004
PO-245284,8,P025,140,5709.47,18,799325.8,143878.644,943204.444
PO-245284,9,P026,78,222.93,18,17388.54,3129.9372,20518.4772
PO-245284,10,P006,58,7562.66,28,438634.28,122817.5984,561451.8783999999
PO-245284,11,P025,242,5545.75,18,1342071.5,241572.87,1583644.37
PO-970720,1,P007,27,900.19,18,24305.13,4374.9234,28680.0534
PO-970720,2,P002,86,539.16,18,46367.76,8346.196799999998,54713.95679999999
PO-970720,3,P004,92,24908.31,28,2291564.52,641638.0656000001,2933202.5856
PO-970720,4,P009,41,12989.9,28,532585.9,149124.05200000005,681709.952
PO-970720,5,P017,127,433.85,18,55098.95,9917.811,65016.761000000006
PO-970720,6,P027,83,378.26,18,31395.58,5651.2044,37046.7844
PO-970720,7,P030,115,13749.57,28,1581200.55,442736.154,2023936.704
PO-970720,8,P025,259,6078.01,18,1574204.59,283356.8262,1857561.4162
PO-621539,1,P013,188,1261.19,18,237103.72,42678.6696,279782.3896
PO-621539,2,P005,111,7449.3,28,826872.3,231524.24400000004,1058396.544
PO-621539,3,P013,289,876.88,18,253418.32,45615.2976,299033.6176
PO-729773,1,P021,55,40427.09,28,2223489.95,622577.186,2846067.136
PO-729773,2,P029,295,2584.5,18,762427.5,137236.94999999998,899664.45
PO-729773,3,P022,234,15059.12,28,3523834.08,986673.5424000002,4510507.622400001
PO-729773,4,P024,154,6587.43,28,1014464.22,284049.98160000006,1298514.2016000005
PO-729773,5,P005,204,6916.48,28,1410961.92,395069.3376,1806031.2576
PO-729773,6,P020,90,836.3,18,75267.0,13548.06,88815.06
PO-729773,7,P014,298,71052.45,28,21173630.1,5928616.428,27102246.528
PO-729773,8,P012,42,1807.3,28,75906.59999999999,21253.848,97160.448
PO-729773,9,P020,273,825.65,18,225402.45,40572.441,265974.891
PO-729773,10,P019,202,26840.38,28,5421756.76,1518091.8928,6939848.652799999
PO-729773,11,P024,88,8251.77,28,726155.76,203323.61280000003,929479.3728
PO-729773,12,P025,199,5664.6,18,1127255.4,202905.972,1330161.3720000002
PO-693752,1,P008,47,375.15,18,17632.05,3173.769,20805.819
PO-693752,2,P026,213,218.5,18,46540.5,8377.289999999999,54917.79
PO-693752,3,P010,174,30045.37,28,5227894.38,1463810.4264,6691704.8064
PO-693752,4,P024,252,6839.59,28,1723576.68,482601.4704000001,2206178.1504
PO-693752,5,P008,157,411.84,18,64658.88,11638.5984,76297.47839999999
PO-693752,6,P004,186,29841.41,28,5550502.26,1554140.6328,7104642.8928
PO-693752,7,P003,290,848.51,18,246067.9,44292.222,290360.122
PO-693752,8,P013,185,1024.65,18,189560.25000000003,34120.845,223681.09500000003
PO-449064,1,P007,230,1130.37,18,259985.1,46797.31799999999,306782.41799999995
PO-449064,2,P002,236,560.65,18,132313.4,23816.412,156129.81199999998
PO-449064,3,P024,102,6947.34,28,708628.68,198416.03040000005,907044.7104
PO-449064,4,P018,248,7305.69,28,1811811.12,507307.1136,2319118.2336
PO-449064,5,P028,211,1399.4,18,295273.4,53149.212,348422.612
PO-449064,6,P018,262,9497.79,28,2488420.9800000004,696757.8744000002,3185178.8544000005
PO-449064,7,P021,57,33387.29,28,1903075.53,532861.1484000001,2435936.6784
PO-759228,1,P025,241,6579.39,18,1585632.99,285413.9382,1871046.9282
PO-759228,2,P020,21,932.7,18,19586.7,3525.606,23112.306
PO-759228,3,P024,124,9057.0,28,1123068.0,314459.04000000004,1437527.04
PO-759228,4,P005,99,6032.23,28,597190.7699999999,167213.41559999998,764404.1855999999
PO-759228,5,P010,54,26294.66,28,1419911.64,397575.2592,1817486.8992
PO-759228,6,P020,290,770.49,18,223442.1,40219.578,263661.678
PO-759228,7,P010,186,27142.56,28,5048516.16,1413584.5248000002,6462100.684800001
PO-759228,8,P019,178,30634.76,28,5452987.279999999,1526836.4384,6979823.7184
PO-619989,1,P027,258,394.86,18,101873.88,18337.2984,120211.1784
PO-619989,2,P028,160,1394.39,18,223102.4,40158.432,263260.83200000005
PO-708439,1,P029,55,3104.92,18,170770.6,30738.708,201509.308
PO-708439,2,P002,167,600.16,18,100226.72,18040.8096,118267.5296
PO-708439,3,P025,194,5027.92,18,975416.48,175574.96639999998,1150991.4464
PO-708439,4,P007,247,1219.22,18,301147.34,54206.5212,355353.86120000004
PO-708439,5,P013,146,928.98,18,135631.08000000002,24413.5944,160044.67440000002
PO-708439,6,P005,269,6314.62,28,1698632.78,475617.1784,2174249.9584
PO-638340,1,P014,105,73704.67,28,7738990.35,2166917.298,9905907.648
PO-638340,2,P009,285,10798.03,28,3077438.5500000003,861682.7940000001,3939121.344000001
PO-638340,3,P026,245,231.1,18,56619.5,10191.51,66811.01
PO-638340,4,P019,71,30598.57,28,2172498.47,608299.5716000001,2780798.0416
PO-638340,5,P030,266,18523.53,28,4927258.98,1379632.5144,6306891.494399999
PO-638340,6,P013,235,1157.31,18,271967.85,48954.213,320922.063
PO-638340,7,P021,262,36926.36,28,9674706.32,2708917.7696,12383624.0896
PO-638340,8,P013,191,930.95,18,177811.45,32006.061,209817.511
PO-638340,9,P006,55,7668.41,28,421762.55,118093.514,539856.064
PO-638340,10,P013,113,987.44,18,111580.72,20084.5296,131665.2496
