so_id,line_number,product_id,quantity,unit_price,gst_rate,line_total,gst_amount,line_grand_total
SO-682233,2,P018,19,11300,28,214700,60116.00000000001,274816.0
SO-682233,3,P013,20,1450,18,29000,5220.0,34220.0
SO-682233,4,P030,19,21900,28,416100,116508.0,532608.0
SO-836254,1,P011,1,27600,28,27600,7728.000000000001,35328.0
SO-836254,2,P016,17,10200,18,173400,31212.0,204612.0
SO-959770,1,P019,9,39800,28,358200,100296.0,458496.0
SO-959770,2,P030,14,21900,28,306600,85848.00000000001,392448.0
SO-298626,1,P014,12,83500,28,1002000,280560.0,1282560.0
SO-298626,2,P019,2,39800,28,79600,22288.000000000004,101888.0
SO-298626,3,P012,15,2450,28,36750,10290.000000000002,47040.0
SO-298626,4,P013,15,1450,18,21750,3915.0,25665.0
SO-298626,5,P002,4,720,18,2880,518.4,3398.4
SO-298626,6,P027,11,480,18,5280,950.4,6230.4
SO-298626,7,P016,5,10200,18,51000,9180.0,60180.0
SO-298626,8,P005,9,8450,28,76050,21294.000000000004,97344.0
SO-298626,9,P022,17,16900,28,287300,80444.00000000001,367744.0
SO-298626,10,P013,20,1450,18,29000,5220.0,34220.0
SO-298626,11,P023,16,12950,28,207200,58016.00000000001,265216.0
SO-741474,1,P025,2,7850,18,15700,2826.0,18526.0
SO-741474,2,P022,19,16900,28,321100,89908.00000000001,411008.0
SO-741474,3,P005,14,8450,28,118300,33124.0,151424.0
SO-741474,4,P009,17,14900,28,253300,70924.0,324224.0
SO-741474,5,P025,1,7850,18,7850,1413.0,9263.0
SO-741474,6,P016,14,10200,18,142800,25704.0,168504.0
SO-741474,7,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-443520,1,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-639402,1,P012,12,2450,28,29400,8232.0,37632.0
SO-639402,2,P004,18,39800,28,716400,200592.00000000003,916992.0
SO-426826,1,P018,1,11300,28,11300,3164.0000000000005,14464.0
SO-426826,2,P029,20,3950,18,79000,14220.0,93220.0
SO-426826,3,P005,12,8450,28,101400,28392.000000000004,129792.0
SO-426826,4,P018,1,11300,28,11300,3164.0000000000005,14464.0
SO-426826,5,P025,5,7850,18,39250,7065.0,46315.0
SO-426826,6,P025,11,7850,18,86350,15543.0,101893.0
SO-426826,7,P011,12,27600,28,331200,92736.0,423936.0
SO-426826,8,P029,5,3950,18,19750,3555.0,23305.0
SO-426826,9,P030,3,21900,28,65700,18396.0,84096.0
SO-426826,10,P021,8,46200,28,369600,103488.0,473088.0
SO-426826,11,P010,10,34900,28,349000,97720.0,446720.0
SO-837927,1,P016,3,10200,18,30600,5508.0,36108.0
SO-837927,2,P007,2,1450,18,2900,522.0,3422.0
SO-837927,3,P002,13,720,18,9360,1684.8,11044.8
SO-837927,4,P017,2,520,18,1040,187.2,1227.2
SO-837927,5,P022,2,16900,28,33800,9464.0,43264.0
SO-837927,6,P014,6,83500,28,501000,140280.0,641280.0
SO-837927,7,P006,9,11200,28,100800,28224.000000000004,129024.0
SO-411455,1,P001,6,24500,28,147000,41160.00000000001,188160.0
SO-411455,2,P025,5,7850,18,39250,7065.0,46315.0
SO-411455,3,P004,6,39800,28,238800,66864.0,305664.0
SO-411455,4,P025,2,7850,18,15700,2826.0,18526.0
SO-881271,1,P029,3,3950,18,11850,2133.0,13983.0
SO-881271,2,P002,12,720,18,8640,1555.2,10195.2
SO-881271,3,P008,12,580,18,6960,1252.8,8212.8
SO-881271,4,P006,9,11200,28,100800,28224.000000000004,129024.0
SO-881271,5,P009,10,14900,28,149000,41720.00000000001,190720.0
SO-881271,6,P020,11,1150,18,12650,2277.0,14927.0
SO-881271,7,P001,1,24500,28,24500,6860.000000000001,31360.0
SO-881271,8,P014,1,83500,28,83500,23380.000000000004,106880.0
SO-881271,9,P030,18,21900,28,394200,110376.0,504576.0
SO-881271,10,P026,4,310,18,1240,223.2,1463.2
SO-958704,1,P028,1,2250,18,2250,405.0,2655.0
SO-958704,2,P021,1,46200,28,46200,12936.000000000002,59136.0
SO-958704,3,P013,2,1450,18,2900,522.0,3422.0
SO-958704,4,P028,2,2250,18,4500,810.0,5310.0
SO-958704,5,P008,5,580,18,2900,522.0,3422.0
SO-958704,6,P005,6,8450,28,50700,14196.000000000002,64896.0
SO-958704,7,P007,15,1450,18,21750,3915.0,25665.0
SO-804628,1,P002,4,720,18,2880,518.4,3398.4
SO-804628,2,P016,1,10200,18,10200,1836.0,12036.0
SO-804628,3,P024,12,10300,28,123600,34608.0,158208.0
SO-804628,4,P018,11,11300,28,124300,34804.0,159104.0
SO-804628,5,P012,7,2450,28,17150,4802.000000000001,21952.0
SO-804628,6,P026,10,310,18,3100,558.0,3658.0
SO-804628,7,P004,5,39800,28,199000,55720.00000000001,254720.0
SO-804628,8,P024,15,10300,28,154500,43260.00000000001,197760.0
SO-804628,9,P024,16,10300,28,164800,46144.00000000001,210944.0
SO-455436,1,P018,20,11300,28,226000,63280.00000000001,289280.0
SO-455436,2,P019,18,39800,28,716400,200592.00000000003,916992.0
SO-455436,3,P003,8,1250,18,10000,1800.0,11800.0
SO-455436,4,P012,11,2450,28,26950,7546.000000000001,34496.0
SO-455436,5,P022,13,16900,28,219700,61516.00000000001,281216.0
SO-455436,6,P017,16,520,18,8320,1497.6,9817.6
SO-455436,7,P029,15,3950,18,59250,10665.0,69915.0
SO-455436,8,P016,19,10200,18,193800,34884.0,228684.0
SO-455436,9,P017,9,520,18,4680,842.4,5522.4
SO-455436,10,P015,1,119000,28,119000,33320.0,152320.0
SO-455436,11,P027,9,480,18,4320,777.6,5097.6
SO-792343,1,P023,20,12950,28,259000,72520.0,331520.0
SO-792343,2,P009,11,14900,28,163900,45892.00000000001,209792.0
SO-792343,3,P011,4,27600,28,110400,30912.000000000004,141312.0
SO-792343,4,P015,11,119000,28,1309000,366520.00000000006,1675520.0
SO-653489,1,P030,12,21900,28,262800,73584.0,336384.0
SO-653489,2,P026,2,310,18,620,111.6,731.6
SO-653489,3,P008,19,580,18,11020,1983.6,13003.6
SO-653489,4,P030,5,21900,28,109500,30660.000000000004,140160.0
SO-619266,1,P021,3,46200,28,138600,38808.00000000001,177408.0
SO-657516,1,P012,5,2450,28,12250,3430.0000000000005,15680.0
SO-829874,1,P006,12,11200,28,134400,37632.0,172032.0
SO-829874,2,P013,11,1450,18,15950,2871.0,18821.0
SO-829874,3,P025,17,7850,18,133450,24021.0,157471.0
SO-829874,4,P006,16,11200,28,179200,50176.00000000001,229376.0
SO-829874,5,P007,11,1450,18,15950,2871.0,18821.0
SO-829874,6,P017,11,520,18,5720,1029.6,6749.6
SO-716032,1,P005,1,8450,28,8450,2366.0,10816.0
SO-716032,2,P028,15,2250,18,33750,6075.0,39825.0
SO-716032,3,P005,7,8450,28,59150,16562.0,75712.0
SO-716032,4,P004,6,39800,28,238800,66864.0,305664.0
SO-716032,5,P003,5,1250,18,6250,1125.0,7375.0
SO-716032,6,P018,3,11300,28,33900,9492.0,43392.0
SO-716032,7,P029,13,3950,18,51350,9243.0,60593.0
SO-716032,8,P030,13,21900,28,284700,79716.00000000001,364416.0
SO-208937,1,P029,2,3950,18,7900,1422.0,9322.0
SO-208937,2,P028,10,2250,18,22500,4050.0,26550.0
SO-273749,1,P008,17,580,18,9860,1774.8,11634.8
SO-273749,2,P030,11,21900,28,240900,67452.0,308352.0
SO-273749,3,P024,19,10300,28,195700,54796.00000000001,250496.0
SO-273749,4,P006,7,11200,28,78400,21952.000000000004,100352.0
SO-273749,5,P007,8,1450,18,11600,2088.0,13688.0
SO-273749,6,P022,18,16900,28,304200,85176.00000000001,389376.0
SO-273749,7,P005,8,8450,28,67600,18928.0,86528.0
SO-278048,1,P013,2,1450,18,2900,522.0,3422.0
SO-278048,2,P021,8,46200,28,369600,103488.0,473088.0
SO-278048,3,P022,19,16900,28,321100,89908.00000000001,411008.0
SO-278048,4,P012,19,2450,28,46550,13034.000000000002,59584.0
SO-469316,1,P023,1,12950,28,12950,3626.000000000001,16576.0
SO-469316,2,P012,18,2450,28,44100,12348.000000000002,56448.0
SO-469316,3,P019,2,39800,28,79600,22288.000000000004,101888.0
SO-469316,4,P011,16,27600,28,441600,123648.0,565248.0
SO-469316,5,P007,10,1450,18,14500,2610.0,17110.0
SO-469316,6,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-469316,7,P001,16,24500,28,392000,109760.0,501760.0
SO-469316,8,P017,14,520,18,7280,1310.4,8590.4
SO-469316,9,P023,12,12950,28,155400,43512.00000000001,198912.0
SO-469316,10,P022,15,16900,28,253500,70980.0,324480.0
SO-469316,11,P001,13,24500,28,318500,89180.00000000001,407680.0
SO-816812,1,P005,5,8450,28,42250,11830.000000000002,54080.0
SO-816812,2,P027,3,480,18,1440,259.2,1699.2
SO-816812,3,P028,15,2250,18,33750,6075.0,39825.0
SO-137809,1,P004,6,39800,28,238800,66864.0,305664.0
SO-137809,2,P026,17,310,18,5270,948.6,6218.6
SO-137809,3,P001,1,24500,28,24500,6860.000000000001,31360.0
SO-137809,4,P013,7,1450,18,10150,1827.0,11977.0
SO-137809,5,P021,8,46200,28,369600,103488.0,473088.0
SO-137809,6,P025,11,7850,18,86350,15543.0,101893.0
SO-920635,1,P005,12,8450,28,101400,28392.000000000004,129792.0
SO-920635,2,P018,7,11300,28,79100,22148.000000000004,101248.0
SO-920635,3,P015,12,119000,28,1428000,399840.00000000006,1827840.0
SO-920635,4,P004,4,39800,28,159200,44576.00000000001,203776.0
SO-920635,5,P023,4,12950,28,51800,14504.000000000002,66304.0
SO-920635,6,P029,3,3950,18,11850,2133.0,13983.0
SO-920635,7,P027,11,480,18,5280,950.4,6230.4
SO-920635,8,P006,4,11200,28,44800,12544.000000000002,57344.0
SO-920635,9,P013,20,1450,18,29000,5220.0,34220.0
SO-920635,10,P003,19,1250,18,23750,4275.0,28025.0
SO-920635,11,P029,6,3950,18,23700,4266.0,27966.0
SO-815400,1,P028,11,2250,18,24750,4455.0,29205.0
SO-815400,2,P005,8,8450,28,67600,18928.0,86528.0
SO-815400,3,P025,16,7850,18,125600,22608.0,148208.0
SO-815400,4,P003,8,1250,18,10000,1800.0,11800.0
SO-815400,5,P030,1,21900,28,21900,6132.000000000001,28032.0
SO-342976,1,P026,3,310,18,930,167.4,1097.4
SO-756270,1,P009,16,14900,28,238400,66752.0,305152.0
SO-756270,2,P010,20,34900,28,698000,195440.00000000003,893440.0
SO-756270,3,P016,20,10200,18,204000,36720.0,240720.0
SO-756270,4,P005,16,8450,28,135200,37856.0,173056.0
SO-756270,5,P030,16,21900,28,350400,98112.0,448512.0
SO-714344,1,P028,5,2250,18,11250,2025.0,13275.0
SO-714344,2,P020,4,1150,18,4600,828.0,5428.0
SO-714344,3,P028,7,2250,18,15750,2835.0,18585.0
SO-714344,4,P019,3,39800,28,119400,33432.0,152832.0
SO-714344,5,P001,11,24500,28,269500,75460.0,344960.0
SO-714344,6,P027,7,480,18,3360,604.8,3964.8
SO-714344,7,P023,5,12950,28,64750,18130.0,82880.0
SO-794899,1,P029,16,3950,18,63200,11376.0,74576.0
SO-794899,2,P012,4,2450,28,9800,2744.0000000000005,12544.0
SO-794899,3,P008,10,580,18,5800,1044.0,6844.0
SO-794899,4,P019,20,39800,28,796000,222880.00000000003,1018880.0
SO-794899,5,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-794899,6,P020,3,1150,18,3450,621.0,4071.0
SO-794899,7,P015,8,119000,28,952000,266560.0,1218560.0
SO-794899,8,P011,9,27600,28,248400,69552.0,317952.0
SO-794899,9,P024,10,10300,28,103000,28840.000000000004,131840.0
SO-794899,10,P026,7,310,18,2170,390.6,2560.6
SO-573420,1,P029,1,3950,18,3950,711.0,4661.0
SO-573420,2,P008,4,580,18,2320,417.6,2737.6
SO-573420,3,P015,14,119000,28,1666000,466480.00000000006,2132480.0
SO-573420,4,P001,1,24500,28,24500,6860.000000000001,31360.0
SO-573420,5,P008,16,580,18,9280,1670.4,10950.4
SO-573420,6,P020,4,1150,18,4600,828.0,5428.0
SO-573420,7,P008,11,580,18,6380,1148.4,7528.4
SO-509655,1,P004,19,39800,28,756200,211736.00000000003,967936.0
SO-509655,2,P026,10,310,18,3100,558.0,3658.0
SO-509655,3,P021,4,46200,28,184800,51744.00000000001,236544.0
SO-509655,4,P009,17,14900,28,253300,70924.0,324224.0
SO-509655,5,P030,14,21900,28,306600,85848.00000000001,392448.0
SO-509655,6,P016,4,10200,18,40800,7344.0,48144.0
SO-509655,7,P009,9,14900,28,134100,37548.0,171648.0
SO-509655,8,P002,20,720,18,14400,2592.0,16992.0
SO-509655,9,P010,13,34900,28,453700,127036.0,580736.0
SO-509655,10,P013,19,1450,18,27550,4959.0,32509.0
SO-509655,11,P004,16,39800,28,636800,178304.00000000003,815104.0
SO-776929,1,P016,1,10200,18,10200,1836.0,12036.0
SO-776929,2,P027,1,480,18,480,86.39999999999999,566.4
SO-776929,3,P010,5,34900,28,174500,48860.00000000001,223360.0
SO-776929,4,P010,8,34900,28,279200,78176.00000000001,357376.0
SO-776929,5,P012,11,2450,28,26950,7546.000000000001,34496.0
SO-567586,1,P017,5,520,18,2600,468.0,3068.0
SO-567586,2,P003,5,1250,18,6250,1125.0,7375.0
SO-567586,3,P029,19,3950,18,75050,13509.0,88559.0
SO-567586,4,P004,20,39800,28,796000,222880.00000000003,1018880.0
SO-567586,5,P030,5,21900,28,109500,30660.000000000004,140160.0
SO-567586,6,P029,19,3950,18,75050,13509.0,88559.0
SO-567586,7,P018,7,11300,28,79100,22148.000000000004,101248.0
SO-567586,8,P029,3,3950,18,11850,2133.0,13983.0
SO-184820,1,P027,3,480,18,1440,259.2,1699.2
SO-184820,2,P026,16,310,18,4960,892.8,5852.8
SO-184820,3,P008,16,580,18,9280,1670.4,10950.4
SO-184820,4,P020,6,1150,18,6900,1242.0,8142.0
SO-184820,5,P015,9,119000,28,1071000,299880.0,1370880.0
SO-184820,6,P008,11,580,18,6380,1148.4,7528.4
SO-184820,7,P022,7,16900,28,118300,33124.0,151424.0
SO-184820,8,P011,15,27600,28,414000,115920.0,529920.0
SO-184820,9,P005,8,8450,28,67600,18928.0,86528.0
SO-184820,10,P001,14,24500,28,343000,96040.0,439040.0
SO-184820,11,P004,13,39800,28,517400,144872.0,662272.0
SO-820946,1,P002,12,720,18,8640,1555.2,10195.2
SO-820946,2,P013,6,1450,18,8700,1566.0,10266.0
SO-820946,3,P007,9,1450,18,13050,2349.0,15399.0
SO-820946,4,P025,12,7850,18,94200,16956.0,111156.0
SO-820946,5,P026,5,310,18,1550,279.0,1829.0
SO-227234,1,P017,3,520,18,1560,280.8,1840.8
SO-227234,2,P005,11,8450,28,92950,26026.000000000004,118976.0
SO-227234,3,P030,18,21900,28,394200,110376.0,504576.0
SO-227234,4,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-690701,1,P028,1,2250,18,2250,405.0,2655.0
SO-690701,2,P009,16,14900,28,238400,66752.0,305152.0
SO-690701,3,P011,10,27600,28,276000,77280.00000000001,353280.0
SO-690701,4,P003,4,1250,18,5000,900.0,5900.0
SO-690701,5,P017,13,520,18,6760,1216.8,7976.8
SO-690701,6,P017,9,520,18,4680,842.4,5522.4
SO-690701,7,P013,5,1450,18,7250,1305.0,8555.0
SO-878600,1,P019,11,39800,28,437800,122584.0,560384.0
SO-878600,2,P024,9,10300,28,92700,25956.000000000004,118656.0
SO-878600,3,P002,5,720,18,3600,648.0,4248.0
SO-878600,4,P021,15,46200,28,693000,194040.00000000003,887040.0
SO-878600,5,P004,5,39800,28,199000,55720.00000000001,254720.0
SO-878600,6,P026,16,310,18,4960,892.8,5852.8
SO-878600,7,P010,19,34900,28,663100,185668.00000000003,848768.0
SO-878600,8,P011,19,27600,28,524400,146832.0,671232.0
SO-878600,9,P017,3,520,18,1560,280.8,1840.8
SO-921934,1,P003,2,1250,18,2500,450.0,2950.0
SO-921934,2,P021,6,46200,28,277200,77616.00000000001,354816.0
SO-921934,3,P022,8,16900,28,135200,37856.0,173056.0
SO-921934,4,P013,8,1450,18,11600,2088.0,13688.0
SO-215138,1,P007,18,1450,18,26100,4698.0,30798.0
SO-215138,2,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-215138,3,P012,16,2450,28,39200,10976.000000000002,50176.0
SO-215138,4,P006,4,11200,28,44800,12544.000000000002,57344.0
SO-215138,5,P016,4,10200,18,40800,7344.0,48144.0
SO-215138,6,P008,13,580,18,7540,1357.2,8897.2
SO-215138,7,P010,18,34900,28,628200,175896.00000000003,804096.0
SO-215138,8,P012,19,2450,28,46550,13034.000000000002,59584.0
SO-215138,9,P016,7,10200,18,71400,12852.0,84252.0
SO-959247,1,P014,12,83500,28,1002000,280560.0,1282560.0
SO-959247,2,P017,6,520,18,3120,561.6,3681.6
SO-103003,1,P001,15,24500,28,367500,102900.0,470400.0
SO-103003,2,P023,17,12950,28,220150,61642.00000000001,281792.0
SO-103003,3,P008,10,580,18,5800,1044.0,6844.0
SO-103003,4,P015,13,119000,28,1547000,433160.00000000006,1980160.0
SO-103003,5,P016,15,10200,18,153000,27540.0,180540.0
SO-103003,6,P014,15,83500,28,1252500,350700.00000000006,1603200.0
SO-103003,7,P004,1,39800,28,39800,11144.000000000002,50944.0
SO-850519,1,P018,10,11300,28,113000,31640.000000000004,144640.0
SO-850519,2,P002,16,720,18,11520,2073.6,13593.6
SO-850519,3,P011,11,27600,28,303600,85008.00000000001,388608.0
SO-375202,1,P004,1,39800,28,39800,11144.000000000002,50944.0
SO-375202,2,P010,14,34900,28,488600,136808.0,625408.0
SO-375202,3,P005,1,8450,28,8450,2366.0,10816.0
SO-375202,4,P003,20,1250,18,25000,4500.0,29500.0
SO-375202,5,P016,4,10200,18,40800,7344.0,48144.0
SO-375202,6,P024,12,10300,28,123600,34608.0,158208.0
SO-375202,7,P016,6,10200,18,61200,11016.0,72216.0
SO-375202,8,P017,19,520,18,9880,1778.4,11658.4
SO-692902,1,P019,11,39800,28,437800,122584.0,560384.0
SO-692902,2,P003,12,1250,18,15000,2700.0,17700.0
SO-692902,3,P012,19,2450,28,46550,13034.000000000002,59584.0
SO-692902,4,P026,5,310,18,1550,279.0,1829.0
SO-692902,5,P017,4,520,18,2080,374.4,2454.4
SO-404487,1,P005,17,8450,28,143650,40222.00000000001,183872.0
SO-404487,2,P017,4,520,18,2080,374.4,2454.4
SO-188407,1,P026,13,310,18,4030,725.4,4755.4
SO-188407,2,P021,12,46200,28,554400,155232.00000000003,709632.0
SO-188407,3,P025,14,7850,18,109900,19782.0,129682.0
SO-188407,4,P014,20,83500,28,1670000,467600.00000000006,2137600.0
SO-188407,5,P002,11,720,18,7920,1425.6,9345.6
SO-188407,6,P004,13,39800,28,517400,144872.0,662272.0
SO-188407,7,P022,20,16900,28,338000,94640.0,432640.0
SO-188407,8,P017,1,520,18,520,93.6,613.6
SO-188407,9,P002,14,720,18,10080,1814.4,11894.4
SO-188407,10,P001,19,24500,28,465500,130340.0,595840.0
SO-188407,11,P013,14,1450,18,20300,3654.0,23954.0
SO-864449,1,P018,11,11300,28,124300,34804.0,159104.0
SO-864449,2,P006,2,11200,28,22400,6272.000000000001,28672.0
SO-864449,3,P011,17,27600,28,469200,131376.0,600576.0
SO-864449,4,P019,6,39800,28,238800,66864.0,305664.0
SO-864449,5,P027,14,480,18,6720,1209.6,7929.6
SO-864449,6,P009,15,14900,28,223500,62580.00000000001,286080.0
SO-864449,7,P028,7,2250,18,15750,2835.0,18585.0
SO-758353,1,P008,6,580,18,3480,626.4,4106.4
SO-942416,1,P014,18,83500,28,1503000,420840.00000000006,1923840.0
SO-942416,2,P006,3,11200,28,33600,9408.0,43008.0
SO-721589,1,P010,11,34900,28,383900,107492.0,491392.0
SO-721589,2,P009,9,14900,28,134100,37548.0,171648.0
SO-721589,3,P029,9,3950,18,35550,6399.0,41949.0
SO-721589,4,P029,11,3950,18,43450,7821.0,51271.0
SO-664515,1,P019,14,39800,28,557200,156016.00000000003,713216.0
SO-664515,2,P008,17,580,18,9860,1774.8,11634.8
SO-664515,3,P001,3,24500,28,73500,20580.000000000004,94080.0
SO-664515,4,P020,17,1150,18,19550,3519.0,23069.0
SO-664515,5,P015,14,119000,28,1666000,466480.00000000006,2132480.0
SO-977318,1,P015,2,119000,28,238000,66640.0,304640.0
SO-977318,2,P017,12,520,18,6240,1123.2,7363.2
SO-977318,3,P002,7,720,18,5040,907.2,5947.2
SO-977318,4,P001,11,24500,28,269500,75460.0,344960.0
SO-166694,1,P002,8,720,18,5760,1036.8,6796.8
SO-166694,2,P010,9,34900,28,314100,87948.00000000001,402048.0
SO-166694,3,P024,19,10300,28,195700,54796.00000000001,250496.0
SO-943631,1,P019,19,39800,28,756200,211736.00000000003,967936.0
SO-943631,2,P004,8,39800,28,318400,89152.00000000001,407552.0
SO-943631,3,P028,1,2250,18,2250,405.0,2655.0
SO-943631,4,P010,12,34900,28,418800,117264.0,536064.0
SO-943631,5,P029,1,3950,18,3950,711.0,4661.0
SO-943631,6,P019,11,39800,28,437800,122584.0,560384.0
SO-943631,7,P018,16,11300,28,180800,50624.00000000001,231424.0
SO-943631,8,P017,10,520,18,5200,936.0,6136.0
SO-943631,9,P016,12,10200,18,122400,22032.0,144432.0
SO-943631,10,P005,1,8450,28,8450,2366.0,10816.0
SO-565403,1,P014,2,83500,28,167000,46760.00000000001,213760.0
SO-565403,2,P029,13,3950,18,51350,9243.0,60593.0
SO-565403,3,P020,19,1150,18,21850,3933.0,25783.0
SO-565403,4,P017,10,520,18,5200,936.0,6136.0
SO-565403,5,P022,5,16900,28,84500,23660.000000000004,108160.0
SO-565403,6,P025,16,7850,18,125600,22608.0,148208.0
SO-565403,7,P004,17,39800,28,676600,189448.00000000003,866048.0
SO-565403,8,P022,7,16900,28,118300,33124.0,151424.0
SO-565403,9,P001,10,24500,28,245000,68600.0,313600.0
SO-677478,1,P007,5,1450,18,7250,1305.0,8555.0
SO-677478,2,P004,2,39800,28,79600,22288.000000000004,101888.0
SO-677478,3,P014,15,83500,28,1252500,350700.00000000006,1603200.0
SO-677478,4,P015,18,119000,28,2142000,599760.0,2741760.0
SO-677478,5,P019,3,39800,28,119400,33432.0,152832.0
SO-677478,6,P014,13,83500,28,1085500,303940.0,1389440.0
SO-677478,7,P025,12,7850,18,94200,16956.0,111156.0
SO-677478,8,P017,9,520,18,4680,842.4,5522.4
SO-677478,9,P023,16,12950,28,207200,58016.00000000001,265216.0
SO-677478,10,P016,16,10200,18,163200,29376.0,192576.0
SO-677478,11,P010,15,34900,28,523500,146580.0,670080.0
SO-255264,1,P023,14,12950,28,181300,50764.00000000001,232064.0
SO-255264,2,P010,12,34900,28,418800,117264.0,536064.0
SO-871466,1,P003,6,1250,18,7500,1350.0,8850.0
SO-871466,2,P021,2,46200,28,92400,25872.000000000004,118272.0
SO-871466,3,P002,5,720,18,3600,648.0,4248.0
SO-871466,4,P029,20,3950,18,79000,14220.0,93220.0
SO-871466,5,P029,8,3950,18,31600,5688.0,37288.0
SO-871466,6,P013,18,1450,18,26100,4698.0,30798.0
SO-871466,7,P012,16,2450,28,39200,10976.000000000002,50176.0
SO-871466,8,P019,7,39800,28,278600,78008.00000000001,356608.0
SO-871466,9,P019,11,39800,28,437800,122584.0,560384.0
SO-372064,1,P024,4,10300,28,41200,11536.000000000002,52736.0
SO-372064,2,P002,1,720,18,720,129.6,849.6
SO-372064,3,P015,15,119000,28,1785000,499800.00000000006,2284800.0
SO-372064,4,P008,20,580,18,11600,2088.0,13688.0
SO-372064,5,P027,16,480,18,7680,1382.4,9062.4
SO-774769,1,P010,9,34900,28,314100,87948.00000000001,402048.0
SO-144101,1,P024,2,10300,28,20600,5768.000000000001,26368.0
SO-144101,2,P024,18,10300,28,185400,51912.00000000001,237312.0
SO-144101,3,P001,1,24500,28,24500,6860.000000000001,31360.0
SO-144101,4,P006,7,11200,28,78400,21952.000000000004,100352.0
SO-144101,5,P015,14,119000,28,1666000,466480.00000000006,2132480.0
SO-144101,6,P024,8,10300,28,82400,23072.000000000004,105472.0
SO-573118,1,P022,6,16900,28,101400,28392.000000000004,129792.0
SO-573118,2,P011,5,27600,28,138000,38640.00000000001,176640.0
SO-573118,3,P021,13,46200,28,600600,168168.00000000003,768768.0
SO-147653,1,P015,19,119000,28,2261000,633080.0000000001,2894080.0
SO-147653,2,P021,14,46200,28,646800,181104.00000000003,827904.0
SO-147653,3,P005,18,8450,28,152100,42588.00000000001,194688.0
SO-147653,4,P007,2,1450,18,2900,522.0,3422.0
SO-948163,1,P011,20,27600,28,552000,154560.00000000003,706560.0
SO-948163,2,P019,12,39800,28,477600,133728.0,611328.0
SO-948163,3,P017,11,520,18,5720,1029.6,6749.6
SO-948163,4,P008,12,580,18,6960,1252.8,8212.8
SO-948163,5,P013,1,1450,18,1450,261.0,1711.0
SO-948163,6,P009,13,14900,28,193700,54236.00000000001,247936.0
SO-948163,7,P023,5,12950,28,64750,18130.0,82880.0
SO-948163,8,P023,18,12950,28,233100,65268.00000000001,298368.0
