movement_id,product_id,branch_id,movement_type,movement_date,quantity,reference_type,reference_id,running_balance
MOV-IN-149148,P004,CHN001,IN,2021-12-02,85,PO,PO-996563,51279
MOV-OUT-250319,P004,CHN001,OUT,2021-12-03,20,SO,SO-673467,51259
MOV-IN-6087,P004,CHN001,IN,2021-12-04,23,PO,PO-308027,51282
MOV-OUT-137853,P004,CHN001,OUT,2021-12-08,12,SO,SO-884885,51270
MOV-OUT-138184,P004,CHN001,OUT,2021-12-09,13,SO,SO-553494,51257
MOV-IN-46556,P004,CHN001,IN,2021-12-16,147,PO,PO-342317,51404
MOV-IN-31942,P004,CHN001,IN,2021-12-19,199,PO,PO-416944,51603
MOV-IN-9905,P004,CHN001,IN,2021-12-22,267,PO,PO-561431,51870
MOV-IN-59210,P004,CHN001,IN,2021-12-23,75,PO,PO-211438,51945
MOV-IN-136433,P004,CHN001,IN,2021-12-26,51,PO,PO-590499,51996
MOV-OUT-254962,P004,CHN001,OUT,2021-12-26,11,SO,SO-772338,51985
MOV-OUT-244012,P004,CHN001,OUT,2021-12-28,8,SO,SO-906912,51977
MOV-IN-146064,P004,CHN001,IN,2022-01-01,37,PO,PO-409763,52014
MOV-IN-146063,P004,CHN001,IN,2022-01-01,152,PO,PO-409763,52166
MOV-IN-127391,P004,CHN001,IN,2022-01-03,263,PO,PO-474455,52429
MOV-IN-67646,P004,CHN001,IN,2022-01-06,292,PO,PO-821001,52721
MOV-OUT-148046,P004,CHN001,OUT,2022-01-06,13,SO,SO-212509,52708
MOV-OUT-235328,P004,CHN001,OUT,2022-01-08,10,SO,SO-913613,52698
MOV-OUT-191353,P004,CHN001,OUT,2022-01-09,7,SO,SO-320296,52691
MOV-OUT-228030,P004,CHN001,OUT,2022-01-09,16,SO,SO-564710,52675
MOV-IN-34480,P004,CHN001,IN,2022-01-11,224,PO,PO-813531,52899
MOV-IN-105629,P004,CHN001,IN,2022-01-12,293,PO,PO-956504,53192
MOV-IN-105635,P004,CHN001,IN,2022-01-12,254,PO,PO-956504,53446
MOV-OUT-148390,P004,CHN001,OUT,2022-01-17,2,SO,SO-620399,53444
MOV-OUT-241655,P004,CHN001,OUT,2022-01-18,7,SO,SO-593480,53437
MOV-OUT-226628,P004,CHN001,OUT,2022-01-20,17,SO,SO-520077,53420
MOV-IN-36642,P004,CHN001,IN,2022-01-21,60,PO,PO-550994,53480
MOV-IN-82842,P004,CHN001,IN,2022-01-22,225,PO,PO-346573,53705
MOV-IN-110140,P004,CHN001,IN,2022-01-24,270,PO,PO-542908,53975
MOV-OUT-234028,P004,CHN001,OUT,2022-01-25,8,SO,SO-609968,53967
MOV-IN-19225,P004,CHN001,IN,2022-01-28,106,PO,PO-619017,54073
MOV-IN-143382,P004,CHN001,IN,2022-01-28,47,PO,PO-194742,54120
MOV-OUT-188323,P004,CHN001,OUT,2022-01-28,7,SO,SO-363080,54113
MOV-OUT-149147,P004,CHN001,OUT,2022-02-03,14,SO,SO-459784,54099
MOV-OUT-172368,P004,CHN001,OUT,2022-02-05,20,SO,SO-286082,54079
MOV-IN-149944,P004,CHN001,IN,2022-02-06,83,PO,PO-908364,54162
MOV-IN-51640,P004,CHN001,IN,2022-02-08,288,PO,PO-122394,54450
MOV-IN-51643,P004,CHN001,IN,2022-02-08,35,PO,PO-122394,54485
MOV-IN-115176,P004,CHN001,IN,2022-02-10,101,PO,PO-505067,54586
MOV-IN-126015,P004,CHN001,IN,2022-02-12,22,PO,PO-418659,54608
MOV-OUT-228542,P004,CHN001,OUT,2022-02-14,10,SO,SO-740768,54598
MOV-IN-82044,P004,CHN001,IN,2022-02-19,168,PO,PO-220159,54766
MOV-OUT-144014,P004,CHN001,OUT,2022-02-24,9,SO,SO-825528,54757
MOV-OUT-145849,P004,CHN001,OUT,2022-02-25,10,SO,SO-848309,54747
MOV-OUT-246700,P004,CHN001,OUT,2022-02-27,20,SO,SO-409601,54727
MOV-OUT-146923,P004,CHN001,OUT,2022-02-27,2,SO,SO-282627,54725
MOV-IN-93323,P004,CHN001,IN,2022-02-28,228,PO,PO-149511,54953
MOV-OUT-245488,P004,CHN001,OUT,2022-03-02,7,SO,SO-195487,54946
MOV-IN-16267,P004,CHN001,IN,2022-03-04,66,PO,PO-280273,55012
MOV-OUT-127875,P004,CHN001,OUT,2022-03-06,13,SO,SO-913956,54999
MOV-OUT-172482,P004,CHN001,OUT,2022-03-06,2,SO,SO-130400,54997
MOV-IN-68474,P004,CHN001,IN,2022-03-07,264,PO,PO-426665,55261
MOV-OUT-204266,P004,CHN001,OUT,2022-03-10,4,SO,SO-109956,55257
MOV-IN-101101,P004,CHN001,IN,2022-03-16,210,PO,PO-104408,55467
MOV-IN-129015,P004,CHN001,IN,2022-03-16,36,PO,PO-806386,55503
MOV-OUT-238499,P004,CHN001,OUT,2022-03-18,9,SO,SO-798605,55494
MOV-IN-1969,P004,CHN001,IN,2022-03-19,289,PO,PO-764765,55783
MOV-OUT-226160,P004,CHN001,OUT,2022-03-20,7,SO,SO-157891,55776
MOV-OUT-206907,P004,CHN001,OUT,2022-03-23,16,SO,SO-896936,55760
MOV-IN-26352,P004,CHN001,IN,2022-03-24,297,PO,PO-488961,56057
MOV-IN-26354,P004,CHN001,IN,2022-03-24,128,PO,PO-488961,56185
MOV-OUT-242789,P004,CHN001,OUT,2022-03-24,2,SO,SO-941798,56183
MOV-OUT-163975,P004,CHN001,OUT,2022-03-28,5,SO,SO-960047,56178
MOV-OUT-163977,P004,CHN001,OUT,2022-03-28,19,SO,SO-960047,56159
MOV-IN-39248,P004,CHN001,IN,2022-03-28,266,PO,PO-782326,56425
MOV-IN-39255,P004,CHN001,IN,2022-03-28,197,PO,PO-782326,56622
MOV-IN-81530,P004,CHN001,IN,2022-04-01,287,PO,PO-345296,56909
MOV-OUT-127972,P004,CHN001,OUT,2022-04-01,5,SO,SO-991527,56904
MOV-IN-81529,P004,CHN001,IN,2022-04-01,120,PO,PO-345296,57024
MOV-IN-116793,P004,CHN001,IN,2022-04-06,123,PO,PO-581449,57147
MOV-OUT-173093,P004,CHN001,OUT,2022-04-07,10,SO,SO-756199,57137
MOV-OUT-199424,P004,CHN001,OUT,2022-04-07,14,SO,SO-522568,57123
MOV-OUT-141668,P004,CHN001,OUT,2022-04-09,2,SO,SO-754239,57121
MOV-OUT-146356,P004,CHN001,OUT,2022-04-15,16,SO,SO-235488,57105
MOV-OUT-148900,P004,CHN001,OUT,2022-04-16,11,SO,SO-906510,57094
MOV-OUT-230899,P004,CHN001,OUT,2022-04-22,16,SO,SO-143920,57078
MOV-IN-96298,P004,CHN001,IN,2022-04-23,169,PO,PO-250733,57247
MOV-OUT-234149,P004,CHN001,OUT,2022-04-23,19,SO,SO-714882,57228
MOV-OUT-234718,P004,CHN001,OUT,2022-04-25,20,SO,SO-724542,57208
MOV-OUT-216638,P004,CHN001,OUT,2022-04-25,5,SO,SO-299942,57203
MOV-IN-85745,P004,CHN001,IN,2022-04-26,150,PO,PO-177097,57353
MOV-IN-110126,P004,CHN001,IN,2022-04-26,266,PO,PO-381236,57619
MOV-IN-141554,P004,CHN001,IN,2022-04-26,171,PO,PO-881021,57790
MOV-OUT-190388,P004,CHN001,OUT,2022-04-26,11,SO,SO-779501,57779
MOV-IN-62119,P004,CHN001,IN,2022-04-30,220,PO,PO-434110,57999
MOV-OUT-237567,P004,CHN001,OUT,2022-04-30,13,SO,SO-101005,57986
MOV-OUT-137480,P004,CHN001,OUT,2022-05-02,1,SO,SO-698194,57985
MOV-OUT-174946,P004,CHN001,OUT,2022-05-02,11,SO,SO-107753,57974
MOV-IN-87703,P004,CHN001,IN,2022-05-04,186,PO,PO-185819,58160
MOV-OUT-242286,P004,CHN001,OUT,2022-05-04,18,SO,SO-569731,58142
MOV-OUT-222422,P004,CHN001,OUT,2022-05-07,1,SO,SO-751070,58141
MOV-OUT-212037,P004,CHN001,OUT,2022-05-07,15,SO,SO-824779,58126
MOV-OUT-244870,P004,CHN001,OUT,2022-05-12,4,SO,SO-132202,58122
MOV-IN-3399,P004,CHN001,IN,2022-05-16,89,PO,PO-234149,58211
MOV-IN-17309,P004,CHN001,IN,2022-05-17,187,PO,PO-897952,58398
MOV-IN-141202,P004,CHN001,IN,2022-05-18,287,PO,PO-757262,58685
MOV-OUT-242561,P004,CHN001,OUT,2022-05-20,19,SO,SO-255312,58666
MOV-OUT-173545,P004,CHN001,OUT,2022-05-21,20,SO,SO-394853,58646
MOV-OUT-241634,P004,CHN001,OUT,2022-05-23,16,SO,SO-992923,58630
MOV-OUT-249583,P004,CHN001,OUT,2022-05-23,19,SO,SO-103663,58611
MOV-OUT-182360,P004,CHN001,OUT,2022-05-30,19,SO,SO-575258,58592
MOV-IN-75184,P004,CHN001,IN,2022-05-30,26,PO,PO-197883,58618
MOV-OUT-155524,P004,CHN001,OUT,2022-06-02,19,SO,SO-793308,58599
MOV-OUT-241414,P004,CHN001,OUT,2022-06-05,8,SO,SO-205151,58591
MOV-OUT-241415,P004,CHN001,OUT,2022-06-05,1,SO,SO-205151,58590
MOV-IN-148298,P004,CHN001,IN,2022-06-10,139,PO,PO-726028,58729
MOV-OUT-212346,P004,CHN001,OUT,2022-06-10,13,SO,SO-694390,58716
MOV-IN-144057,P004,CHN001,IN,2022-06-11,55,PO,PO-986909,58771
MOV-IN-18895,P004,CHN001,IN,2022-06-11,100,PO,PO-926354,58871
MOV-IN-106817,P004,CHN001,IN,2022-06-11,57,PO,PO-811032,58928
MOV-OUT-129067,P004,CHN001,OUT,2022-06-12,11,SO,SO-582887,58917
MOV-OUT-213566,P004,CHN001,OUT,2022-06-13,1,SO,SO-806101,58916
MOV-IN-86299,P004,CHN001,IN,2022-06-15,178,PO,PO-844270,59094
MOV-OUT-213438,P004,CHN001,OUT,2022-06-16,10,SO,SO-913631,59084
MOV-OUT-149962,P004,CHN001,OUT,2022-06-18,14,SO,SO-225387,59070
MOV-OUT-132942,P004,CHN001,OUT,2022-06-20,13,SO,SO-468125,59057
MOV-IN-100364,P004,CHN001,IN,2022-06-22,98,PO,PO-254747,59155
MOV-IN-134607,P004,CHN001,IN,2022-06-24,67,PO,PO-218023,59222
MOV-IN-134613,P004,CHN001,IN,2022-06-24,84,PO,PO-218023,59306
MOV-OUT-234511,P004,CHN001,OUT,2022-06-29,8,SO,SO-762642,59298
MOV-IN-92765,P004,CHN001,IN,2022-06-30,157,PO,PO-613364,59455
MOV-IN-1515,P004,CHN001,IN,2022-07-03,21,PO,PO-742767,59476
MOV-OUT-160645,P004,CHN001,OUT,2022-07-07,8,SO,SO-114798,59468
MOV-OUT-160650,P004,CHN001,OUT,2022-07-07,19,SO,SO-114798,59449
MOV-OUT-243632,P004,CHN001,OUT,2022-07-08,12,SO,SO-659100,59437
MOV-IN-153889,P004,CHN001,IN,2022-07-08,237,PO,PO-696411,59674
MOV-IN-104569,P004,CHN001,IN,2022-07-09,286,PO,PO-218538,59960
MOV-OUT-209779,P004,CHN001,OUT,2022-07-15,11,SO,SO-901942,59949
MOV-IN-153597,P004,CHN001,IN,2022-07-16,82,PO,PO-142727,60031
MOV-IN-153598,P004,CHN001,IN,2022-07-16,39,PO,PO-142727,60070
MOV-OUT-145218,P004,CHN001,OUT,2022-07-16,2,SO,SO-437443,60068
MOV-IN-40835,P004,CHN001,IN,2022-07-19,63,PO,PO-801551,60131
MOV-OUT-180004,P004,CHN001,OUT,2022-07-19,5,SO,SO-451259,60126
MOV-IN-84594,P004,CHN001,IN,2022-07-20,126,PO,PO-377605,60252
MOV-OUT-199681,P004,CHN001,OUT,2022-07-21,4,SO,SO-878188,60248
MOV-IN-94653,P004,CHN001,IN,2022-07-23,227,PO,PO-575901,60475
MOV-OUT-233123,P004,CHN001,OUT,2022-07-25,3,SO,SO-791529,60472
MOV-IN-11352,P004,CHN001,IN,2022-07-27,275,PO,PO-550656,60747
MOV-IN-131431,P004,CHN001,IN,2022-07-30,181,PO,PO-589165,60928
MOV-IN-105258,P004,CHN001,IN,2022-08-01,218,PO,PO-421958,61146
MOV-IN-100389,P004,CHN001,IN,2022-08-03,77,PO,PO-821292,61223
MOV-IN-149852,P004,CHN001,IN,2022-08-04,181,PO,PO-910579,61404
MOV-OUT-169782,P004,CHN001,OUT,2022-08-04,15,SO,SO-549300,61389
MOV-IN-147864,P004,CHN001,IN,2022-08-05,202,PO,PO-180750,61591
MOV-IN-38682,P004,CHN001,IN,2022-08-05,34,PO,PO-760208,61625
MOV-OUT-249798,P004,CHN001,OUT,2022-08-05,4,SO,SO-546149,61621
MOV-IN-38674,P004,CHN001,IN,2022-08-05,53,PO,PO-760208,61674
MOV-IN-38679,P004,CHN001,IN,2022-08-05,174,PO,PO-760208,61848
MOV-OUT-145653,P004,CHN001,OUT,2022-08-06,17,SO,SO-672733,61831
MOV-OUT-255759,P004,CHN001,OUT,2022-08-08,3,SO,SO-606855,61828
MOV-OUT-255761,P004,CHN001,OUT,2022-08-08,5,SO,SO-606855,61823
MOV-IN-8538,P004,CHN001,IN,2022-08-09,173,PO,PO-923919,61996
MOV-IN-65824,P004,CHN001,IN,2022-08-11,38,PO,PO-875266,62034
MOV-OUT-142969,P004,CHN001,OUT,2022-08-11,18,SO,SO-162330,62016
MOV-IN-63032,P004,CHN001,IN,2022-08-14,218,PO,PO-654597,62234
MOV-IN-23601,P004,CHN001,IN,2022-08-16,260,PO,PO-328844,62494
MOV-OUT-228635,P004,CHN001,OUT,2022-08-18,13,SO,SO-810282,62481
MOV-OUT-152619,P004,CHN001,OUT,2022-08-18,4,SO,SO-604480,62477
MOV-OUT-254021,P004,CHN001,OUT,2022-08-24,12,SO,SO-789439,62465
MOV-OUT-254018,P004,CHN001,OUT,2022-08-24,20,SO,SO-789439,62445
MOV-IN-111661,P004,CHN001,IN,2022-08-25,182,PO,PO-733546,62627
MOV-OUT-161929,P004,CHN001,OUT,2022-08-25,19,SO,SO-418603,62608
MOV-OUT-243595,P004,CHN001,OUT,2022-08-27,13,SO,SO-526160,62595
MOV-IN-28455,P004,CHN001,IN,2022-08-30,205,PO,PO-801305,62800
MOV-IN-101076,P004,CHN001,IN,2022-08-30,179,PO,PO-674581,62979
MOV-IN-96806,P004,CHN001,IN,2022-08-31,143,PO,PO-895402,63122
MOV-OUT-232960,P004,CHN001,OUT,2022-09-02,13,SO,SO-925377,63109
MOV-OUT-232962,P004,CHN001,OUT,2022-09-02,9,SO,SO-925377,63100
MOV-OUT-196839,P004,CHN001,OUT,2022-09-04,1,SO,SO-542837,63099
MOV-OUT-178060,P004,CHN001,OUT,2022-09-05,17,SO,SO-586648,63082
MOV-IN-61296,P004,CHN001,IN,2022-09-11,147,PO,PO-406617,63229
MOV-IN-97834,P004,CHN001,IN,2022-09-12,139,PO,PO-904223,63368
MOV-IN-97838,P004,CHN001,IN,2022-09-12,87,PO,PO-904223,63455
MOV-IN-102087,P004,CHN001,IN,2022-09-13,296,PO,PO-944837,63751
MOV-OUT-203737,P004,CHN001,OUT,2022-09-14,2,SO,SO-903156,63749
MOV-OUT-227433,P004,CHN001,OUT,2022-09-17,13,SO,SO-662518,63736
MOV-OUT-191129,P004,CHN001,OUT,2022-09-18,16,SO,SO-329115,63720
MOV-OUT-227919,P004,CHN001,OUT,2022-09-19,18,SO,SO-577169,63702
MOV-OUT-227920,P004,CHN001,OUT,2022-09-19,16,SO,SO-577169,63686
MOV-OUT-227921,P004,CHN001,OUT,2022-09-19,8,SO,SO-577169,63678
MOV-OUT-255045,P004,CHN001,OUT,2022-09-19,9,SO,SO-895089,63669
MOV-IN-17098,P004,CHN001,IN,2022-09-20,231,PO,PO-886882,63900
MOV-IN-17094,P004,CHN001,IN,2022-09-20,251,PO,PO-886882,64151
MOV-OUT-227645,P004,CHN001,OUT,2022-09-22,4,SO,SO-746723,64147
MOV-IN-21767,P004,CHN001,IN,2022-09-23,175,PO,PO-670429,64322
MOV-IN-97213,P004,CHN001,IN,2022-09-23,109,PO,PO-804209,64431
MOV-IN-75597,P004,CHN001,IN,2022-09-24,35,PO,PO-940282,64466
MOV-OUT-153564,P004,CHN001,OUT,2022-09-24,11,SO,SO-160647,64455
MOV-IN-31967,P004,CHN001,IN,2022-09-27,27,PO,PO-846570,64482
MOV-OUT-152370,P004,CHN001,OUT,2022-09-28,19,SO,SO-220642,64463
MOV-OUT-144969,P004,CHN001,OUT,2022-09-30,19,SO,SO-306575,64444
MOV-OUT-248379,P004,CHN001,OUT,2022-10-01,9,SO,SO-506026,64435
MOV-OUT-248378,P004,CHN001,OUT,2022-10-01,3,SO,SO-506026,64432
MOV-OUT-217687,P004,CHN001,OUT,2022-10-01,18,SO,SO-171156,64414
MOV-IN-79444,P004,CHN001,IN,2022-10-02,286,PO,PO-773727,64700
MOV-OUT-217899,P004,CHN001,OUT,2022-10-04,4,SO,SO-953500,64696
MOV-IN-124404,P004,CHN001,IN,2022-10-07,78,PO,PO-278667,64774
MOV-IN-51063,P004,CHN001,IN,2022-10-10,113,PO,PO-336563,64887
MOV-IN-77464,P004,CHN001,IN,2022-10-12,174,PO,PO-303931,65061
MOV-IN-143835,P004,CHN001,IN,2022-10-17,240,PO,PO-538337,65301
MOV-OUT-143909,P004,CHN001,OUT,2022-10-18,3,SO,SO-265493,65298
MOV-IN-14009,P004,CHN001,IN,2022-10-20,164,PO,PO-620173,65462
MOV-IN-79658,P004,CHN001,IN,2022-10-23,63,PO,PO-204565,65525
MOV-IN-79657,P004,CHN001,IN,2022-10-23,206,PO,PO-204565,65731
MOV-IN-153417,P004,CHN001,IN,2022-10-25,264,PO,PO-842066,65995
MOV-IN-153421,P004,CHN001,IN,2022-10-25,40,PO,PO-842066,66035
MOV-IN-55055,P004,CHN001,IN,2022-10-26,173,PO,PO-679495,66208
MOV-IN-2442,P004,CHN001,IN,2022-11-01,86,PO,PO-670835,66294
MOV-OUT-152537,P004,CHN001,OUT,2022-11-01,2,SO,SO-293179,66292
MOV-IN-14751,P004,CHN001,IN,2022-11-02,218,PO,PO-364125,66510
MOV-IN-65187,P004,CHN001,IN,2022-11-04,204,PO,PO-487170,66714
MOV-OUT-181003,P004,CHN001,OUT,2022-11-08,15,SO,SO-660281,66699
MOV-IN-52055,P004,CHN001,IN,2022-11-09,148,PO,PO-756367,66847
MOV-IN-56544,P004,CHN001,IN,2022-11-09,153,PO,PO-716042,67000
MOV-OUT-237150,P004,CHN001,OUT,2022-11-10,5,SO,SO-609408,66995
MOV-IN-38643,P004,CHN001,IN,2022-11-10,271,PO,PO-858342,67266
MOV-OUT-133993,P004,CHN001,OUT,2022-11-10,19,SO,SO-907591,67247
MOV-IN-41834,P004,CHN001,IN,2022-11-14,41,PO,PO-340186,67288
MOV-OUT-160857,P004,CHN001,OUT,2022-11-15,7,SO,SO-747452,67281
MOV-OUT-158376,P004,CHN001,OUT,2022-11-17,5,SO,SO-353264,67276
MOV-OUT-175337,P004,CHN001,OUT,2022-11-18,20,SO,SO-548278,67256
MOV-OUT-253621,P004,CHN001,OUT,2022-11-18,10,SO,SO-538396,67246
MOV-IN-48461,P004,CHN001,IN,2022-11-19,201,PO,PO-864726,67447
MOV-OUT-230191,P004,CHN001,OUT,2022-11-23,7,SO,SO-222816,67440
MOV-OUT-210865,P004,CHN001,OUT,2022-11-24,19,SO,SO-179379,67421
MOV-IN-66431,P004,CHN001,IN,2022-11-29,81,PO,PO-119106,67502
MOV-OUT-248704,P004,CHN001,OUT,2022-11-30,18,SO,SO-245411,67484
MOV-OUT-179892,P004,CHN001,OUT,2022-12-02,20,SO,SO-606420,67464
MOV-IN-11266,P004,CHN001,IN,2022-12-04,157,PO,PO-865235,67621
MOV-IN-101630,P004,CHN001,IN,2022-12-06,213,PO,PO-628746,67834
MOV-IN-14118,P004,CHN001,IN,2022-12-07,166,PO,PO-155486,68000
MOV-IN-19598,P004,CHN001,IN,2022-12-07,289,PO,PO-841038,68289
MOV-IN-19601,P004,CHN001,IN,2022-12-07,162,PO,PO-841038,68451
MOV-OUT-140419,P004,CHN001,OUT,2022-12-07,15,SO,SO-294242,68436
MOV-OUT-201790,P004,CHN001,OUT,2022-12-07,2,SO,SO-118279,68434
MOV-OUT-156809,P004,CHN001,OUT,2022-12-08,7,SO,SO-714128,68427
MOV-OUT-176089,P004,CHN001,OUT,2022-12-10,15,SO,SO-509609,68412
MOV-IN-62389,P004,CHN001,IN,2022-12-10,130,PO,PO-542721,68542
MOV-OUT-199288,P004,CHN001,OUT,2022-12-11,2,SO,SO-872518,68540
MOV-OUT-175168,P004,CHN001,OUT,2022-12-18,8,SO,SO-377632,68532
MOV-IN-87293,P004,CHN001,IN,2022-12-19,67,PO,PO-220771,68599
MOV-IN-96545,P004,CHN001,IN,2022-12-19,115,PO,PO-130982,68714
MOV-OUT-133429,P004,CHN001,OUT,2022-12-24,10,SO,SO-975337,68704
MOV-OUT-233342,P004,CHN001,OUT,2022-12-25,15,SO,SO-344284,68689
MOV-OUT-235221,P004,CHN001,OUT,2022-12-27,8,SO,SO-839335,68681
MOV-OUT-196751,P004,CHN001,OUT,2023-01-02,17,SO,SO-812709,68664
MOV-OUT-196752,P004,CHN001,OUT,2023-01-02,17,SO,SO-812709,68647
MOV-IN-44644,P004,CHN001,IN,2023-01-03,219,PO,PO-172372,68866
MOV-IN-70040,P004,CHN001,IN,2023-01-05,237,PO,PO-523672,69103
MOV-IN-75582,P004,CHN001,IN,2023-01-05,139,PO,PO-700765,69242
MOV-OUT-146492,P004,CHN001,OUT,2023-01-06,12,SO,SO-325077,69230
MOV-OUT-254814,P004,CHN001,OUT,2023-01-06,3,SO,SO-564331,69227
MOV-OUT-250934,P004,CHN001,OUT,2023-01-09,5,SO,SO-622591,69222
MOV-IN-57985,P004,CHN001,IN,2023-01-10,124,PO,PO-887371,69346
MOV-IN-104397,P004,CHN001,IN,2023-01-11,228,PO,PO-824830,69574
MOV-OUT-212160,P004,CHN001,OUT,2023-01-14,16,SO,SO-916243,69558
MOV-OUT-187294,P004,CHN001,OUT,2023-01-17,4,SO,SO-581365,69554
MOV-IN-109361,P004,CHN001,IN,2023-01-18,205,PO,PO-333419,69759
MOV-IN-134103,P004,CHN001,IN,2023-01-20,139,PO,PO-163045,69898
MOV-IN-112514,P004,CHN001,IN,2023-01-20,230,PO,PO-188913,70128
MOV-OUT-232927,P004,CHN001,OUT,2023-01-22,9,SO,SO-917810,70119
MOV-IN-101261,P004,CHN001,IN,2023-01-23,130,PO,PO-445978,70249
MOV-IN-110345,P004,CHN001,IN,2023-01-25,109,PO,PO-326722,70358
MOV-OUT-195009,P004,CHN001,OUT,2023-01-29,13,SO,SO-773110,70345
MOV-OUT-254465,P004,CHN001,OUT,2023-02-01,2,SO,SO-774562,70343
MOV-IN-27955,P004,CHN001,IN,2023-02-02,99,PO,PO-360799,70442
MOV-OUT-168078,P004,CHN001,OUT,2023-02-07,9,SO,SO-333990,70433
MOV-OUT-198754,P004,CHN001,OUT,2023-02-08,17,SO,SO-775342,70416
MOV-IN-100184,P004,CHN001,IN,2023-02-09,253,PO,PO-657062,70669
MOV-IN-70697,P004,CHN001,IN,2023-02-12,215,PO,PO-896970,70884
MOV-IN-24023,P004,CHN001,IN,2023-02-12,66,PO,PO-446997,70950
MOV-IN-89870,P004,CHN001,IN,2023-02-13,119,PO,PO-619382,71069
MOV-IN-17066,P004,CHN001,IN,2023-02-14,118,PO,PO-997567,71187
MOV-IN-17070,P004,CHN001,IN,2023-02-14,58,PO,PO-997567,71245
MOV-IN-119456,P004,CHN001,IN,2023-02-15,191,PO,PO-962919,71436
MOV-OUT-242709,P004,CHN001,OUT,2023-02-19,8,SO,SO-149505,71428
MOV-IN-99472,P004,CHN001,IN,2023-02-20,255,PO,PO-318231,71683
MOV-OUT-233370,P004,CHN001,OUT,2023-02-25,17,SO,SO-965802,71666
MOV-IN-127674,P004,CHN001,IN,2023-02-28,141,PO,PO-326763,71807
MOV-OUT-138201,P004,CHN001,OUT,2023-02-28,5,SO,SO-125371,71802
MOV-OUT-257290,P004,CHN001,OUT,2023-03-01,14,SO,SO-324928,71788
MOV-OUT-237989,P004,CHN001,OUT,2023-03-01,4,SO,SO-390222,71784
MOV-IN-51012,P004,CHN001,IN,2023-03-03,126,PO,PO-339321,71910
MOV-OUT-220299,P004,CHN001,OUT,2023-03-04,17,SO,SO-599794,71893
MOV-IN-18113,P004,CHN001,IN,2023-03-05,275,PO,PO-596403,72168
MOV-OUT-181997,P004,CHN001,OUT,2023-03-05,3,SO,SO-952715,72165
MOV-IN-7113,P004,CHN001,IN,2023-03-06,234,PO,PO-288388,72399
MOV-IN-68981,P004,CHN001,IN,2023-03-06,116,PO,PO-290152,72515
MOV-OUT-256761,P004,CHN001,OUT,2023-03-08,6,SO,SO-693408,72509
MOV-IN-97881,P004,CHN001,IN,2023-03-11,240,PO,PO-197977,72749
MOV-OUT-222715,P004,CHN001,OUT,2023-03-12,4,SO,SO-469846,72745
MOV-OUT-222713,P004,CHN001,OUT,2023-03-12,5,SO,SO-469846,72740
MOV-IN-86059,P004,CHN001,IN,2023-03-12,48,PO,PO-774865,72788
MOV-IN-86055,P004,CHN001,IN,2023-03-12,228,PO,PO-774865,73016
MOV-OUT-160913,P004,CHN001,OUT,2023-03-13,16,SO,SO-926187,73000
MOV-IN-69438,P004,CHN001,IN,2023-03-16,133,PO,PO-909833,73133
MOV-OUT-134629,P004,CHN001,OUT,2023-03-18,14,SO,SO-203506,73119
MOV-OUT-134632,P004,CHN001,OUT,2023-03-18,2,SO,SO-203506,73117
MOV-OUT-249161,P004,CHN001,OUT,2023-03-20,2,SO,SO-834029,73115
MOV-OUT-251940,P004,CHN001,OUT,2023-03-20,10,SO,SO-104904,73105
MOV-OUT-136532,P004,CHN001,OUT,2023-03-21,1,SO,SO-834451,73104
MOV-IN-36359,P004,CHN001,IN,2023-03-25,222,PO,PO-467210,73326
MOV-OUT-246299,P004,CHN001,OUT,2023-03-25,19,SO,SO-617693,73307
MOV-IN-43338,P004,CHN001,IN,2023-03-29,263,PO,PO-330495,73570
MOV-OUT-186771,P004,CHN001,OUT,2023-03-31,8,SO,SO-194069,73562
MOV-IN-91327,P004,CHN001,IN,2023-04-01,266,PO,PO-631404,73828
MOV-IN-61522,P004,CHN001,IN,2023-04-03,24,PO,PO-487537,73852
MOV-OUT-202912,P004,CHN001,OUT,2023-04-04,13,SO,SO-606777,73839
MOV-IN-152765,P004,CHN001,IN,2023-04-07,280,PO,PO-598518,74119
MOV-IN-40033,P004,CHN001,IN,2023-04-08,263,PO,PO-339212,74382
MOV-IN-149282,P004,CHN001,IN,2023-04-09,23,PO,PO-428288,74405
MOV-OUT-254058,P004,CHN001,OUT,2023-04-09,10,SO,SO-638078,74395
MOV-IN-36895,P004,CHN001,IN,2023-04-10,61,PO,PO-169982,74456
MOV-IN-71074,P004,CHN001,IN,2023-04-13,275,PO,PO-101549,74731
MOV-IN-43606,P004,CHN001,IN,2023-04-14,172,PO,PO-256921,74903
MOV-IN-18156,P004,CHN001,IN,2023-04-16,135,PO,PO-438257,75038
MOV-OUT-170731,P004,CHN001,OUT,2023-04-17,8,SO,SO-942350,75030
MOV-OUT-252822,P004,CHN001,OUT,2023-04-17,3,SO,SO-786749,75027
MOV-OUT-252827,P004,CHN001,OUT,2023-04-17,5,SO,SO-786749,75022
MOV-OUT-219918,P004,CHN001,OUT,2023-04-20,1,SO,SO-604333,75021
MOV-OUT-174680,P004,CHN001,OUT,2023-04-26,7,SO,SO-256040,75014
MOV-OUT-255063,P004,CHN001,OUT,2023-04-26,12,SO,SO-453187,75002
MOV-OUT-254597,P004,CHN001,OUT,2023-04-27,9,SO,SO-304007,74993
MOV-IN-78065,P004,CHN001,IN,2023-04-28,39,PO,PO-873137,75032
