invoice_uid,invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_id_ambiguous
INVUID-003689,INV-646069,SO-166695,C0183,AHM001,2019-10-24,2019-11-23,983310,271405.80000000005,1254715.8,Unpaid,False
INVUID-003690,INV-268039,SO-844178,C0139,AHM001,2019-03-27,2019-04-11,1663260,454926.8000000001,2118186.8,Partially Paid,False
INVUID-003691,INV-718921,SO-713731,C0200,DEL001,2022-11-18,2023-01-02,7001250,1954185.0,8955435.0,Paid,False
INVUID-003692,INV-371181,SO-417448,C0297,CHN001,2019-07-22,2019-08-06,750030,193035.4,943065.4,Paid,False
INVUID-003693,INV-837897,SO-945564,C0477,AHM001,2021-11-12,2021-11-27,386210,107562.80000000002,493772.8,Paid,False
INVUID-003694,INV-289156,SO-761039,C0051,AHM001,2019-09-12,2019-10-27,184960,51212.80000000001,236172.8,Paid,False
INVUID-003695,INV-421132,SO-295892,C0016,DEL001,2020-08-14,2020-09-28,1374300,370159.00000000006,1744459.0,Paid,False
INVUID-003696,INV-706388,SO-979569,C0246,DEL001,2024-11-09,2024-12-09,3849150,1064177.0,4913327.0,Paid,False
INVUID-003697,INV-846756,SO-282485,C0483,DEL001,2024-12-27,2025-01-26,360650,97257.0,457907.0,Paid,False
INVUID-003698,INV-607101,SO-977999,C0201,CHN001,2020-03-21,2020-04-05,22500,4050.0,26550.0,Paid,False
INVUID-003699,INV-955691,SO-197560,C0296,KOL001,2020-11-21,2021-01-20,2129690,591979.2000000001,2721669.2,Paid,False
INVUID-003700,INV-414480,SO-463217,C0023,CHN001,2024-03-27,2024-04-11,372300,104244.0,476544.0,Paid,False
INVUID-003701,INV-583030,SO-735365,C0192,DEL001,2023-08-16,2023-09-30,2942650,822057.0000000001,3764707.0,Paid,False
INVUID-003702,INV-424227,SO-813059,C0118,CHN001,2022-05-07,2022-07-06,2233720,621599.6000000001,2855319.6,Partially Paid,False
INVUID-003703,INV-770092,SO-702076,C0078,HYD001,2021-10-17,2021-11-16,5780680,1604927.4000000004,7385607.4,Paid,False
INVUID-003704,INV-145139,SO-817393,C0228,CHN001,2024-01-31,2024-03-01,121000,29230.000000000004,150230.0,Partially Paid,False
INVUID-003705,INV-669537,SO-384996,C0272,DEL001,2022-02-24,2022-04-10,17150,4802.000000000001,21952.0,Paid,False
INVUID-003706,INV-351941,SO-898235,C0406,PUN001,2021-12-01,2021-12-31,1908540,524142.20000000007,2432682.2,Paid,False
INVUID-003707,INV-135172,SO-558031,C0365,KOL001,2024-06-16,2024-08-15,617200,172816.0,790016.0,Partially Paid,False
INVUID-003708,INV-788557,SO-797267,C0495,AHM001,2020-09-09,2020-10-24,91800,16524.0,108324.0,Paid,False
INVUID-003709,INV-426833,SO-732826,C0059,HYD001,2022-12-25,2023-01-24,2304840,642721.2000000001,2947561.2,Paid,False
INVUID-003710,INV-222185,SO-296839,C0289,HYD001,2022-01-08,2022-01-23,838490,230093.20000000004,1068583.2,Unpaid,False
INVUID-003711,INV-890263,SO-875742,C0372,HYD001,2019-12-22,2020-02-20,51530,11725.4,63255.4,Paid,False
INVUID-003712,INV-657089,SO-883373,C0203,AHM001,2022-08-26,2022-09-25,78850,21298.000000000004,100148.0,Partially Paid,False
INVUID-003713,INV-404301,SO-417048,C0344,CHN001,2019-03-17,2019-04-16,384500,101060.0,485560.0,Paid,False
INVUID-003714,INV-822786,SO-459570,C0197,AHM001,2024-05-20,2024-07-04,739250,186125.0,925375.0,Partially Paid,False
INVUID-003715,INV-827353,SO-496336,C0023,CHN001,2023-09-14,2023-09-29,1371800,383414.0,1755214.0,Paid,False
INVUID-003716,INV-108845,SO-241458,C0115,KOL001,2024-03-04,2024-04-03,1077060,294070.80000000005,1371130.8,Paid,False
INVUID-003717,INV-617135,SO-319057,C0268,PUN001,2020-10-11,2020-12-10,3434180,953192.4,4387372.4,Paid,False
INVUID-003718,INV-508238,SO-648655,C0131,HYD001,2021-04-27,2021-05-27,319960,89432.80000000002,409392.8,Paid,False
INVUID-003719,INV-618215,SO-589357,C0340,HYD001,2023-03-06,2023-04-05,558600,156408.00000000003,715008.0,Paid,False
INVUID-003720,INV-714602,SO-527032,C0410,HYD001,2023-01-20,2023-02-19,1739320,470012.6,2209332.6,Paid,False
INVUID-003721,INV-511977,SO-702289,C0208,KOL001,2021-01-27,2021-03-13,3950,711.0,4661.0,Paid,False
INVUID-003722,INV-454550,SO-999658,C0150,AHM001,2020-05-13,2020-06-27,962600,269028.0,1231628.0,Paid,False
INVUID-003723,INV-418462,SO-285733,C0070,AHM001,2022-06-23,2022-07-23,1725260,476446.8000000001,2201706.8,Paid,False
INVUID-003724,INV-668387,SO-396377,C0438,KOL001,2020-06-05,2020-07-05,3898000,1091440.0,4989440.0,Paid,False
INVUID-003725,INV-647395,SO-697029,C0452,HYD001,2022-10-09,2022-11-08,484740,134973.2,619713.2,Paid,False
INVUID-003726,INV-831456,SO-208407,C0488,CHN001,2022-01-31,2022-03-02,1349800,377944.00000000006,1727744.0,Paid,False
INVUID-003727,INV-480705,SO-653629,C0382,HYD001,2021-01-10,2021-02-09,385800,87984.0,473784.0,Paid,False
INVUID-003728,INV-300318,SO-649911,C0336,KOL001,2024-02-16,2024-03-02,1519020,416763.6,1935783.6,Paid,False
INVUID-003729,INV-608083,SO-864944,C0351,CHN001,2021-07-16,2021-08-15,694480,181636.4,876116.4,Paid,True
INVUID-003730,INV-124739,SO-339439,C0408,HYD001,2021-02-20,2021-04-21,2678510,734741.8,3413251.8,Paid,False
INVUID-003731,INV-369248,SO-430471,C0425,CHN001,2022-05-10,2022-06-09,631900,161632.0,793532.0,Paid,False
INVUID-003732,INV-568075,SO-159016,C0304,DEL001,2020-08-11,2020-10-10,7390,1330.1999999999998,8720.2,Partially Paid,False
INVUID-003733,INV-441055,SO-122604,C0457,KOL001,2021-02-20,2021-03-07,711720,195119.6,906839.6,Partially Paid,False
INVUID-003734,INV-542555,SO-309822,C0351,CHN001,2019-07-08,2019-08-07,1903040,532227.2000000001,2435267.2,Unpaid,False
INVUID-003735,INV-863050,SO-240207,C0439,CHN001,2021-03-09,2021-04-08,339200,85556.0,424756.0,Paid,False
INVUID-003736,INV-581147,SO-512497,C0118,CHN001,2021-01-08,2021-03-09,9000,1620.0,10620.0,Paid,False
INVUID-003737,INV-663019,SO-707853,C0255,CHN001,2019-06-24,2019-07-09,540450,150826.0,691276.0,Unpaid,False
INVUID-003738,INV-132410,SO-502191,C0402,HYD001,2021-05-25,2021-06-09,1036880,289318.4,1326198.4,Unpaid,False
INVUID-003739,INV-546643,SO-212742,C0422,HYD001,2020-02-24,2020-04-24,1005230,273711.4,1278941.4,Paid,False
INVUID-003740,INV-419470,SO-809940,C0480,AHM001,2023-08-18,2023-10-02,818560,229010.80000000005,1047570.8,Partially Paid,False
INVUID-003741,INV-141610,SO-337820,C0379,CHN001,2024-06-30,2024-07-30,1512730,405441.4,1918171.4,Paid,False
INVUID-003742,INV-977612,SO-997271,C0340,HYD001,2021-05-26,2021-06-25,1363920,368865.6,1732785.6,Partially Paid,False
INVUID-003743,INV-519818,SO-553823,C0024,CHN001,2023-11-03,2024-01-02,907850,246713.0000000001,1154563.0,Partially Paid,False
INVUID-003744,INV-950581,SO-172377,C0202,AHM001,2024-03-17,2024-05-16,252150,54452.0,306602.0,Paid,False
INVUID-003745,INV-856716,SO-937081,C0378,DEL001,2019-09-25,2019-10-25,1414660,392868.8000000001,1807528.8,Paid,False
INVUID-003746,INV-607285,SO-912305,C0095,AHM001,2020-09-01,2020-10-16,1013050,278189.00000000006,1291239.0,Partially Paid,False
INVUID-003747,INV-336268,SO-995823,C0110,CHN001,2023-09-14,2023-10-14,2977000,833560.0000000001,3810560.0,Paid,False
INVUID-003748,INV-509370,SO-872406,C0248,PUN001,2021-01-13,2021-02-12,667990,184123.20000000004,852113.2,Paid,False
INVUID-003749,INV-195308,SO-243686,C0216,KOL001,2024-06-09,2024-07-09,709790,192402.2,902192.2,Paid,False
INVUID-003750,INV-922723,SO-988708,C0153,PUN001,2021-04-24,2021-05-24,234600,42228.0,276828.0,Unpaid,False
INVUID-003751,INV-919281,SO-664987,C0237,HYD001,2023-09-13,2023-10-13,404240,109513.2,513753.2,Paid,False
INVUID-003752,INV-109162,SO-988040,C0075,HYD001,2023-01-30,2023-03-16,270100,61308.0,331408.0,Unpaid,False
INVUID-003753,INV-924699,SO-145026,C0487,DEL001,2021-04-04,2021-04-19,418050,86034.0,504084.0,Partially Paid,False
INVUID-003754,INV-431285,SO-885037,C0290,AHM001,2024-02-01,2024-03-02,1611500,436830.00000000006,2048330.0,Paid,False
INVUID-003755,INV-792633,SO-578034,C0296,KOL001,2019-06-11,2019-08-10,183600,33048.0,216648.0,Paid,False
INVUID-003756,INV-761656,SO-731672,C0423,DEL001,2023-01-20,2023-03-21,1365250,379795.00000000006,1745045.0,Paid,False
INVUID-003757,INV-924031,SO-805858,C0499,PUN001,2021-01-19,2021-02-18,274620,75521.6,350141.6,Paid,False
INVUID-003758,INV-716663,SO-790482,C0069,DEL001,2020-12-10,2020-12-25,1568190,421014.20000000007,1989204.2,Partially Paid,False
INVUID-003759,INV-711465,SO-143544,C0215,CHN001,2022-01-07,2022-01-22,542390,146750.20000000004,689140.2,Paid,False
INVUID-003760,INV-166249,SO-215765,C0006,AHM001,2019-08-10,2019-10-09,2865820,795207.6,3661027.6,Paid,False
INVUID-003761,INV-764389,SO-876332,C0281,KOL001,2024-06-26,2024-08-25,1201350,327318.0,1528668.0,Paid,False
INVUID-003762,INV-372312,SO-324595,C0254,AHM001,2020-01-26,2020-02-25,3492050,970839.0,4462889.0,Paid,False
INVUID-003763,INV-405512,SO-538167,C0321,HYD001,2021-04-19,2021-06-18,187750,46935.0,234685.0,Paid,False
INVUID-003764,INV-544177,SO-185164,C0274,CHN001,2021-06-26,2021-08-25,448980,114076.4,563056.4,Paid,False
INVUID-003765,INV-343705,SO-937623,C0493,CHN001,2019-03-04,2019-04-03,260600,68918.00000000001,329518.0,Partially Paid,False
INVUID-003766,INV-943074,SO-244402,C0110,CHN001,2021-10-12,2021-11-11,4549910,1261248.8,5811158.8,Unpaid,False
INVUID-003767,INV-570567,SO-696500,C0152,CHN001,2022-07-15,2022-07-30,805150,224527.00000000003,1029677.0,Paid,False
INVUID-003768,INV-248993,SO-593790,C0092,AHM001,2023-07-16,2023-08-15,741650,204897.00000000003,946547.0,Partially Paid,False
INVUID-003769,INV-622588,SO-393564,C0209,CHN001,2020-03-07,2020-04-06,1143950,317551.0,1461501.0,Partially Paid,False
INVUID-003770,INV-712682,SO-736800,C0405,PUN001,2022-12-22,2023-01-21,1434960,401572.8000000001,1836532.8,Paid,False
INVUID-003771,INV-612374,SO-939553,C0407,HYD001,2021-11-10,2021-12-25,482800,134874.00000000003,617674.0,Paid,False
INVUID-003772,INV-281022,SO-130469,C0437,HYD001,2019-04-27,2019-05-27,68550,12339.0,80889.0,Paid,False
INVUID-003773,INV-682149,SO-501801,C0002,HYD001,2021-09-20,2021-10-20,1986720,545899.6000000001,2532619.6,Paid,False
INVUID-003774,INV-425836,SO-235401,C0014,KOL001,2021-08-11,2021-09-10,45000,8100.0,53100.0,Paid,False
INVUID-003775,INV-307029,SO-841437,C0088,PUN001,2023-09-17,2023-11-01,106450,28101.000000000004,134551.0,Paid,False
INVUID-003776,INV-795468,SO-284053,C0101,CHN001,2020-11-13,2021-01-12,2087080,572334.4,2659414.4,Paid,False
INVUID-003777,INV-721142,SO-121586,C0374,PUN001,2023-11-24,2023-12-24,237700,64976.00000000001,302676.0,Unpaid,False
INVUID-003778,INV-948871,SO-654757,C0413,CHN001,2022-08-20,2022-09-04,905250,242565.00000000003,1147815.0,Paid,False
INVUID-003779,INV-101940,SO-999952,C0356,DEL001,2021-08-16,2021-09-30,596550,160509.00000000003,757059.0,Partially Paid,False
INVUID-003780,INV-944201,SO-539308,C0175,KOL001,2022-11-17,2022-12-17,1269350,350933.00000000006,1620283.0,Paid,False
INVUID-003781,INV-710568,SO-532011,C0399,CHN001,2023-01-03,2023-02-02,2017010,560446.8,2577456.8,Partially Paid,False
INVUID-003782,INV-100744,SO-192158,C0197,AHM001,2022-07-27,2022-09-10,863020,206978.6,1069998.6,Paid,False
INVUID-003783,INV-299483,SO-599906,C0287,CHN001,2024-01-31,2024-03-31,3919600,1090958.0000000002,5010558.0,Unpaid,False
INVUID-003784,INV-705819,SO-734587,C0213,PUN001,2019-05-21,2019-06-05,1630980,425606.4,2056586.4,Paid,False
INVUID-003785,INV-211638,SO-150712,C0020,KOL001,2024-01-21,2024-02-20,1522800,413774.00000000006,1936574.0,Paid,False
INVUID-003786,INV-939543,SO-171490,C0167,HYD001,2023-06-26,2023-07-26,187100,52388.00000000001,239488.0,Paid,False
INVUID-003787,INV-187414,SO-546638,C0294,HYD001,2023-01-05,2023-02-19,644500,167435.0,811935.0,Paid,False
INVUID-003788,INV-493722,SO-306480,C0426,KOL001,2020-11-02,2020-12-17,419000,116300.0,535300.0,Partially Paid,False
INVUID-003789,INV-445768,SO-759930,C0457,KOL001,2019-11-02,2019-11-17,3337950,928901.0,4266851.0,Paid,False
INVUID-003790,INV-933559,SO-588259,C0202,AHM001,2023-11-20,2024-01-19,2904900,803677.0000000001,3708577.0,Paid,False
INVUID-003791,INV-322571,SO-100220,C0295,KOL001,2020-11-01,2020-12-16,133560,34510.8,168070.8,Paid,False
INVUID-003792,INV-940250,SO-253461,C0114,KOL001,2023-06-09,2023-07-09,602950,153871.00000000003,756821.0,Paid,False
INVUID-003793,INV-665744,SO-310276,C0201,CHN001,2021-11-30,2021-12-15,2196940,598469.2000000001,2795409.2,Paid,False
INVUID-003794,INV-753142,SO-623324,C0479,KOL001,2022-09-17,2022-11-01,987580,265429.4,1253009.4,Unpaid,False
INVUID-003795,INV-894102,SO-664152,C0078,HYD001,2020-12-18,2021-01-17,398000,111440.0,509440.0,Partially Paid,False
INVUID-003796,INV-317134,SO-985620,C0354,HYD001,2024-03-07,2024-04-06,3690140,1022895.2,4713035.2,Paid,False
INVUID-003797,INV-999665,SO-685480,C0271,HYD001,2019-12-04,2020-01-03,16900,4732.0,21632.0,Paid,False
INVUID-003798,INV-764648,SO-590078,C0116,DEL001,2019-02-25,2019-04-11,1307790,358022.2,1665812.2,Unpaid,False
INVUID-003799,INV-318329,SO-395377,C0177,PUN001,2023-05-09,2023-06-23,103600,29008.000000000004,132608.0,Unpaid,False
INVUID-003800,INV-764096,SO-621333,C0252,CHN001,2024-03-26,2024-05-10,791100,220633.0,1011733.0,Paid,False
INVUID-003801,INV-264828,SO-307509,C0201,CHN001,2019-11-27,2019-12-12,1735350,479113.00000000006,2214463.0,Partially Paid,False
INVUID-003802,INV-648234,SO-926479,C0197,AHM001,2023-03-11,2023-04-25,1233170,340985.60000000003,1574155.6,Paid,False
INVUID-003803,INV-163778,SO-793308,C0472,CHN001,2022-06-02,2022-07-17,2164870,600346.6000000001,2765216.6,Paid,False
INVUID-003804,INV-695993,SO-222714,C0060,HYD001,2021-04-21,2021-06-20,1578300,438274.00000000006,2016574.0,Paid,False
INVUID-003805,INV-453675,SO-620386,C0412,KOL001,2024-05-29,2024-07-13,1046700,278076.0,1324776.0,Partially Paid,False
INVUID-003806,INV-558872,SO-739302,C0185,PUN001,2024-07-27,2024-08-26,319550,74969.0,394519.0,Partially Paid,False
INVUID-003807,INV-448063,SO-764130,C0032,AHM001,2019-06-20,2019-07-05,1342850,357523.00000000006,1700373.0,Partially Paid,False
INVUID-003808,INV-174221,SO-103898,C0333,HYD001,2023-04-19,2023-05-04,982450,269711.0,1252161.0,Partially Paid,True
INVUID-003809,INV-511991,SO-690418,C0176,CHN001,2023-04-28,2023-05-13,931600,257708.0000000001,1189308.0,Paid,False
INVUID-003810,INV-348696,SO-745891,C0397,AHM001,2020-10-17,2020-11-16,693000,194040.00000000003,887040.0,Unpaid,False
INVUID-003811,INV-301072,SO-223009,C0451,KOL001,2022-12-18,2023-01-17,2755720,771289.6,3527009.6,Paid,False
INVUID-003812,INV-438748,SO-384163,C0490,PUN001,2020-09-21,2020-10-21,1050120,292306.60000000003,1342426.6,Paid,False
INVUID-003813,INV-983271,SO-954219,C0389,AHM001,2021-10-09,2021-11-08,1349150,375262.00000000006,1724412.0,Paid,False
INVUID-003814,INV-606513,SO-389293,C0132,PUN001,2019-08-13,2019-09-12,51800,14504.000000000002,66304.0,Paid,False
INVUID-003815,INV-355706,SO-728168,C0377,CHN001,2020-10-09,2020-11-23,749000,202580.00000000003,951580.0,Paid,False
INVUID-003816,INV-279529,SO-148184,C0478,DEL001,2024-04-24,2024-05-24,515880,138703.40000000002,654583.4,Paid,True
INVUID-003817,INV-623045,SO-316513,C0208,KOL001,2022-10-30,2022-12-14,3597380,1003428.4,4600808.4,Paid,False
INVUID-003818,INV-350791,SO-789376,C0399,CHN001,2023-11-06,2023-12-06,952010,263761.80000000005,1215771.8,Paid,False
INVUID-003819,INV-602445,SO-930365,C0382,HYD001,2019-04-30,2019-05-30,551300,154364.00000000003,705664.0,Paid,False
INVUID-003820,INV-886338,SO-494562,C0113,CHN001,2022-12-15,2023-01-14,1550370,433311.6,1983681.6,Paid,False
INVUID-003821,INV-509954,SO-766365,C0165,DEL001,2021-05-06,2021-07-05,62460,16142.800000000005,78602.8,Partially Paid,False
INVUID-003822,INV-291795,SO-559013,C0107,DEL001,2021-11-24,2021-12-24,837050,213719.00000000003,1050769.0,Paid,False
INVUID-003823,INV-227023,SO-581307,C0201,CHN001,2019-08-01,2019-08-16,1903590,531396.2000000001,2434986.2,Unpaid,False
INVUID-003824,INV-974435,SO-719428,C0200,DEL001,2019-10-06,2019-11-20,142800,25704.0,168504.0,Partially Paid,False
INVUID-003825,INV-826501,SO-246536,C0036,KOL001,2024-01-09,2024-03-09,508270,140488.6,648758.6,Partially Paid,False
INVUID-003826,INV-324952,SO-814220,C0285,PUN001,2019-11-17,2019-12-02,2894000,810320.0000000001,3704320.0,Paid,False
INVUID-003827,INV-815560,SO-106782,C0049,KOL001,2023-05-17,2023-06-01,1489210,404682.8000000001,1893892.8,Partially Paid,False
INVUID-003828,INV-527262,SO-410689,C0445,KOL001,2019-04-09,2019-06-08,1917430,528692.4,2446122.4,Partially Paid,False
INVUID-003829,INV-877738,SO-351908,C0244,KOL001,2021-10-29,2021-12-28,1549330,429959.4,1979289.4,Partially Paid,False
INVUID-003830,INV-659838,SO-871589,C0063,DEL001,2024-12-27,2025-01-26,5091000,1420380.0000000002,6511380.0,Paid,False
INVUID-003831,INV-902612,SO-206522,C0372,HYD001,2023-11-11,2024-01-10,1511390,401610.20000000007,1913000.2,Paid,False
INVUID-003832,INV-893297,SO-402136,C0352,KOL001,2022-09-09,2022-10-24,93100,25108.000000000004,118208.0,Partially Paid,False
INVUID-003833,INV-385097,SO-474696,C0396,AHM001,2019-01-26,2019-03-12,1575990,421948.20000000007,1997938.2,Paid,False
INVUID-003834,INV-259440,SO-574502,C0293,PUN001,2024-07-31,2024-08-30,1205150,311637.0,1516787.0,Paid,False
INVUID-003835,INV-507914,SO-391889,C0032,AHM001,2019-11-25,2019-12-10,224250,42055.0,266305.0,Paid,False
INVUID-003836,INV-976852,SO-217589,C0167,HYD001,2025-01-11,2025-02-10,1829000,499630.00000000006,2328630.0,Paid,False
INVUID-003837,INV-993996,SO-594985,C0055,DEL001,2024-06-04,2024-07-19,254580,69914.4,324494.4,Paid,False
INVUID-003838,INV-292907,SO-553064,C0299,CHN001,2023-02-10,2023-03-12,1922570,527922.6000000001,2450492.6,Paid,False
INVUID-003839,INV-234013,SO-915256,C0010,CHN001,2019-11-08,2019-12-08,4040010,1130266.8,5170276.8,Unpaid,False
INVUID-003840,INV-991726,SO-580537,C0380,HYD001,2021-08-24,2021-10-08,2049500,573860.0000000001,2623360.0,Paid,False
INVUID-003841,INV-507235,SO-885521,C0048,HYD001,2021-02-17,2021-04-03,2955830,822909.4000000001,3778739.4,Unpaid,False
INVUID-003842,INV-140099,SO-242933,C0490,PUN001,2024-05-25,2024-06-24,1536700,429696.00000000006,1966396.0,Paid,False
INVUID-003843,INV-562427,SO-555983,C0275,AHM001,2022-08-22,2022-09-06,50480,11046.4,61526.4,Partially Paid,False
INVUID-003844,INV-665798,SO-311380,C0223,AHM001,2021-07-15,2021-08-14,2180660,603853.8,2784513.8,Paid,False
INVUID-003845,INV-160186,SO-309184,C0195,KOL001,2022-03-17,2022-04-16,2705180,757162.4000000001,3462342.4,Partially Paid,False
INVUID-003846,INV-344711,SO-928546,C0370,KOL001,2019-02-21,2019-03-23,23400,4212.0,27612.0,Paid,False
INVUID-003847,INV-969781,SO-410587,C0415,PUN001,2019-04-20,2019-05-20,798010,210721.8,1008731.8,Paid,False
INVUID-003848,INV-779874,SO-871995,C0410,HYD001,2024-12-10,2025-01-09,2398690,646259.2000000001,3044949.2,Partially Paid,False
INVUID-003849,INV-324973,SO-749650,C0250,PUN001,2021-09-30,2021-10-30,1950910,543738.8,2494648.8,Unpaid,False
INVUID-003850,INV-684303,SO-251464,C0044,KOL001,2019-01-09,2019-02-08,1147770,318038.60000000003,1465808.6,Paid,False
INVUID-003851,INV-827706,SO-211797,C0411,HYD001,2023-11-14,2023-12-14,4124730,1154081.4,5278811.4,Paid,False
INVUID-003852,INV-388077,SO-890193,C0290,AHM001,2021-02-15,2021-03-17,2852250,796275.0000000001,3648525.0,Paid,False
INVUID-003853,INV-962817,SO-664513,C0123,KOL001,2022-04-21,2022-05-21,1968700,550516.0000000001,2519216.0,Paid,False
INVUID-003854,INV-751486,SO-933615,C0242,CHN001,2023-07-05,2023-08-04,39200,10976.000000000002,50176.0,Paid,False
INVUID-003855,INV-861348,SO-248892,C0155,KOL001,2021-09-03,2021-10-03,506100,137658.00000000003,643758.0,Paid,False
INVUID-003856,INV-843809,SO-866282,C0373,HYD001,2022-09-20,2022-10-05,1184710,331622.80000000005,1516332.8,Paid,False
INVUID-003857,INV-393794,SO-398430,C0288,DEL001,2023-02-23,2023-03-25,202500,42575.0,245075.0,Paid,False
INVUID-003858,INV-531770,SO-796951,C0224,KOL001,2019-04-23,2019-06-22,2412030,668215.4,3080245.4,Paid,False
INVUID-003859,INV-301729,SO-699448,C0397,AHM001,2022-01-19,2022-02-18,1781700,484156.00000000006,2265856.0,Partially Paid,False
INVUID-003860,INV-502192,SO-373723,C0348,DEL001,2020-06-05,2020-08-04,673760,184316.8,858076.8,Unpaid,False
INVUID-003861,INV-670824,SO-816998,C0406,PUN001,2022-12-27,2023-01-26,4405130,1228473.4,5633603.4,Partially Paid,False
INVUID-003862,INV-630085,SO-758283,C0480,AHM001,2022-05-09,2022-06-23,648350,174993.00000000003,823343.0,Paid,False
INVUID-003863,INV-500066,SO-189851,C0109,CHN001,2019-05-12,2019-05-27,2075690,577804.2000000001,2653494.2,Partially Paid,False
INVUID-003864,INV-194087,SO-966812,C0062,HYD001,2024-10-08,2024-12-07,1906200,517831.00000000006,2424031.0,Paid,False
INVUID-003865,INV-297235,SO-998912,C0239,CHN001,2021-04-04,2021-06-03,949700,233726.0,1183426.0,Paid,False
INVUID-003866,INV-931720,SO-338831,C0093,CHN001,2020-06-21,2020-07-21,118440,21319.2,139759.2,Paid,False
INVUID-003867,INV-997435,SO-959949,C0464,AHM001,2019-09-17,2019-11-01,770800,212269.00000000003,983069.0,Paid,False
INVUID-003868,INV-917304,SO-656320,C0434,KOL001,2020-07-12,2020-07-27,1808280,486385.4,2294665.4,Paid,False
INVUID-003869,INV-757650,SO-449461,C0462,CHN001,2019-09-03,2019-09-18,1281230,349641.4,1630871.4,Paid,False
INVUID-003870,INV-486757,SO-530642,C0358,PUN001,2022-12-15,2022-12-30,754970,211044.60000000003,966014.6,Partially Paid,False
